asin,end_time,reading_marketplace,start_time,total_reading_milliseconds
B00V3MY186,2024-03-25T07:50:48.400Z,US,2024-03-25T06:57:49.200Z,3179200
B00W22ITCU,2024-03-25T13:09:47Z,US,2024-03-25T12:48:37.500Z,1269500
B00V3MY186,2024-03-25T00:48:52.700Z,US,2024-03-25T00:45:24.800Z,207900
B00V3MY1GS,2024-03-25T00:43:57.500Z,US,2024-03-25T00:43:54.500Z,3000
B00V3MY186,2024-03-25T01:37:00.300Z,US,2024-03-25T01:30:38.500Z,381800
B00V3MY1GS,2024-03-25T00:43:08.300Z,US,2024-03-25T00:43:03.600Z,4700
B07Y82JMF8,2024-03-25T06:08:23.200Z,US,2024-03-25T05:58:27.800Z,595400
B00V3MY1GS,2024-03-25T00:45:05.900Z,US,2024-03-25T00:45:01.500Z,4400
B00V3MY186,2024-03-25T01:08:38.300Z,US,2024-03-25T00:49:10Z,1168300
B07Y82JMF8,2024-03-25T12:30:32.800Z,US,2024-03-25T12:30:26.700Z,6100
B07Y82JMF8,2024-03-25T12:32:52.600Z,US,2024-03-25T12:32:49.400Z,3200
B00V3MY186,2024-03-25T03:41:02Z,US,2024-03-25T02:34:29.500Z,3992500
B00V3MY186,2024-03-25T01:28:26.400Z,US,2024-03-25T01:16:57.100Z,689300
B00V3MY186,2024-03-25T02:22:21.800Z,US,2024-03-25T01:59:59.800Z,1342000
B00V3MY186,2024-03-25T01:55:04.600Z,US,2024-03-25T01:39:19.700Z,944900
B00W22ITCU,2024-03-25T14:04:12.100Z,US,2024-03-25T14:03:50.500Z,21600
B00V3MY186,2024-03-25T01:13:47.900Z,US,2024-03-25T01:10:02.400Z,225500
B00V3MY1GS,2024-03-25T00:45:10.200Z,US,2024-03-25T00:45:08.300Z,1900
B07Y82JMF8,2024-03-25T11:00:14.400Z,US,2024-03-25T09:37:41.900Z,4952500
B00W22ITCU,2024-03-25T13:12:39.700Z,US,2024-03-25T13:11:30.800Z,68900
B07Y82JMF8,2024-03-25T12:33:44.100Z,US,2024-03-25T12:33:34.500Z,9600
B00W22ITCU,2024-03-25T09:37:37.200Z,US,2024-03-25T08:31:20.300Z,3976900
B00W22ITCU,2024-03-25T12:48:23.300Z,US,2024-03-25T12:33:47.800Z,875500
B00V3MY186,2024-03-25T08:31:16.600Z,US,2024-03-25T08:31:14.200Z,2400
B00V3MY186,2024-03-25T08:23:58.500Z,US,2024-03-25T07:50:59.900Z,1978600
B00W22ITCU,2024-03-25T14:31:56.100Z,US,2024-03-25T14:10:51Z,1265100
B00W22ITCU,2024-03-25T15:21:19.200Z,US,2024-03-25T15:12:27.800Z,531400
B00W22ITCU,2024-03-25T13:47:52.300Z,US,2024-03-25T13:17:03.600Z,1848700
B00W22ITCU,2024-03-25T14:03:44Z,US,2024-03-25T13:48:51.900Z,892100
B00V3MY186,2024-03-25T01:16:50.900Z,US,2024-03-25T01:15:59.900Z,51000
B00V3MY186,2024-03-25T02:22:19.800Z,US,2024-03-25T02:22:19.800Z,0
B07Y82JMF8,2024-03-25T05:56:22.200Z,US,2024-03-25T05:56:16.200Z,6000
B07Y82JMF8,2024-03-25T06:57:44.100Z,US,2024-03-25T06:57:34.400Z,9700
B00V3MY186,2024-03-25T01:29:58.600Z,US,2024-03-25T01:29:17.800Z,40800
B07Y82JMF8,2024-03-25T20:51:21.900Z,US,2024-03-25T20:48:17Z,184900
B07Y82JMF8,2024-03-25T23:49:31.700Z,US,2024-03-25T23:36:44.200Z,767500
B07Y82JMF8,2024-03-26T01:46:44.300Z,US,2024-03-26T01:45:30.700Z,73600
B08X472VK3,2024-03-26T11:03:43.700Z,US,2024-03-26T11:03:43.700Z,0
B07Y82JMF8,2024-03-26T01:39:43.300Z,US,2024-03-26T01:36:26.500Z,196800
B0BCZWC3QZ,2024-03-26T12:52:39.500Z,US,2024-03-26T12:48:34.600Z,244900
B0BCZWC3QZ,2024-03-26T12:47:09.300Z,US,2024-03-26T12:46:06.100Z,63200
B07Y82JMF8,2024-03-26T01:00:20.600Z,US,2024-03-26T00:58:26.800Z,113800
B0BCZWC3QZ,2024-03-26T13:28:29Z,US,2024-03-26T13:18:55.800Z,573200
B07Y82JMF8,2024-03-25T12:09:14.090Z,US,2024-03-25T12:09:14.090Z,0
B07Y82JMF8,2024-03-25T15:39:33.300Z,US,2024-03-25T15:32:48.600Z,404700
B07Y82JMF8,2024-03-25T17:56:59.200Z,US,2024-03-25T17:52:42.600Z,256600
B07Y82JMF8,2024-03-26T02:40:10.900Z,US,2024-03-26T02:37:41.300Z,149600
B07Y82JMF8,2024-03-25T16:35:17.300Z,US,2024-03-25T16:03:12Z,1925300
B07Y82JMF8,2024-03-25T17:46:09.800Z,US,2024-03-25T17:46:07.800Z,2000
B07Y82JMF8,2024-03-26T02:34:10.800Z,US,2024-03-26T02:14:25.300Z,1185500
B07Y82JMF8,2024-03-26T00:14:16.800Z,US,2024-03-26T00:11:39.900Z,156900
B07Y82JMF8,2024-03-26T01:45:04.100Z,US,2024-03-26T01:40:12.700Z,291400
B0BCZWC3QZ,2024-03-26T12:39:55.900Z,US,2024-03-26T12:35:49.500Z,246400
B07Y82JMF8,2024-03-26T02:02:13.200Z,US,2024-03-26T02:00:47.900Z,85300
B07Y82JMF8,2024-03-26T01:58:26.800Z,US,2024-03-26T01:56:31.800Z,115000
B0BCZWC3QZ,2024-03-26T12:03:29.300Z,US,2024-03-26T12:02:09.200Z,80100
B0BCZWC3QZ,2024-03-26T12:00:41.800Z,US,2024-03-26T11:58:37.600Z,124200
B0BCZWC3QZ,2024-03-26T13:12:14.100Z,US,2024-03-26T13:06:06Z,368100
B0BCZWC3QZ,2024-03-26T14:46:45.700Z,US,2024-03-26T14:43:20.500Z,205200
B07Y82JMF8,2024-03-26T02:00:35.600Z,US,2024-03-26T01:59:13.500Z,82100
B07Y82JMF8,2024-03-26T01:55:46Z,US,2024-03-26T01:54:55.600Z,50400
B08X472VK3,2024-03-26T12:16:59.700Z,US,2024-03-26T12:12:27.300Z,272400
B07Y82JMF8,2024-03-26T01:34:03.400Z,US,2024-03-26T01:21:09.800Z,773600
B0BCZWC3QZ,2024-03-26T12:09:39Z,US,2024-03-26T12:09:14.800Z,24200
B07Y82JMF8,2024-03-26T01:19:02.600Z,US,2024-03-26T01:04:41.200Z,861400
B0BCZWC3QZ,2024-03-26T04:27:58.200Z,US,2024-03-26T04:17:45.800Z,612400
B07Y82JMF8,2024-03-26T02:36:11.100Z,US,2024-03-26T02:34:28.200Z,102900
B0BCZWC3QZ,2024-03-26T12:54:34.800Z,US,2024-03-26T12:53:56.500Z,38300
B0BCZWC3QZ,2024-03-26T11:48:46.500Z,US,2024-03-26T11:04:51.200Z,2635300
B0BCZWC3QZ,2024-03-26T14:08:02.500Z,US,2024-03-26T13:57:32.200Z,630300
B0BCZWC3QZ,2024-03-26T13:05:32.200Z,US,2024-03-26T13:00:01.800Z,330400
B07Y82JMF8,2024-03-26T01:01:36.800Z,US,2024-03-26T01:01:34.700Z,2100
B0BCZWC3QZ,2024-03-26T12:45:25.300Z,US,2024-03-26T12:45:13.800Z,11500
B0BCZWC3QZ,2024-03-26T12:25:33.900Z,US,2024-03-26T12:25:27Z,6900
B07Y82JMF8,2024-03-26T00:06:22.800Z,US,2024-03-26T00:00:36.200Z,346600
B0BCZWC3QZ,2024-03-26T13:36:05Z,US,2024-03-26T13:34:15.600Z,109400
B08X472VK3,2024-03-26T12:12:08.200Z,US,2024-03-26T12:11:22.300Z,45900
B00W22ITCU,2024-03-25T12:51:47.238Z,US,2024-03-25T12:51:47.238Z,0
B08X472VK3,2024-03-26T11:04:50Z,US,2024-03-26T11:04:50Z,0
B0BCZWC3QZ,2024-03-26T12:11:18.400Z,US,2024-03-26T12:11:09.700Z,8700
B07Y82JMF8,2024-03-25T18:35:35.600Z,US,2024-03-25T18:28:03.200Z,452400
B0BCZWC3QZ,2024-03-26T12:25:57.100Z,US,2024-03-26T12:25:42Z,15100
B0BJMZ2FQ3,2024-03-26T04:29:20.100Z,US,2024-03-26T04:28:30.300Z,49800
B0BCZWC3QZ,2024-03-26T11:04:03.800Z,US,2024-03-26T11:03:53.700Z,10100
B07Y82JMF8,2024-03-26T01:58:39.600Z,US,2024-03-26T01:58:30.100Z,9500
B07Y82JMF8,2024-03-25T17:39:18.500Z,US,2024-03-25T17:28:31.900Z,646600
B0BCZWC3QZ,2024-03-26T13:16:37.200Z,US,2024-03-26T13:14:21.500Z,135700
B07Y82JMF8,2024-03-26T01:47:49.200Z,US,2024-03-26T01:46:58.200Z,51000
B07Y82JMF8,2024-03-26T03:59:33Z,US,2024-03-26T02:41:52.400Z,4660600
B07Y82JMF8,2024-03-26T00:57:45.700Z,US,2024-03-26T00:45:34.500Z,731200
B07Y82JMF8,2024-03-26T02:14:15.100Z,US,2024-03-26T02:03:29Z,646100
B0BCZWC3QZ,2024-03-26T11:49:46.100Z,US,2024-03-26T11:49:16.200Z,29900
B0BCZWC3QZ,2024-03-26T12:57:30.500Z,US,2024-03-26T12:55:13.800Z,136700
B07Y82JMF8,2024-03-26T02:37:21.400Z,US,2024-03-26T02:36:57.900Z,23500
B07Y82JMF8,2024-03-25T12:18:29.101Z,US,2024-03-25T12:18:29.101Z,0
B07Y82JMF8,2024-03-26T01:50:23.900Z,US,2024-03-26T01:49:54.200Z,29700
B07Y82JMF8,2024-03-25T21:17:22.400Z,US,2024-03-25T21:01:51.800Z,930600
B0BCZWC3QZ,2024-03-26T12:58:20Z,US,2024-03-26T12:57:54.200Z,25800
B07Y82JMF8,2024-03-25T23:12:26.200Z,US,2024-03-25T23:07:41.600Z,284600
B07Y82JMF8,2024-03-25T17:52:28.500Z,US,2024-03-25T17:50:32.800Z,115700
B0BCZWC3QZ,2024-03-26T11:58:29Z,US,2024-03-26T11:58:27.800Z,1200
B0BCZWC3QZ,2024-03-26T13:33:13.400Z,US,2024-03-26T13:32:41.500Z,31900
B07Y82JMF8,2024-03-25T17:27:35.200Z,US,2024-03-25T16:52:25.300Z,2109900
B0BCZWC3QZ,2024-03-26T12:58:53.700Z,US,2024-03-26T12:58:24.700Z,29000
B07Y82JMF8,2024-03-25T15:50:48.100Z,US,2024-03-25T15:39:48.800Z,659300
B0BCZWC3QZ,2024-03-26T14:43:19.100Z,US,2024-03-26T14:36:04.600Z,434500
B07Y82JMF8,2024-03-25T16:48:15.300Z,US,2024-03-25T16:38:43Z,572300
B00W22ITCU,2024-03-25T15:10:28.100Z,US,2024-03-25T14:32:40.500Z,2267600
B07Y82JMF8,2024-03-25T16:00:41.300Z,US,2024-03-25T16:00:23Z,18300
B0BCZWC3QZ,2024-03-26T14:22:40.300Z,US,2024-03-26T14:18:07.600Z,272700
B0BCZWC3QZ,2024-03-26T12:29:35.800Z,US,2024-03-26T12:28:39.600Z,56200
B07Y82JMF8,2024-03-26T01:49:10.500Z,US,2024-03-26T01:48:34.300Z,36200
B07Y82JMF8,2024-03-25T12:27:39.919Z,US,2024-03-25T12:27:39.919Z,0
B07Y82JMF8,2024-03-25T23:59:42.300Z,US,2024-03-25T23:51:39.300Z,483000
B0BCZWC3QZ,2024-03-26T13:13:34Z,US,2024-03-26T13:13:20.200Z,13800
B07Y82JMF8,2024-03-25T18:09:37.900Z,US,2024-03-25T17:58:18.400Z,679500
B0BCZWC3QZ,2024-03-26T12:18:32.300Z,US,2024-03-26T12:17:06.700Z,85600
B07Y82JMF8,2024-03-25T12:00:00.285Z,US,2024-03-25T12:00:00.285Z,0
B0BCZWC3QZ,2024-03-26T14:26:25.700Z,US,2024-03-26T14:23:54.300Z,151400
B07Y82JMF8,2024-03-26T01:36:17.300Z,US,2024-03-26T01:34:12.500Z,124800
B07Y82JMF8,2024-03-26T02:03:02.600Z,US,2024-03-26T02:02:29.900Z,32700
B0BCZWC3QZ,2024-03-26T12:08:47.800Z,US,2024-03-26T12:03:31.200Z,316600
B07Y82JMF8,2024-03-26T00:43:55.200Z,US,2024-03-26T00:15:33.500Z,1701700
B0BCZWC3QZ,2024-03-26T13:49:37.600Z,US,2024-03-26T13:41:22.800Z,494800
B0BCZWC3QZ,2024-03-26T11:53:15.500Z,US,2024-03-26T11:49:57Z,198500
B07Y82JMF8,2024-03-25T23:15:59.800Z,US,2024-03-25T23:13:01.900Z,177900
B07QNKVR3N,2024-03-26T11:03:50.800Z,US,2024-03-26T11:03:29.500Z,21300
B07Y82JMF8,2024-03-25T23:50:11.700Z,US,2024-03-25T23:49:47.900Z,23800
B07Y82JMF8,2024-03-25T23:33:47.100Z,US,2024-03-25T23:16:28.400Z,1038700
B00W22ITCU,2024-03-25T15:29:37.200Z,US,2024-03-25T15:21:24.800Z,492400
B0BCZWC3QZ,2024-03-26T12:30:57.700Z,US,2024-03-26T12:30:40.600Z,17100
B0BCZWC3QZ,2024-03-26T04:13:11.300Z,US,2024-03-26T04:11:47.100Z,84200
B07Y82JMF8,2024-03-25T23:34:29.400Z,US,2024-03-25T23:34:21.600Z,7800
B0BJMZ2FQ3,2024-03-26T04:29:29.300Z,US,2024-03-26T04:29:26.100Z,3200
B07Y82JMF8,2024-03-26T00:10:48.400Z,US,2024-03-26T00:06:24.200Z,264200
B07Y82JMF8,2024-03-26T01:01:24.600Z,US,2024-03-26T01:00:41.100Z,43500
B0BCZWC3QZ,2024-03-26T11:49:13.100Z,US,2024-03-26T11:48:53.800Z,19300
B0BCZWC3QZ,2024-03-26T12:45:13.400Z,US,2024-03-26T12:45:12.800Z,600
B0BCZWC3QZ,2024-03-26T22:29:09.100Z,US,2024-03-26T22:28:31.300Z,37800
B08X472VK3,2024-03-27T03:39:21.200Z,US,2024-03-27T03:37:14.900Z,126300
B0BCZWC3QZ,2024-03-27T00:35:39Z,US,2024-03-27T00:35:20.900Z,18100
B09ZKRWCG4,2024-03-27T11:15:36Z,US,2024-03-27T11:15:36Z,0
B08X472VK3,2024-03-27T03:04:59.700Z,US,2024-03-27T03:04:17.500Z,42200
B0BCZWC3QZ,2024-03-26T21:52:04.146Z,US,2024-03-26T21:52:04.146Z,0
B0CHWQPB49,2024-03-26T18:53:47.200Z,US,2024-03-26T18:53:41.700Z,5500
B0BCZWC3QZ,2024-03-26T22:00:23.200Z,US,2024-03-26T21:57:36.600Z,166600
B0BCZWC3QZ,2024-03-26T17:32:23.600Z,US,2024-03-26T17:24:49.600Z,454000
B0BCZWC3QZ,2024-03-26T18:01:51.400Z,US,2024-03-26T17:49:34.700Z,736700
B0BCZWC3QZ,2024-03-27T00:21:24Z,US,2024-03-27T00:18:45.100Z,158900
B09ZKRWCG4,2024-03-27T13:08:45.400Z,US,2024-03-27T12:15:39Z,3186400
B0BCZWC3QZ,2024-03-26T21:55:32.300Z,US,2024-03-26T21:55:15.400Z,16900
B0BCZWC3QZ,2024-03-26T16:54:42.100Z,US,2024-03-26T16:53:33.700Z,68400
B0BCZWC3QZ,2024-03-27T00:29:03.200Z,US,2024-03-27T00:21:39.400Z,443800
B08X472VK3,2024-03-27T03:53:10.274Z,US,2024-03-27T03:53:10.274Z,0
B0BCZWC3QZ,2024-03-27T00:04:17.700Z,US,2024-03-26T23:54:04.500Z,613200
B08X472VK3,2024-03-27T02:30:04.900Z,US,2024-03-27T02:28:45.700Z,79200
B0BCZWC3QZ,2024-03-26T18:09:35.258Z,US,2024-03-26T18:09:35.258Z,0
B09ZKRWCG4,2024-03-27T13:37:43Z,US,2024-03-27T13:32:55.200Z,287800
B0BCZWC3QZ,2024-03-26T18:51:08.100Z,US,2024-03-26T18:46:04.900Z,303200
B0BCZWC3QZ,2024-03-26T18:54:03.500Z,US,2024-03-26T18:54:03.500Z,0
B09ZKRWCG4,2024-03-27T11:16:14.100Z,US,2024-03-27T11:15:37.300Z,36800
B0BCZWC3QZ,2024-03-26T17:15:35.500Z,US,2024-03-26T16:54:43.600Z,1251900
B0BCZWC3QZ,2024-03-26T22:16:42.500Z,US,2024-03-26T22:15:44.100Z,58400
B0BNJMJ4K9,2024-03-27T01:57:07.400Z,US,2024-03-27T01:53:32.700Z,214700
B0BCZWC3QZ,2024-03-26T20:04:25.400Z,US,2024-03-26T20:03:13.300Z,72100
B076G47245,2024-03-27T01:59:45.300Z,US,2024-03-27T01:59:38Z,7300
B0BCZWC3QZ,2024-03-26T22:17:01.100Z,US,2024-03-26T22:16:50.600Z,10500
B0BCZWC3QZ,2024-03-26T22:26:50.900Z,US,2024-03-26T22:26:29.300Z,21600
B0BCZWC3QZ,2024-03-26T22:37:48.500Z,US,2024-03-26T22:33:12.600Z,275900
B0BCZWC3QZ,2024-03-26T23:41:05.500Z,US,2024-03-26T23:39:47.400Z,78100
B0BCZWC3QZ,2024-03-26T23:13:18Z,US,2024-03-26T23:12:55.500Z,22500
B0BCZWC3QZ,2024-03-26T22:10:57.600Z,US,2024-03-26T22:10:09.400Z,48200
B0BCZWC3QZ,2024-03-26T23:38:48.700Z,US,2024-03-26T23:31:52.400Z,416300
B09ZKRWCG4,2024-03-27T14:52:42.700Z,US,2024-03-27T14:38:27.400Z,855300
B0BNJMJ4K9,2024-03-27T01:53:05.300Z,US,2024-03-27T01:52:05.200Z,60100
B0BCZWC3QZ,2024-03-27T00:05:29.100Z,US,2024-03-27T00:04:30.100Z,59000
B076G47245,2024-03-27T02:17:57.600Z,US,2024-03-27T02:14:28.600Z,209000
B09ZKRWCG4,2024-03-27T14:37:44.300Z,US,2024-03-27T13:58:07.100Z,2377200
B0BCZWC3QZ,2024-03-26T16:53:00.900Z,US,2024-03-26T16:37:06.100Z,954800
B09ZKRWCG4,2024-03-27T11:22:32Z,US,2024-03-27T11:22:29.900Z,2100
B0BCZWC3QZ,2024-03-26T22:58:38.500Z,US,2024-03-26T22:50:09.600Z,508900
B08X472VK3,2024-03-27T03:37:03.300Z,US,2024-03-27T03:18:50.600Z,1092700
B0BCZWC3QZ,2024-03-26T21:38:55.600Z,US,2024-03-26T21:33:34.600Z,321000
B0BCZWC3QZ,2024-03-26T22:47:02.100Z,US,2024-03-26T22:44:24Z,158100
B0BCZWC3QZ,2024-03-26T22:25:05.200Z,US,2024-03-26T22:24:20.900Z,44300
B09ZKRWCG4,2024-03-27T13:17:04.200Z,US,2024-03-27T13:09:56.900Z,427300
B0BCZWC3QZ,2024-03-26T22:30:14.400Z,US,2024-03-26T22:29:18Z,56400
B0BNJMJ4K9,2024-03-27T01:51:51.800Z,US,2024-03-27T01:47:07.400Z,284400
B09ZKRWCG4,2024-03-27T11:40:55.100Z,US,2024-03-27T11:39:11.600Z,103500
B0BNJMJ4K9,2024-03-27T01:46:35Z,US,2024-03-27T01:46:32.700Z,2300
B083GY7J9P,2024-03-27T01:58:24.600Z,US,2024-03-27T01:57:58.300Z,26300
B0BCZWC3QZ,2024-03-26T23:27:50.700Z,US,2024-03-26T23:27:30.100Z,20600
B0BCZWC3QZ,2024-03-26T18:46:01.100Z,US,2024-03-26T18:20:29.100Z,1532000
B09ZKRWCG4,2024-03-27T13:55:42.700Z,US,2024-03-27T13:40:20.500Z,922200
B09ZKRWCG4,2024-03-27T11:36:43Z,US,2024-03-27T11:36:43Z,0
B08X472VK3,2024-03-27T02:27:45.200Z,US,2024-03-27T02:18:05.100Z,580100
B0BCZWC3QZ,2024-03-26T21:57:32.800Z,US,2024-03-26T21:55:59.700Z,93100
B0BCZWC3QZ,2024-03-27T00:17:56.700Z,US,2024-03-27T00:06:31.700Z,685000
B0BCZWC3QZ,2024-03-26T22:14:51.800Z,US,2024-03-26T22:12:02.100Z,169700
B08X472VK3,2024-03-27T11:15:13.800Z,US,2024-03-27T11:14:49.500Z,24300
B0BCZWC3QZ,2024-03-26T22:22:48.800Z,US,2024-03-26T22:21:44.700Z,64100
B0BCZWC3QZ,2024-03-26T14:08:01.689Z,US,2024-03-26T14:08:01.689Z,0
B0BCZWC3QZ,2024-03-26T17:32:19.469Z,US,2024-03-26T17:32:19.469Z,0
B076G47245,2024-03-27T01:58:55.800Z,US,2024-03-27T01:58:39.400Z,16400
B08X472VK3,2024-03-27T03:18:01.700Z,US,2024-03-27T03:16:34.300Z,87400
B08X472VK3,2024-03-27T11:10:13.800Z,US,2024-03-27T10:30:16.900Z,2396900
B0BCZWC3QZ,2024-03-26T15:27:06Z,US,2024-03-26T15:27:01.500Z,4500
B09ZKRWCG4,2024-03-27T11:36:56.200Z,US,2024-03-27T11:36:47.200Z,9000
B0BCZWC3QZ,2024-03-26T21:54:46.800Z,US,2024-03-26T21:54:43.300Z,3500
B08X472VK3,2024-03-27T02:34:05.400Z,US,2024-03-27T02:30:59Z,186400
B08X472VK3,2024-03-27T02:36:26.300Z,US,2024-03-27T02:36:24.300Z,2000
B076G47245,2024-03-27T02:02:43.300Z,US,2024-03-27T02:00:13.400Z,149900
B0BCZWC3QZ,2024-03-26T22:07:04.100Z,US,2024-03-26T22:00:28.600Z,395500
B09ZKRWCG4,2024-03-27T11:36:42.800Z,US,2024-03-27T11:24:56Z,706800
B0BCZWC3QZ,2024-03-26T16:33:18.900Z,US,2024-03-26T16:29:05.400Z,253500
B0BCZWC3QZ,2024-03-26T19:47:28.462Z,US,2024-03-26T19:47:28.462Z,0
B076G47245,2024-03-27T02:11:54.800Z,US,2024-03-27T02:11:15.100Z,39700
B0BCZWC3QZ,2024-03-26T18:09:39.500Z,US,2024-03-26T18:05:12.300Z,267200
B08X472VK3,2024-03-27T09:29:29.900Z,US,2024-03-27T09:26:09.700Z,200200
B09ZKRWCG4,2024-03-27T11:15:05.400Z,US,2024-03-27T11:15:05.400Z,0
B0BCZWC3QZ,2024-03-26T15:25:04.300Z,US,2024-03-26T15:20:29.300Z,275000
B0BCZWC3QZ,2024-03-26T14:07:58.491Z,US,2024-03-26T14:07:58.491Z,0
B0BCZWC3QZ,2024-03-26T23:53:01.100Z,US,2024-03-26T23:41:27.300Z,693800
B09ZKRWCG4,2024-03-27T11:22:23Z,US,2024-03-27T11:16:15.400Z,367600
B0BNJMJ4K9,2024-03-27T01:53:23.100Z,US,2024-03-27T01:53:10.300Z,12800
B09ZKRWCG4,2024-03-27T11:41:28.500Z,US,2024-03-27T11:41:27Z,1500
B0BCZWC3QZ,2024-03-26T22:47:36.900Z,US,2024-03-26T22:47:33Z,3900
B09ZKRWCG4,2024-03-27T21:26:32.900Z,US,2024-03-27T21:23:18Z,194900
B0BC16PP4Z,2024-03-28T00:06:53.800Z,US,2024-03-28T00:06:48.300Z,5500
B09ZKRWCG4,2024-03-27T21:23:09.500Z,US,2024-03-27T21:22:35.500Z,34000
B0BC16PP4Z,2024-03-28T01:38:22.500Z,US,2024-03-28T01:26:52.400Z,690100
B09ZKRWCG4,2024-03-27T17:52:26.400Z,US,2024-03-27T17:51:11.800Z,74600
B09ZKRWCG4,2024-03-27T15:38:19Z,US,2024-03-27T15:27:38.600Z,640400
B0BC16PP4Z,2024-03-27T23:00:00Z,US,2024-03-27T22:59:25Z,35000
B09ZKRWCG4,2024-03-27T16:10:26.600Z,US,2024-03-27T15:47:10.700Z,1395900
B0BC16PP4Z,2024-03-27T23:14:54.500Z,US,2024-03-27T23:05:43.700Z,550800
B0BC16PP4Z,2024-03-28T02:08:33.200Z,US,2024-03-28T02:08:32.300Z,900
B0CYWDS6CT,2024-03-28T13:02:55.400Z,US,2024-03-28T13:01:12.600Z,102800
B09ZKRWCG4,2024-03-27T22:21:14.200Z,US,2024-03-27T22:20:07Z,67200
B0BC16PP4Z,2024-03-27T23:47:22.100Z,US,2024-03-27T23:47:07.600Z,14500
B0BC16PP4Z,2024-03-27T23:04:41.900Z,US,2024-03-27T23:00:53.900Z,228000
B0CYWDS6CT,2024-03-28T12:55:12.400Z,US,2024-03-28T12:55:09.500Z,2900
B0CYWDS6CT,2024-03-28T14:07:39.300Z,US,2024-03-28T13:46:23.300Z,1276000
B09ZKRWCG4,2024-03-27T22:19:23.200Z,US,2024-03-27T22:12:37.600Z,405600
B09ZKRWCG4,2024-03-27T22:22:24Z,US,2024-03-27T22:21:41.400Z,42600
B08X472VK3,2024-03-27T07:42:26.414Z,US,2024-03-27T07:42:26.414Z,0
B0BC16PP4Z,2024-03-27T23:37:44.400Z,US,2024-03-27T23:37:30.700Z,13700
B0BC16PP4Z,2024-03-27T23:59:48Z,US,2024-03-27T23:59:37.100Z,10900
B09ZKRWCG4,2024-03-27T15:47:01.200Z,US,2024-03-27T15:38:30Z,511200
B0CYWDS6CT,2024-03-28T11:28:28.500Z,US,2024-03-28T11:28:17.900Z,10600
B0BC16PP4Z,2024-03-27T23:33:45.600Z,US,2024-03-27T23:16:01.300Z,1064300
B0BC16PP4Z,2024-03-27T23:54:57.800Z,US,2024-03-27T23:51:03.300Z,234500
B09ZKRWCG4,2024-03-27T17:55:16.100Z,US,2024-03-27T17:54:22.800Z,53300
B0BC16PP4Z,2024-03-27T22:43:02.600Z,US,2024-03-27T22:43:02.600Z,0
B0CYWDS6CT,2024-03-28T02:46:15.100Z,US,2024-03-28T02:38:54Z,441100
B0BC16PP4Z,2024-03-28T00:00:13.200Z,US,2024-03-27T23:59:55.200Z,18000
B09ZKRWCG4,2024-03-27T17:26:02Z,US,2024-03-27T17:24:01.300Z,120700
B0BC16PP4Z,2024-03-28T01:13:49.200Z,US,2024-03-28T01:12:55.100Z,54100
B0CYWDS6CT,2024-03-28T12:43:04.900Z,US,2024-03-28T12:42:47.900Z,17000
B0CYWDS6CT,2024-03-28T14:47:08.300Z,US,2024-03-28T14:42:01.200Z,307100
B0BC16PP4Z,2024-03-28T00:11:29.200Z,US,2024-03-28T00:10:31.100Z,58100
B0BC16PP4Z,2024-03-28T02:17:15.700Z,US,2024-03-28T02:08:43.500Z,512200
B0BC16PP4Z,2024-03-28T01:12:42.400Z,US,2024-03-28T01:10:39.200Z,123200
B0CYWDS6CT,2024-03-28T12:35:11.400Z,US,2024-03-28T12:34:59.600Z,11800
B0CYWDS6CT,2024-03-28T14:41:07.300Z,US,2024-03-28T14:39:58.900Z,68400
B0BC16PP4Z,2024-03-27T23:49:34.100Z,US,2024-03-27T23:49:29.800Z,4300
B0CYWDS6CT,2024-03-28T12:38:47.500Z,US,2024-03-28T12:35:28.700Z,198800
B0CYWDS6CT,2024-03-28T12:42:13.800Z,US,2024-03-28T12:38:49.200Z,204600
B09ZKRWCG4,2024-03-27T22:12:19.600Z,US,2024-03-27T22:08:12.100Z,247500
B09ZKRWCG4,2024-03-27T22:20:00.700Z,US,2024-03-27T22:19:54.500Z,6200
B0BC16PP4Z,2024-03-27T23:15:57.500Z,US,2024-03-27T23:15:40.100Z,17400
B0BC16PP4Z,2024-03-28T00:13:19.900Z,US,2024-03-28T00:13:15Z,4900
B0CYWDS6CT,2024-03-28T12:59:38Z,US,2024-03-28T12:58:58.200Z,39800
B0BC16PP4Z,2024-03-28T00:46:48.100Z,US,2024-03-28T00:38:38.800Z,489300
B0CYWDS6CT,2024-03-28T02:38:41.400Z,US,2024-03-28T02:38:15.200Z,26200
B09ZKRWCG4,2024-03-27T21:47:42Z,US,2024-03-27T21:27:23.500Z,1218500
B0BC16PP4Z,2024-03-28T00:36:35.500Z,US,2024-03-28T00:15:05.900Z,1289600
B0BC16PP4Z,2024-03-27T23:42:50.900Z,US,2024-03-27T23:42:45.400Z,5500
B0BC16PP4Z,2024-03-28T01:57:00.200Z,US,2024-03-28T01:38:39.900Z,1100300
B0BC16PP4Z,2024-03-27T23:00:43.800Z,US,2024-03-27T23:00:19Z,24800
B0BC16PP4Z,2024-03-27T23:46:36.600Z,US,2024-03-27T23:46:31.900Z,4700
B08X472VK3,2024-03-27T09:25:16.135Z,US,2024-03-27T09:25:16.135Z,0
B0CYWDS6CT,2024-03-28T12:58:45.800Z,US,2024-03-28T12:56:18.900Z,146900
