ASIN,Annotation Type,Customer modified date on device,DSN,ContentType,Format,Creation Date,LastUpdatedDate,Highlight,Version,Selection Type,Note,Is Deleted
B09QY2KWKY,kindle.highlight,2024-03-02T15:01:29Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-02T15:01:29Z,2024-03-02T15:01:29Z,{mchl_color:pink},Not Available,Not Available,Not Available,FALSE
B09QY2KWKY,kindle.highlight,2024-03-02T15:01:41Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-02T15:01:42Z,2024-03-02T15:01:42Z,{mchl_color:pink},Not Available,Not Available,Not Available,FALSE
B09QY2KWKY,kindle.highlight,2024-03-02T15:02:00Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-02T15:02:00Z,2024-03-02T15:02:00Z,{mchl_color:pink},Not Available,Not Available,Not Available,FALSE
B09QY2KWKY,kindle.highlight,2024-03-02T15:02:17Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-02T15:02:18Z,2024-03-02T15:02:18Z,{mchl_color:pink},Not Available,Not Available,Not Available,FALSE
B09QY2KWKY,kindle.highlight,2024-03-02T15:02:39Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-02T15:02:39Z,2024-03-02T15:02:39Z,{mchl_color:pink},Not Available,Not Available,Not Available,FALSE
B09QY2KWKY,kindle.highlight,2024-03-02T15:03:23Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-02T15:03:23Z,2024-03-02T15:03:23Z,{mchl_color:pink},Not Available,Not Available,Not Available,FALSE
B09QY2KWKY,kindle.highlight,2024-03-02T15:03:37Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-02T15:03:37Z,2024-03-02T15:03:37Z,{mchl_color:pink},Not Available,Not Available,Not Available,FALSE
B09QY2KWKY,kindle.highlight,2024-03-02T15:03:51Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-02T15:03:51Z,2024-03-02T15:03:51Z,{mchl_color:pink},Not Available,Not Available,Not Available,FALSE
B09QY2KWKY,kindle.highlight,2024-03-02T15:04:10Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-02T15:04:12Z,2024-03-02T15:04:12Z,{mchl_color:pink},Not Available,Not Available,Not Available,FALSE
B09QY2KWKY,kindle.highlight,2024-03-02T15:04:37Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-02T15:04:47Z,2024-03-02T15:04:47Z,{mchl_color:pink},Not Available,Not Available,Not Available,FALSE
B09QY2KWKY,kindle.highlight,2024-03-02T15:03:08Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-02T15:03:09Z,2024-03-03T05:01:26Z,{mchl_color:pink},Not Available,Not Available,Not Available,TRUE
B09QY2KWKY,kindle.last_read,2024-03-03T06:59:13Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-02T14:58:22Z,2024-03-03T06:59:43Z,,Not Available,Not Available,Not Available,FALSE
B09QY2KWKY,kindle.most_recent_read,2024-03-03T09:04:56Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-02T14:58:22Z,2024-03-03T09:04:56Z,,Not Available,Not Available,Not Available,FALSE
B09QY2KWKY,kindle.continuous_read,2024-03-03T09:04:56Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-02T14:58:22Z,2024-03-03T09:04:56Z,,Not Available,Not Available,Not Available,FALSE
B01MST9RU9,kindle.last_read,2024-03-03T09:11:01Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-03T09:11:14Z,2024-03-03T09:11:14Z,,Not Available,Not Available,Not Available,FALSE
B01MST9RU9,kindle.most_recent_read,2024-03-03T09:11:01Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-03T09:11:14Z,2024-03-03T09:11:14Z,,Not Available,Not Available,Not Available,FALSE
B01MST9RU9,kindle.continuous_read,2024-03-03T09:11:01Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-03T09:11:14Z,2024-03-03T09:11:14Z,,Not Available,Not Available,Not Available,FALSE
B01N5C6HP9,kindle.last_read,2024-03-03T20:20:43Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-03T17:24:59Z,2024-03-03T20:21:11Z,,Not Available,Not Available,Not Available,FALSE
B01N5C6HP9,kindle.most_recent_read,2024-03-03T20:20:43Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-03T17:24:59Z,2024-03-03T20:21:11Z,,Not Available,Not Available,Not Available,FALSE
B01N5C6HP9,kindle.continuous_read,2024-03-03T20:20:43Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-03T17:24:59Z,2024-03-03T20:21:11Z,,Not Available,Not Available,Not Available,FALSE
B01MTZDCUN,kindle.last_read,2024-03-04T06:19:23Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-04T03:39:01Z,2024-03-04T06:19:50Z,,Not Available,Not Available,Not Available,FALSE
B01MTZDCUN,kindle.most_recent_read,2024-03-04T06:19:23Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-04T03:39:01Z,2024-03-04T06:19:50Z,,Not Available,Not Available,Not Available,FALSE
B01MTZDCUN,kindle.continuous_read,2024-03-04T06:19:23Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-04T03:39:01Z,2024-03-04T06:19:50Z,,Not Available,Not Available,Not Available,FALSE
B0188332MI,kindle.last_read,2024-03-04T10:05:12Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-04T10:04:40Z,2024-03-04T10:05:15Z,,Not Available,Not Available,Not Available,FALSE
B0188332MI,kindle.most_recent_read,2024-03-04T10:05:58Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-04T10:04:40Z,2024-03-04T10:06:00Z,,Not Available,Not Available,Not Available,FALSE
B0188332MI,kindle.continuous_read,2024-03-04T10:05:58Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-04T10:04:40Z,2024-03-04T10:06:00Z,,Not Available,Not Available,Not Available,FALSE
B00DE5EBZ8,kindle.last_read,2024-03-04T10:09:44Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-04T10:07:43Z,2024-03-04T10:09:47Z,,Not Available,Not Available,Not Available,FALSE
B00DE5EBZ8,kindle.most_recent_read,2024-03-04T10:09:44Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-04T10:07:43Z,2024-03-04T10:09:47Z,,Not Available,Not Available,Not Available,FALSE
B00DE5EBZ8,kindle.continuous_read,2024-03-04T10:09:44Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-04T10:07:43Z,2024-03-04T10:09:47Z,,Not Available,Not Available,Not Available,FALSE
B09NJBVM8Z,kindle.last_read,2024-03-05T01:51:16Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-03T09:06:51Z,2024-03-05T01:51:32Z,,Not Available,Not Available,Not Available,FALSE
B09NJBVM8Z,kindle.most_recent_read,2024-03-05T02:03:07Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-03T09:06:51Z,2024-03-05T02:03:08Z,,Not Available,Not Available,Not Available,FALSE
B09NJBVM8Z,kindle.continuous_read,2024-03-05T02:03:07Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-03T09:06:51Z,2024-03-05T02:03:08Z,,Not Available,Not Available,Not Available,FALSE
1799748928,audible.last_heard,2024-03-05T14:48:29Z,Not Available,AUDI,AAX_44,2024-03-05T02:03:37Z,2024-03-05T14:48:29Z,,Not Available,Not Available,Not Available,FALSE
B01N7GREG9,kindle.last_read,2024-03-04T09:18:29Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-04T06:19:55Z,2024-03-04T09:18:52Z,,Not Available,Not Available,Not Available,FALSE
B01N7GREG9,kindle.most_recent_read,2024-03-05T15:26:31Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-04T06:19:55Z,2024-03-05T15:26:33Z,,Not Available,Not Available,Not Available,FALSE
B01N7GREG9,kindle.continuous_read,2024-03-05T15:26:31Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-04T06:19:55Z,2024-03-05T15:26:33Z,,Not Available,Not Available,Not Available,FALSE
B07C7N5CBS,kindle.bookmark,2024-03-05T23:45:01Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-05T23:45:02Z,2024-03-05T23:48:18Z,,Not Available,Not Available,Not Available,TRUE
B07C7N5CBS,kindle.last_read,2024-03-06T12:21:43Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-05T16:16:44Z,2024-03-06T12:22:00Z,,Not Available,Not Available,Not Available,FALSE
B07C7N5CBS,kindle.most_recent_read,2024-03-06T12:21:43Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-05T16:16:44Z,2024-03-06T12:22:00Z,,Not Available,Not Available,Not Available,FALSE
B07C7N5CBS,kindle.continuous_read,2024-03-06T12:21:43Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-05T16:16:44Z,2024-03-06T12:22:00Z,,Not Available,Not Available,Not Available,FALSE
B083TZV25B,kindle.bookmark,2024-03-07T21:19:25Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-07T21:19:26Z,2024-03-07T21:21:27Z,,Not Available,Not Available,Not Available,TRUE
B083TZV25B,kindle.last_read,2024-03-08T09:23:03Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-07T05:10:53Z,2024-03-08T09:23:08Z,,Not Available,Not Available,Not Available,FALSE
B083TZV25B,kindle.continuous_read,2024-03-08T09:59:15Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-07T05:10:53Z,2024-03-08T09:59:16Z,,Not Available,Not Available,Not Available,FALSE
B083TZV25B,kindle.most_recent_read,2024-03-08T18:35:52Z,DFE17369AE255C3FBCC54ABD864547FA,EBOK,YJBinary,2024-03-07T05:10:53Z,2024-03-08T18:35:59Z,,Not Available,Not Available,Not Available,FALSE
B08ML5CZMS,audible.last_heard,2024-03-08T18:35:59Z,Not Available,AUDI,AAX_22,2024-03-07T22:27:07Z,2024-03-08T18:35:59Z,,Not Available,Not Available,Not Available,FALSE
B09PNM8FFN,kindle.last_read,2024-03-08T18:59:30Z,DFE17369AE255C3FBCC54ABD864547FA,EBOK,YJBinary,2024-03-08T18:59:29Z,2024-03-08T18:59:30Z,,Not Available,Not Available,Not Available,FALSE
B09PNM8FFN,kindle.most_recent_read,2024-03-08T18:59:30Z,DFE17369AE255C3FBCC54ABD864547FA,EBOK,YJBinary,2024-03-08T18:59:29Z,2024-03-08T18:59:30Z,,Not Available,Not Available,Not Available,FALSE
B099QTBDB4,kindle.last_read,2024-03-08T18:57:53Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-08T18:59:40Z,2024-03-08T18:59:40Z,,Not Available,Not Available,Not Available,FALSE
B099QTBDB4,kindle.most_recent_read,2024-03-08T19:00:38Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-08T18:59:40Z,2024-03-08T19:00:39Z,,Not Available,Not Available,Not Available,FALSE
B099QTBDB4,kindle.continuous_read,2024-03-08T19:00:38Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-08T18:59:40Z,2024-03-08T19:00:39Z,,Not Available,Not Available,Not Available,FALSE
B01D6TA9Y8,kindle.last_read,2024-03-08T21:31:01Z,DFE17369AE255C3FBCC54ABD864547FA,EBOK,YJBinary,2024-03-08T20:06:49Z,2024-03-08T21:33:36Z,,Not Available,Not Available,Not Available,FALSE
B01D6TA9Y8,kindle.most_recent_read,2024-03-08T21:31:01Z,DFE17369AE255C3FBCC54ABD864547FA,EBOK,YJBinary,2024-03-08T20:06:49Z,2024-03-08T21:33:36Z,,Not Available,Not Available,Not Available,FALSE
B01M0BIVS6,audible.last_heard,2024-03-08T21:33:37Z,Not Available,AUDI,AAX_22,2024-03-08T20:22:51Z,2024-03-08T21:33:37Z,,Not Available,Not Available,Not Available,FALSE
B079JF4D4S,kindle.last_read,2024-03-08T21:36:36Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-08T18:30:06Z,2024-03-08T21:36:38Z,,Not Available,Not Available,Not Available,FALSE
B079JF4D4S,kindle.most_recent_read,2024-03-08T21:36:43Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-08T18:30:06Z,2024-03-08T21:36:49Z,,Not Available,Not Available,Not Available,FALSE
B079JF4D4S,kindle.continuous_read,2024-03-08T21:36:43Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-08T18:30:06Z,2024-03-08T21:36:49Z,,Not Available,Not Available,Not Available,FALSE
B07WJ2X243,kindle.bookmark,2024-03-09T20:58:55Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-09T20:59:29Z,2024-03-09T20:59:29Z,,Not Available,Not Available,Not Available,FALSE
B07WJ2X243,kindle.last_read,2024-03-10T01:25:19Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-09T06:28:59Z,2024-03-10T01:26:31Z,,Not Available,Not Available,Not Available,FALSE
B07WJ2X243,kindle.most_recent_read,2024-03-10T01:25:19Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-09T06:28:59Z,2024-03-10T01:26:31Z,,Not Available,Not Available,Not Available,FALSE
B07WJ2X243,kindle.continuous_read,2024-03-10T01:25:19Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-09T06:28:59Z,2024-03-10T01:26:31Z,,Not Available,Not Available,Not Available,FALSE
B0BCHJ9885,kindle.last_read,2024-03-10T01:51:31Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-03T07:46:18Z,2024-03-10T01:51:32Z,,Not Available,Not Available,Not Available,FALSE
B0BCHJ9885,kindle.most_recent_read,2024-03-10T01:51:43Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-03T07:46:18Z,2024-03-10T01:51:43Z,,Not Available,Not Available,Not Available,FALSE
B0BCHJ9885,kindle.continuous_read,2024-03-10T01:51:43Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-03T07:46:18Z,2024-03-10T01:51:43Z,,Not Available,Not Available,Not Available,FALSE
B07B9WH8KT,kindle.last_read,2024-03-11T06:00:12Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-08T18:58:47Z,2024-03-11T06:00:27Z,,Not Available,Not Available,Not Available,FALSE
B07B9WH8KT,kindle.most_recent_read,2024-03-11T06:00:12Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-08T18:58:47Z,2024-03-11T06:00:27Z,,Not Available,Not Available,Not Available,FALSE
B07B9WH8KT,kindle.continuous_read,2024-03-11T06:00:12Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-08T19:00:45Z,2024-03-11T06:00:27Z,,Not Available,Not Available,Not Available,FALSE
B071NRXLXB,kindle.last_read,2024-03-09T06:01:06Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-09T03:38:40Z,2024-03-09T06:01:11Z,,Not Available,Not Available,Not Available,FALSE
B071NRXLXB,kindle.most_recent_read,2024-03-11T07:01:28Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-09T03:38:40Z,2024-03-11T07:01:30Z,,Not Available,Not Available,Not Available,FALSE
B071NRXLXB,kindle.continuous_read,2024-03-11T07:01:28Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-09T03:38:40Z,2024-03-11T07:01:30Z,,Not Available,Not Available,Not Available,FALSE
B0CRVYF4CJ,audible.last_heard,2024-03-11T09:09:50Z,Not Available,AUDI,AAX_44,2024-02-24T02:54:30Z,2024-03-11T09:09:50Z,,Not Available,Not Available,Not Available,FALSE
B0CL7H4JD9,kindle.last_read,2024-03-11T10:28:17Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-11T09:10:55Z,2024-03-11T10:28:52Z,,Not Available,Not Available,Not Available,FALSE
B0CL7H4JD9,kindle.most_recent_read,2024-03-11T10:28:52Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-11T09:10:55Z,2024-03-11T10:28:53Z,,Not Available,Not Available,Not Available,FALSE
B0CL7H4JD9,kindle.continuous_read,2024-03-11T10:28:52Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-11T09:10:55Z,2024-03-11T10:28:53Z,,Not Available,Not Available,Not Available,FALSE
B0CRVYCCZ2,audible.last_heard,2024-03-11T10:28:53Z,Not Available,AUDI,AAX_44,2024-03-11T09:10:55Z,2024-03-11T10:28:53Z,,Not Available,Not Available,Not Available,FALSE
B09P5GT746,kindle.last_read,2024-03-12T06:17:44Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-11T12:48:51Z,2024-03-12T06:17:47Z,,Not Available,Not Available,Not Available,FALSE
B09P5GT746,kindle.most_recent_read,2024-03-12T06:17:44Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-11T12:48:51Z,2024-03-12T06:17:47Z,,Not Available,Not Available,Not Available,FALSE
B09P5GT746,kindle.continuous_read,2024-03-12T06:17:44Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-11T12:48:51Z,2024-03-12T06:17:47Z,,Not Available,Not Available,Not Available,FALSE
B0CL7GMPD4,kindle.last_read,2024-03-11T09:10:19Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-02-24T02:54:29Z,2024-03-11T09:10:35Z,,Not Available,Not Available,Not Available,FALSE
B0CL7GMPD4,kindle.most_recent_read,2024-03-12T20:19:57Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-02-24T02:54:29Z,2024-03-12T20:19:58Z,,Not Available,Not Available,Not Available,FALSE
B0CL7GMPD4,kindle.continuous_read,2024-03-12T20:19:57Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-02-24T02:54:29Z,2024-03-12T20:19:58Z,,Not Available,Not Available,Not Available,FALSE
B08266PLCC,kindle.last_read,2024-03-13T13:43:45Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-12T20:20:21Z,2024-03-13T13:43:54Z,,Not Available,Not Available,Not Available,FALSE
B08266PLCC,kindle.most_recent_read,2024-03-13T13:43:46Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-12T20:20:21Z,2024-03-13T13:43:57Z,,Not Available,Not Available,Not Available,FALSE
B08266PLCC,kindle.continuous_read,2024-03-13T13:43:46Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-12T20:20:21Z,2024-03-13T13:43:57Z,,Not Available,Not Available,Not Available,FALSE
B08266SRVP,kindle.bookmark,2024-03-13T21:19:07Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-13T21:24:09Z,2024-03-13T21:24:09Z,,Not Available,Not Available,Not Available,FALSE
B08266SRVP,kindle.last_read,2024-03-14T00:08:15Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-13T19:43:45Z,2024-03-14T00:08:20Z,,Not Available,Not Available,Not Available,FALSE
B08266SRVP,kindle.most_recent_read,2024-03-14T00:08:15Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-13T19:43:45Z,2024-03-14T00:08:20Z,,Not Available,Not Available,Not Available,FALSE
B08266SRVP,kindle.continuous_read,2024-03-14T00:08:15Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-13T19:43:45Z,2024-03-14T00:08:20Z,,Not Available,Not Available,Not Available,FALSE
B0CL7L1Y9X,kindle.last_read,2024-03-12T07:28:52Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-11T11:00:13Z,2024-03-12T07:28:56Z,,Not Available,Not Available,Not Available,FALSE
B0CL7L1Y9X,kindle.most_recent_read,2024-03-14T11:11:43Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-11T11:00:13Z,2024-03-14T11:11:47Z,,Not Available,Not Available,Not Available,FALSE
B0CL7L1Y9X,kindle.continuous_read,2024-03-14T11:11:43Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-11T11:00:13Z,2024-03-14T11:11:47Z,,Not Available,Not Available,Not Available,FALSE
B0CRVY7QFH,audible.last_heard,2024-03-14T11:11:47Z,Not Available,AUDI,AAX_22,2024-03-11T11:00:14Z,2024-03-14T11:11:47Z,,Not Available,Not Available,Not Available,FALSE
B0C7QYS91W,kindle.bookmark,2024-03-14T02:16:06Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-14T02:16:06Z,2024-03-14T02:18:03Z,,Not Available,Not Available,Not Available,FALSE
B0C7QYS91W,kindle.last_read,2024-03-14T20:50:23Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-14T00:33:29Z,2024-03-14T20:50:27Z,,Not Available,Not Available,Not Available,FALSE
B0C7QYS91W,kindle.most_recent_read,2024-03-14T20:50:23Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-14T00:33:29Z,2024-03-14T20:50:27Z,,Not Available,Not Available,Not Available,FALSE
B0C7QYS91W,kindle.continuous_read,2024-03-14T20:50:23Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-14T00:33:29Z,2024-03-14T20:50:27Z,,Not Available,Not Available,Not Available,FALSE
B08266V1T2,kindle.last_read,2024-03-13T19:40:20Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-13T13:43:57Z,2024-03-13T19:40:44Z,,Not Available,Not Available,Not Available,FALSE
B08266V1T2,kindle.most_recent_read,2024-03-14T20:50:44Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-13T13:43:57Z,2024-03-14T20:50:50Z,,Not Available,Not Available,Not Available,FALSE
B08266V1T2,kindle.continuous_read,2024-03-14T20:50:44Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-13T13:43:57Z,2024-03-14T20:50:50Z,,Not Available,Not Available,Not Available,FALSE
B07XQK3SGQ,kindle.bookmark,2024-03-15T13:51:57Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-15T13:51:58Z,2024-03-15T13:59:43Z,,Not Available,Not Available,Not Available,TRUE
B07XQK3SGQ,kindle.last_read,2024-03-16T01:05:19Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-02-24T19:36:41Z,2024-03-16T01:05:19Z,,Not Available,Not Available,Not Available,FALSE
B07XQK3SGQ,kindle.most_recent_read,2024-03-16T01:30:51Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-02-24T19:36:41Z,2024-03-16T01:30:52Z,,Not Available,Not Available,Not Available,FALSE
B07XQK3SGQ,kindle.continuous_read,2024-03-16T01:30:51Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-02-24T19:36:41Z,2024-03-16T01:30:52Z,,Not Available,Not Available,Not Available,FALSE
B0773V56NF,audible.last_heard,2024-03-16T01:45:05Z,cuBo0SbquCOUCgLoTutVpiSBVsN3xzShkp3AJ5US,AUDI,M4A_AAX,2024-03-16T01:45:05Z,2024-03-16T01:45:05Z,,Not Available,Not Available,Not Available,FALSE
1630150258,audible.last_heard,2024-03-16T14:34:30Z,Not Available,AUDI,AAX_44,2024-03-16T08:52:33Z,2024-03-16T14:34:30Z,,Not Available,Not Available,Not Available,FALSE
B01BU2NFTO,kindle.last_read,2024-03-16T14:40:44Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-16T08:52:32Z,2024-03-16T14:40:58Z,,Not Available,Not Available,Not Available,FALSE
B01BU2NFTO,kindle.most_recent_read,2024-03-16T14:41:22Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-16T08:52:32Z,2024-03-16T14:41:24Z,,Not Available,Not Available,Not Available,FALSE
B01BU2NFTO,kindle.continuous_read,2024-03-16T14:41:22Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-16T08:52:32Z,2024-03-16T14:41:24Z,,Not Available,Not Available,Not Available,FALSE
1630150266,audible.last_heard,2024-03-16T20:40:13Z,Not Available,AUDI,AAX_44,2024-03-16T14:42:08Z,2024-03-16T20:40:13Z,,Not Available,Not Available,Not Available,FALSE
B01M04PNMH,kindle.highlight,2024-03-16T15:48:55Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-16T15:49:02Z,2024-03-16T15:50:35Z,{mchl_color:pink},Not Available,Not Available,Not Available,TRUE
B01M04PNMH,kindle.last_read,2024-03-16T20:54:34Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-16T14:42:08Z,2024-03-16T20:54:55Z,,Not Available,Not Available,Not Available,FALSE
B01M04PNMH,kindle.most_recent_read,2024-03-16T20:54:34Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-16T14:42:08Z,2024-03-16T20:54:57Z,,Not Available,Not Available,Not Available,FALSE
B01M04PNMH,kindle.continuous_read,2024-03-16T20:54:34Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-16T14:42:08Z,2024-03-16T20:54:57Z,,Not Available,Not Available,Not Available,FALSE
B017S3J3X6,kindle.bookmark,2024-03-16T08:43:39Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-16T08:52:30Z,2024-03-16T08:52:45Z,,Not Available,Not Available,Not Available,FALSE
B017S3J3X6,kindle.last_read,2024-03-17T01:55:56Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-16T01:32:02Z,2024-03-17T01:56:06Z,,Not Available,Not Available,Not Available,FALSE
B017S3J3X6,kindle.most_recent_read,2024-03-17T03:54:38Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-16T01:32:02Z,2024-03-17T03:54:39Z,,Not Available,Not Available,Not Available,FALSE
B017S3J3X6,kindle.continuous_read,2024-03-17T03:54:38Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-16T01:32:02Z,2024-03-17T03:54:39Z,,Not Available,Not Available,Not Available,FALSE
B0757CRTLY,kindle.highlight,2024-03-17T18:34:54Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-17T18:34:57Z,2024-03-17T18:38:52Z,{mchl_color:pink},Not Available,Not Available,Not Available,TRUE
B0757CRTLY,kindle.last_read,2024-03-17T20:19:14Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-16T20:54:57Z,2024-03-17T20:20:11Z,,Not Available,Not Available,Not Available,FALSE
B0757CRTLY,kindle.most_recent_read,2024-03-17T20:19:14Z,64A32768C3794A7CA443A2368E83E905,EBOK,YJBinary,2024-03-16T20:54:57Z,2024-03-17T20:20:11Z,,Not Available,Not Available,Not Available,FALSE
