"Start Date","End Date","Event Duration Milliseconds","Start Position Milliseconds","End Position Milliseconds","Product Name","ASIN","Book Length Milliseconds","Delivery Type","Narration Speed","Bookmark","Audio Type","Asin Owned","Listening Mode","Store","App Version","Local Timezone"
"2025-06-25","2025-06-25","119010","5570872","5713070","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","119010","5570872","5713070","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","30667","5534479","5570870","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","30667","5534479","5570870","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","30667","5534479","5570870","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","30667","5534479","5570870","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","31637","5496812","5533895","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","31637","5496812","5533895","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","31637","5496812","5533895","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","31637","5496812","5533895","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","7671","5488140","5496073","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","7671","5488140","5496073","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","7671","5488140","5496073","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","7671","5488140","5496073","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","39551","5441679","5487759","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","39551","5441679","5487759","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","39551","5441679","5487759","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","39551","5441679","5487759","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","40363","5394239","5441303","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","40363","5394239","5441303","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","40363","5394239","5441303","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","40363","5394239","5441303","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","41428","5345500","5393850","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","41428","5345500","5393850","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","41428","5345500","5393850","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","41428","5345500","5393850","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","37184","5301869","5345107","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","37184","5301869","5345107","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","37184","5301869","5345107","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","37184","5301869","5345107","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","34967","5260880","5301476","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","34967","5260880","5301476","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","34967","5260880","5301476","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","34967","5260880","5301476","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","27071","5229374","5260497","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","27071","5229374","5260497","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","27071","5229374","5260497","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","27071","5229374","5260497","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","40194","5182173","5228997","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","40194","5182173","5228997","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","40194","5182173","5228997","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","40194","5182173","5228997","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","46679","5127154","5181784","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","46679","5127154","5181784","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","46679","5127154","5181784","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","46679","5127154","5181784","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","46228","5072644","5126758","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","46228","5072644","5126758","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","46228","5072644","5126758","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","46228","5072644","5126758","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","40983","5024443","5072254","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","40983","5024443","5072254","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","40983","5024443","5072254","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","40983","5024443","5072254","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","46250","4969923","5024054","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","46250","4969923","5024054","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","46250","4969923","5024054","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","46250","4969923","5024054","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","42753","4919593","4969532","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","42753","4919593","4969532","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","42753","4919593","4969532","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","42753","4919593","4969532","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","42303","4869823","4919208","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","42303","4869823","4919208","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","42303","4869823","4919208","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","42303","4869823","4919208","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","46550","4814953","4869438","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","46550","4814953","4869438","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","46550","4814953","4869438","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","46550","4814953","4869438","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","48214","4756903","4813392","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","48214","4756903","4813392","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","48214","4756903","4813392","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","48214","4756903","4813392","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","47573","4700794","4756520","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","47573","4700794","4756520","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","47573","4700794","4756520","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","47573","4700794","4756520","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","49325","4642604","4700410","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","49325","4642604","4700410","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","49325","4642604","4700410","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","49325","4642604","4700410","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","32137","4603886","4640937","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","32137","4603886","4640937","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","32137","4603886","4640937","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","32137","4603886","4640937","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","10461","4592604","4603885","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","10461","4592604","4603885","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","10461","4592604","4603885","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","10461","4592604","4603885","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","43904","4540893","4592212","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","43904","4540893","4592212","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","43904","4540893","4592212","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","43904","4540893","4592212","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","25221","4511731","4540510","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","25221","4511731","4540510","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","25221","4511731","4540510","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","25221","4511731","4540510","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","245688","4218144","4512729","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","245688","4218144","4512729","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","245688","4218144","4512729","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","245688","4218144","4512729","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","41930","4168224","4218044","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","41930","4168224","4218044","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","41930","4168224","4218044","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","41930","4168224","4218044","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-25","2025-06-25","50231","3358993","3419028","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35","America/Chicago"
"2025-06-25","2025-06-25","50231","3358993","3419028","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35","America/Chicago"
"2025-06-25","2025-06-25","50231","3358993","3419028","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35","America/Chicago"
"2025-06-25","2025-06-25","50231","3358993","3419028","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35","America/Chicago"
"2025-06-25","2025-06-25","194132","3126462","3358915","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35","America/Chicago"
