created_timestamp,search_string_length,preferred_marketplace,app_tab,country,outcome,device_family,store_results_shown,ASIN,library_results_shown,store_result_position,library_result_position,search_id
2025-06-17T00:51:47Z,10,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,2552D345-E90B-4A89-AC39-3AF1480FDB1B
2024-05-10T17:39:07Z,24,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,238BDD4C-A605-4CE7-B397-6CF6364597F7
2024-12-11T23:17:19Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,38A21B15-6941-4167-A647-F6D8725DD7E1
2024-10-01T00:43:33Z,14,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,No Results Selected,No Results Selected,368605A1-0B0D-4114-B698-A62AF2B8A1FE
2024-03-04T00:15:09Z,15,www.amazon.com,Library,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,EB309CB5-CA58-4B6C-982C-71D74EFA15C2
2025-03-09T01:45:50Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,DC600D4F-9870-4C1E-9385-212354EB983B
2024-04-18T20:21:25Z,27,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,1,No Results Selected,35109A68-B121-46E6-985D-7ECD5A33ECA8
2024-11-15T03:44:39Z,19,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,AB3FC3D9-59A6-4D67-8661-BC0DDA8B228A
2025-04-24T21:21:46Z,19,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,FDC43F0E-FCC3-4D42-8C6E-8619867D273B
2025-07-13T05:55:46Z,15,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,87E473D5-B4E5-4EB7-A23E-B8E9FCA3768A
2024-03-03T07:01:05Z,18,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,13E34A33-1AEC-4C39-9FC9-FD46603E488B
2024-02-25T23:58:36Z,41,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,89226270-1245-4A68-9990-8C557316BD10
2024-03-27T02:44:17Z,13,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,A22FDE96-CC1F-498C-B419-7A132C960424
2025-08-24T00:58:47Z,0,www.amazon.com,Home,,ExitSearch,Kindle for iOS,No,,No,No Results Selected,No Results Selected,D6355E68-01B1-4B8A-85BB-8AB333FCBE3C
2024-03-23T02:34:43Z,0,www.amazon.com,Home,,SearchAgain,Kindle for iOS,No,,No,No Results Selected,No Results Selected,4CE123F5-F7C8-4BAB-B567-770A1072CEC8
2025-07-27T21:36:25Z,18,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,Yes,No Results Selected,1,8915EC26-F507-4324-97E5-4EF7048EC0EB
2024-02-25T23:58:24Z,41,www.amazon.com,Home,,Reformulated,Kindle for iOS,yes,,No,No Results Selected,No Results Selected,89226270-1245-4A68-9990-8C557316BD10
2024-10-23T22:30:40Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,F32811E4-915D-4C8F-88B5-C632F3272C44
2024-05-21T00:16:45Z,15,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,3,No Results Selected,4992DF82-8F60-48CD-910D-DBD9E19E0FD5
2025-01-15T23:43:33Z,0,www.amazon.com,Home,,SearchAgain,Kindle for iOS,No,,No,No Results Selected,No Results Selected,FED0914C-3B26-4A45-84D2-3379E1B118AA
2025-03-09T01:45:52Z,10,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,DC600D4F-9870-4C1E-9385-212354EB983B
2025-04-08T23:08:15Z,15,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,Yes,1,No Results Selected,44AC682A-B182-4D30-8E3D-75E56451ED1D
2024-12-31T05:25:27Z,0,www.amazon.com,Library,,SearchAgain,Kindle for iOS,No,,No,No Results Selected,No Results Selected,C156CB76-5B08-4CA9-8EE9-45C92D35F6CC
2025-06-28T12:20:46Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,0BC56355-D98B-4604-B3BB-DEBFFCC2F39D
2025-06-24T22:54:09Z,6,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,No Results Selected,No Results Selected,0CC63B4F-9146-4573-89B9-DCD95B4EEBE1
2025-08-20T20:09:40Z,26,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,38DEF70B-ECC6-463C-80B8-5BE6773CF78D
2024-12-10T01:42:11Z,15,www.amazon.com,Library,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,7611A110-6FD5-4B33-8031-B17FAD0218CC
2024-12-10T01:42:09Z,7,www.amazon.com,Library,,SearchSuggestionClicked,Kindle for iOS,yes,,No,5,No Results Selected,7611A110-6FD5-4B33-8031-B17FAD0218CC
2025-01-10T22:57:25Z,12,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,7BB5C9BE-F34C-48FC-A32A-9BD580CA0AA9
2025-06-27T22:59:15Z,16,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,No Results Selected,No Results Selected,9A0F2B34-E1E2-4E7B-98C2-3C57901BAD10
2024-12-10T01:44:49Z,15,www.amazon.com,Library,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,7611A110-6FD5-4B33-8031-B17FAD0218CC
2025-01-15T22:29:36Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,709BF1B8-569E-4396-AB2A-819D688B81C4
2024-05-21T00:24:55Z,8,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,E4985560-B7FE-41A1-872E-1D95262EBFA6
2024-03-27T02:47:44Z,13,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,A22FDE96-CC1F-498C-B419-7A132C960424
2025-06-29T20:21:34Z,6,www.amazon.com,Home,,LibraryBookOpen,Kindle for iOS,yes,,Yes,No Results Selected,1,3ECB4F77-7075-4474-B2C8-87A3FA9FA4D8
2024-04-18T23:00:28Z,40,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,yes,,No,1,No Results Selected,88ADFDB4-84C3-4357-9E2E-1EA23CF06BD3
2024-03-07T04:50:45Z,16,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,5,No Results Selected,E959EE7B-6AAB-43E6-ABC9-329AB2C96344
2024-04-26T19:54:18Z,10,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,AA7893A3-C792-4AC4-9ACB-D3AE237A0117
2024-03-03T07:01:02Z,16,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,13E34A33-1AEC-4C39-9FC9-FD46603E488B
2024-09-24T01:59:52Z,21,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,04F08CCD-A05D-421E-8306-2FED5BC47BBF
2025-01-15T22:23:44Z,22,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,008B6A4E-4DD1-49BD-8A27-550088B5C28F
2025-02-13T20:34:01Z,13,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,D0CE208B-7CD2-45B0-9366-F7D04C16CE5C
2024-12-10T02:11:30Z,0,www.amazon.com,Home,,SearchAgain,Kindle for iOS,No,,No,No Results Selected,No Results Selected,B5A45485-1BA3-4C76-BF05-E4C48DC359BB
2025-01-25T19:27:16Z,10,www.amazon.com,Home,,LibraryBookOpen,Kindle for iOS,yes,,Yes,No Results Selected,1,443968A9-C541-4548-B396-8FA4E6F8B620
2025-04-24T21:21:44Z,14,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,94125E6A-7481-4BDB-A837-F08B88949B50
2025-05-31T17:58:32Z,22,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,7106C3B5-6AB2-4155-B64A-EFE4F40B5CB7
2025-06-08T03:22:10Z,23,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,776031D5-3650-4AD1-9E5A-AC5E23373609
2025-06-08T01:55:17Z,13,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,No Results Selected,No Results Selected,E23F6099-2C2E-43EF-A5F5-DE892C776AB4
2024-02-26T00:12:31Z,16,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,6C98BAA2-869D-4518-B581-0F48A1B4FDCC
2024-05-08T22:08:52Z,27,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,Yes,1,No Results Selected,1C44A889-C637-49FF-A375-E249244D1BA8
2025-08-21T22:36:02Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,DB16FB10-7A1D-4E14-A86D-D9AA5E220709
2025-08-08T18:47:11Z,18,www.amazon.com,Home,,LibraryBookOpen,Kindle for iOS,yes,,Yes,No Results Selected,1,60BA88CD-1FC6-4996-9CE5-160B569AB6F0
2025-01-15T23:45:48Z,33,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,9,No Results Selected,FED0914C-3B26-4A45-84D2-3379E1B118AA
2025-04-24T18:46:32Z,15,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,1,No Results Selected,541612EE-3134-4F8D-B889-3A2F72B20428
2025-06-26T00:55:33Z,16,www.amazon.com,More,,ExitSearch,Kindle for iOS,yes,,No,No Results Selected,No Results Selected,1D6B4406-462C-482A-A661-63D5EA83DB47
2025-01-08T22:33:14Z,21,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,89A72B08-1F63-4058-863C-4F66C311976D
2024-12-19T02:18:57Z,13,www.amazon.com,Home,,LibraryBookOpen,Kindle for iOS,yes,,Yes,No Results Selected,1,EE794CBF-BD9C-4471-AF4A-B2E474571E6A
2025-06-05T02:30:11Z,11,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,F17962D4-44A3-43DF-B18B-21E8792A9F83
2024-12-09T22:01:16Z,15,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,yes,,Yes,No Results Selected,1,44679844-6525-40E6-8350-DF4C5170BE07
2025-10-07T01:27:35Z,10,www.amazon.com,Home,US,ClearResults,Kindle for Android,No,,No,No Results Selected,No Results Selected,5c10043c-f033-48a2-9ed4-a59b7246e623
2025-07-27T19:13:20Z,18,www.amazon.com,Home,,LibraryBookOpen,Kindle for iOS,yes,,Yes,No Results Selected,1,8915EC26-F507-4324-97E5-4EF7048EC0EB
2024-02-24T20:28:56Z,10,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,No Results Selected,No Results Selected,9C45D2D1-89D2-4464-BD02-2326802AF2CF
2025-08-25T01:58:36Z,11,www.amazon.com,Home,,LibraryBookOpen,Kindle for iOS,yes,,Yes,No Results Selected,1,9C3C4495-F908-411E-A594-C86B3241520D
2024-03-18T04:00:18Z,10,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,2,No Results Selected,6AFEDDD5-6F74-4CCD-A183-68EBAFB94493
2024-12-31T05:25:38Z,13,www.amazon.com,Library,,StorePageOpen,Kindle for iOS,yes,,No,3,No Results Selected,C156CB76-5B08-4CA9-8EE9-45C92D35F6CC
2024-03-16T02:39:52Z,8,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,18F53304-400B-42F2-B406-AD052FB2BA79
2025-01-12T14:26:40Z,0,www.amazon.com,Home,,SearchAgain,Kindle for iOS,No,,No,No Results Selected,No Results Selected,1238D367-CE42-457F-A011-6C3DF1727438
2024-08-20T00:32:08Z,12,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,2427F506-D589-4872-89AF-8FA968D19AB8
2025-01-29T03:20:54Z,20,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,A73202C1-BF8D-4A69-B96C-FF3CE999D03C
2025-05-28T02:34:17Z,14,www.amazon.com,Library,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,419C04D3-B276-4417-AD56-595C0A569EC8
2024-09-21T14:43:48Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,CC551221-7EC9-4EB9-B9FB-5B4996B87BD1
2025-06-08T00:41:03Z,13,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,1,No Results Selected,C09ACF0A-BCF4-4F00-8BBF-FBEDA6A91461
2025-01-03T03:55:10Z,7,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,4,No Results Selected,1E4C1A2A-4C21-4841-B287-5706803F8D31
2025-04-24T18:46:12Z,15,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,541612EE-3134-4F8D-B889-3A2F72B20428
2025-07-24T11:13:39Z,11,www.amazon.com,Library,,ExitSearch,Kindle for iOS,yes,,Yes,No Results Selected,1,B39E7017-D8EE-46E0-B2D4-97C4DCB60C3A
2024-03-08T18:41:02Z,23,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,1,No Results Selected,AD6560B6-00E4-49E5-A585-80965C391255
2025-06-05T01:54:13Z,12,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,03385C2B-275A-45F6-B4C4-9C95BBE9E317
2024-02-26T00:02:13Z,28,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,2,No Results Selected,923E324C-C78D-4CAA-80D7-5DB6A5C23E10
2025-05-17T01:05:00Z,15,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,2159E7C5-FD84-4325-89ED-E789000F5AF6
2024-05-27T12:11:39Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,144E8388-49CD-4D70-BC0A-03438B9849C2
2025-05-18T21:53:52Z,11,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,2,No Results Selected,E47FBC71-E747-484B-B3A6-34146CCF97F5
2025-05-11T16:33:44Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,BECAA451-E316-4A8D-9F33-04378C05F9DA
2025-06-08T02:20:58Z,10,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,3,No Results Selected,47862BB5-34EB-4B5D-AAAC-5B9F8E3935FA
2025-02-11T01:27:27Z,16,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,B4480B22-2E74-4E75-B1A9-929EEE4ADD29
2024-12-19T09:39:28Z,16,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,32FB2384-1E6B-4E18-BA6C-F901C6669016
2025-06-05T02:30:55Z,19,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,BDD083F9-BEEF-49E6-A678-AAC0BBA4B871
2025-03-28T22:49:14Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,169830E3-E75B-4CA1-AE04-1D4F026F8619
2025-06-05T02:30:49Z,11,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,1,No Results Selected,F17962D4-44A3-43DF-B18B-21E8792A9F83
2025-04-07T21:11:53Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,973D2095-3F40-4FBB-8961-FEA3E28398C6
2024-07-30T11:27:25Z,10,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,5,No Results Selected,90B6AF44-464F-4CB8-9264-27FFCDF99D2E
2024-08-11T12:27:18Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,7B2E4231-EA75-4B82-983D-105E732E5318
2025-06-12T04:44:33Z,37,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,CDC24C81-BCF3-44A9-B93E-E09A3FA50DAB
2024-03-11T03:57:53Z,13,www.amazon.com,Library,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,18F200DF-E7B2-44EC-915D-9847E4DEF758
2025-06-08T03:35:54Z,9,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,CBE1824A-8C59-44F1-9E01-0EA5CF407C24
2024-12-10T01:16:11Z,0,www.amazon.com,Library,,SearchAgain,Kindle for iOS,No,,No,No Results Selected,No Results Selected,7611A110-6FD5-4B33-8031-B17FAD0218CC
2024-12-31T05:27:35Z,5,www.amazon.com,Library,,SearchSuggestionClicked,Kindle for iOS,yes,,No,No Results Selected,No Results Selected,D14B185E-DD41-4F53-86FC-BCB33907DEAD
2024-02-27T12:16:00Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,0E87B9CC-236B-4A76-9838-50907988EAAA
2024-03-03T07:00:04Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,13E34A33-1AEC-4C39-9FC9-FD46603E488B
2024-04-11T03:44:31Z,9,www.amazon.com,More,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,6A22E7D1-0F18-42B6-BA62-3AA04B281728
2024-05-21T00:17:26Z,15,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,2,No Results Selected,4992DF82-8F60-48CD-910D-DBD9E19E0FD5
2025-07-20T04:08:17Z,5,www.amazon.com,Home,,LibraryBookOpen,Kindle for iOS,yes,,Yes,No Results Selected,1,9FA04A11-A9A9-4642-9F76-4702CA9F05C3
2025-06-15T23:04:15Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,358C7773-266F-4A27-9CC2-F278040C9CC5
2024-02-25T23:58:26Z,41,www.amazon.com,Home,,SearchAgain,Kindle for iOS,No,,No,No Results Selected,No Results Selected,89226270-1245-4A68-9990-8C557316BD10
2025-06-08T02:20:37Z,11,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,No Results Selected,No Results Selected,133D2984-1C3A-4676-85D7-9E3B6CD6F1F3
2024-03-23T02:37:57Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,9614B555-009E-449E-9FA9-6EDE71AFFD2C
2024-07-06T17:08:51Z,17,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,0FD806FE-4CF2-449E-BEB9-3AC478BAF081
2024-03-27T03:04:14Z,23,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,A22FDE96-CC1F-498C-B419-7A132C960424
2024-02-24T02:50:10Z,11,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,AEBBAE2E-57E3-4502-A47D-BB0EA20BCBB0
2025-06-13T17:51:37Z,24,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,8F37B02E-ABA7-4A3E-9FE6-01075153A375
2025-03-21T22:42:34Z,15,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,F7BD7C62-3138-4F9C-ADE8-15074D31798C
2025-06-22T03:23:30Z,33,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,087BA059-128F-4019-A9BA-DCDCFB2E2E08
2024-02-24T02:41:32Z,11,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,AEBBAE2E-57E3-4502-A47D-BB0EA20BCBB0
2025-04-13T23:40:02Z,4,www.amazon.com,Home,,LibraryBookOpen,Kindle for iOS,yes,,Yes,No Results Selected,1,3753044C-D093-40D2-B529-5DB161C1B35D
2025-01-15T22:20:53Z,12,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,12,No Results Selected,008B6A4E-4DD1-49BD-8A27-550088B5C28F
2025-07-28T02:17:08Z,5,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,Yes,No Results Selected,1,E3CF07E6-6993-4E05-ABBE-C2E69EEA7E24
2025-08-25T02:11:00Z,11,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,Yes,No Results Selected,1,9C3C4495-F908-411E-A594-C86B3241520D
2025-02-15T22:49:37Z,15,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,DD49F98C-E15A-444C-BEB9-0639A642F062
2024-03-03T09:05:21Z,22,www.amazon.com,Library,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,5BF491EB-5E88-4D69-AAA2-49DC43AFDD6B
2024-03-08T17:06:44Z,17,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,1,No Results Selected,A0A677B5-424D-488A-B4D0-CCA56094DA6B
2025-03-21T22:42:12Z,15,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,F7BD7C62-3138-4F9C-ADE8-15074D31798C
2024-04-23T00:56:00Z,15,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,08E1141F-EF68-41A7-8403-F9BA28A662F0
2024-05-10T17:39:05Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,238BDD4C-A605-4CE7-B397-6CF6364597F7
2024-02-24T19:00:31Z,15,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,2,No Results Selected,9C45D2D1-89D2-4464-BD02-2326802AF2CF
2025-06-09T02:39:13Z,11,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,05D2CB3A-40FF-445E-A608-B63CB355687A
2024-02-24T20:29:13Z,16,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,yes,,No,No Results Selected,No Results Selected,9C45D2D1-89D2-4464-BD02-2326802AF2CF
2024-04-21T21:56:16Z,10,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,2,No Results Selected,B5C79B3B-EB7F-4778-9B14-6C181B09453F
2025-05-26T21:55:37Z,23,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,465BAC62-8D3C-4BFA-BB4A-C7144148C6A4
2024-03-27T01:45:17Z,10,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,3,No Results Selected,61112238-96D8-4FD6-B95D-01C92EBF3DAB
2025-07-31T22:26:27Z,6,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,Yes,No Results Selected,1,44E096BD-D3C3-48DB-AB1F-DEB715F20C52
2024-03-28T02:34:06Z,12,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,No Results Selected,No Results Selected,90185447-8969-41B4-B92E-D1118A0C3F3A
2024-09-21T14:51:36Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,4E1B476B-27DE-40A9-82F1-AF1D76A0D61F
2024-03-26T04:28:06Z,36,www.amazon.com,Home,,SearchAgain,Kindle for iOS,yes,,No,1,No Results Selected,C8E35961-F467-430C-9C21-9BD4E05C2EE3
2024-12-28T20:56:47Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,11208E98-40F0-4A16-B9C7-298C7DBC6D15
2024-02-25T23:59:53Z,11,www.amazon.com,Home,,Reformulated,Kindle for iOS,yes,,No,No Results Selected,No Results Selected,8ADDF78B-17AD-45ED-829D-D75E0B8C72CF
2025-01-15T22:17:43Z,34,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,008B6A4E-4DD1-49BD-8A27-550088B5C28F
2024-05-21T00:23:02Z,12,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,4992DF82-8F60-48CD-910D-DBD9E19E0FD5
2025-03-07T12:02:34Z,28,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,6A74EFBA-8575-4A0F-81B7-B1BCED53C57A
2025-03-07T12:02:31Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,6A74EFBA-8575-4A0F-81B7-B1BCED53C57A
2025-03-20T21:00:00Z,15,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,45FE91B4-8548-47F9-9AF0-B96CB0765A2A
2024-03-28T12:34:01Z,10,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,F92520E3-55E9-48A7-8DFC-5D250F4015B8
2025-03-12T23:04:03Z,28,www.amazon.com,Home,,LibraryBookDownload,Kindle for iOS,yes,,Yes,No Results Selected,1,67BFA016-8FC5-4984-994E-D074FEED9A76
2024-03-04T09:52:24Z,13,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,2,No Results Selected,6AE7ECA2-8E8A-4745-8D66-2084D59946F6
2024-03-04T00:06:17Z,22,www.amazon.com,Library,,SearchAgain,Kindle for iOS,yes,,No,1,No Results Selected,5BF491EB-5E88-4D69-AAA2-49DC43AFDD6B
2024-02-24T18:59:25Z,15,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,9C45D2D1-89D2-4464-BD02-2326802AF2CF
2025-03-20T20:59:55Z,18,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,1,No Results Selected,5080CE84-6802-44CE-9380-9FC657BAC29C
2025-07-12T01:25:46Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,0F64BEBF-8625-44A5-BE55-2A667EC0CEE1
2024-08-17T07:49:32Z,15,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,D11C6236-951A-44B6-B092-E121D9B6BE14
2025-04-24T18:51:21Z,11,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,2,No Results Selected,BFE319F3-9862-4938-95A4-B481EFAF8EFA
2024-12-10T01:44:46Z,15,www.amazon.com,Library,,ClearResults,Kindle for iOS,yes,,No,1,No Results Selected,7611A110-6FD5-4B33-8031-B17FAD0218CC
2025-06-08T03:20:56Z,11,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,1,No Results Selected,83C05A6C-CE7D-4644-9FC9-47C6DB2E0EE3
2025-03-19T22:32:34Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,0E3C0FCA-F0C5-4C3C-95B9-245550552221
2025-06-24T01:23:05Z,21,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,4AC70EAF-CD89-462B-AAAC-1F46E8DE4A54
2025-08-15T18:24:26Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,1ECA60C7-58E6-460B-B3AA-1A582FAFBEF6
