created_timestamp,preferred_marketplace,country,device_family,ASIN,prev_state,curr_state
2024-03-30T21:47:50Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-30T08:38:28Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-15T02:52:51Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-05T02:52:33Z,www.amazon.com,US,Kindle E-reader,B008WOTQGU,SCREEN SAVER,ACTIVE
2024-04-08T23:55:07Z,www.amazon.com,US,Kindle E-reader,B00QE1DLIC,SCREEN SAVER,ACTIVE
2024-04-08T23:42:50Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-03-30T02:57:18Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-07-20T16:43:52Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-15T08:34:20Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-03-29T02:58:04Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,SCREEN SAVER
2024-04-07T01:30:24Z,www.amazon.com,US,Kindle E-reader,B00O6V45E6,SCREEN SAVER,ACTIVE
2024-04-28T08:34:11Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-06T15:15:45Z,www.amazon.com,US,Kindle E-reader,B00BKK6E04,SCREEN SAVER,ACTIVE
2024-03-31T03:59:39Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-05-12T08:38:44Z,www.amazon.com,US,Kindle E-reader,B0B9KVDK8P,ACTIVE,NOT ACTIVE
2024-04-20T15:36:20Z,www.amazon.com,US,Kindle E-reader,B09CNFRZDC,SCREEN SAVER,ACTIVE
2024-04-16T02:10:53Z,www.amazon.com,US,Kindle E-reader,B07G5FTPGY,SCREEN SAVER,ACTIVE
2024-04-07T20:16:14Z,www.amazon.com,US,Kindle E-reader,B00N6PD7L0,SCREEN SAVER,ACTIVE
2024-04-24T08:33:13Z,www.amazon.com,US,Kindle E-reader,B0B89YQFNX,SCREEN SAVER,ACTIVE
2024-04-10T02:50:41Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,SCREEN SAVER
2024-04-13T08:36:03Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-08T19:51:22Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-05T06:33:05Z,www.amazon.com,US,Kindle E-reader,B008WOTQGU,SCREEN SAVER,ACTIVE
2024-04-29T08:39:24Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-04T08:51:25Z,www.amazon.com,US,Kindle E-reader,B0BJJTTM8K,SCREEN SAVER,ACTIVE
2024-04-06T15:15:09Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-07T22:51:46Z,www.amazon.com,US,Kindle E-reader,B00N6PD7L0,SCREEN SAVER,ACTIVE
2024-07-18T18:06:20Z,www.amazon.com,US,Kindle E-reader,B09X4PVC6F,SCREEN SAVER,ACTIVE
2024-03-30T00:49:03Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-08T23:39:23Z,www.amazon.com,US,Kindle E-reader,B00QE1DLIC,SCREEN SAVER,ACTIVE
2024-04-27T02:50:58Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-29T08:35:00Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-20T21:21:04Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-11T02:43:03Z,www.amazon.com,US,Kindle E-reader,B01L7Q54NI,SCREEN SAVER,ACTIVE
2024-05-04T08:32:16Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-15T20:07:26Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-02T01:26:09Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-05T01:34:53Z,www.amazon.com,US,Kindle E-reader,B008WOTQGU,ACTIVE,SCREEN SAVER
2024-04-22T04:10:23Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-02T04:28:00Z,www.amazon.com,US,Kindle E-reader,B0BHLBHG79,SCREEN SAVER,ACTIVE
2024-04-17T02:22:03Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,SCREEN SAVER
2024-04-06T15:01:39Z,www.amazon.com,US,Kindle E-reader,B00BKK6E04,SCREEN SAVER,ACTIVE
2024-04-07T02:31:53Z,www.amazon.com,US,Kindle E-reader,B00O6V45E6,ACTIVE,SCREEN SAVER
2024-04-05T09:31:11Z,www.amazon.com,US,Kindle E-reader,B008WOTQGU,ACTIVE,SCREEN SAVER
2024-04-07T19:54:27Z,www.amazon.com,US,Kindle E-reader,B00N6PD7L0,ACTIVE,SCREEN SAVER
2024-04-24T02:04:02Z,www.amazon.com,US,Kindle E-reader,B09X6HZ4FT,SCREEN SAVER,ACTIVE
2024-04-06T09:53:12Z,www.amazon.com,US,Kindle E-reader,B00BKK6E04,SCREEN SAVER,ACTIVE
2024-03-30T01:33:54Z,www.amazon.com,US,Kindle E-reader,B07ZFZZ2GQ,ACTIVE,SCREEN SAVER
2024-04-06T15:06:13Z,www.amazon.com,US,Kindle E-reader,B00BKK6E04,ACTIVE,SCREEN SAVER
2024-04-23T04:57:06Z,www.amazon.com,US,Kindle E-reader,B09X6HZ4FT,SCREEN SAVER,ACTIVE
2024-05-19T08:34:09Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-21T20:57:32Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-08T15:35:16Z,www.amazon.com,US,Kindle E-reader,B00O6V45CS,ACTIVE,SCREEN SAVER
2024-04-06T23:25:39Z,www.amazon.com,US,Kindle E-reader,B00O6V45E6,SCREEN SAVER,ACTIVE
2024-04-21T23:36:35Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,SCREEN SAVER
2024-04-11T03:35:55Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-21T23:43:02Z,www.amazon.com,US,Kindle E-reader,B083GY7J9P,SCREEN SAVER,ACTIVE
2024-04-16T02:09:11Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-07T08:34:05Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-05T00:18:45Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-05-13T08:32:16Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-22T00:54:22Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-24T02:34:54Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,SCREEN SAVER
2024-04-22T03:11:37Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-24T04:19:24Z,www.amazon.com,US,Kindle E-reader,B0B89YQFNX,ACTIVE,SCREEN SAVER
2024-07-18T18:29:39Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,SCREEN SAVER
2024-04-21T23:43:01Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-12T02:52:22Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-08T10:54:07Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-16T08:34:10Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-08T16:22:54Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-21T21:16:51Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,SCREEN SAVER
2024-04-22T00:43:22Z,www.amazon.com,US,Kindle E-reader,B083GY7J9P,SCREEN SAVER,ACTIVE
2024-04-08T00:41:01Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-12T08:32:15Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-02T04:26:57Z,www.amazon.com,US,Kindle E-reader,B0BHLBHG79,SCREEN SAVER,ACTIVE
2024-04-24T02:52:03Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-07T19:09:17Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-20T21:12:37Z,www.amazon.com,US,Kindle E-reader,B09CNFRZDC,SCREEN SAVER,ACTIVE
2024-04-07T20:15:34Z,www.amazon.com,US,Kindle E-reader,B00N6PD7L0,ACTIVE,SCREEN SAVER
2024-04-20T17:55:37Z,www.amazon.com,US,Kindle E-reader,B09CNFRZDC,SCREEN SAVER,ACTIVE
2024-04-22T00:53:22Z,www.amazon.com,US,Kindle E-reader,B083GY7J9P,ACTIVE,SCREEN SAVER
2024-07-18T18:07:59Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-15T00:58:01Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-05-10T08:39:19Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-20T22:02:08Z,www.amazon.com,US,Kindle E-reader,B01N9F5IOL,ACTIVE,SCREEN SAVER
2024-04-04T03:54:08Z,www.amazon.com,US,Kindle E-reader,B0BJJTTM8K,SCREEN SAVER,ACTIVE
2024-04-20T02:21:53Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-05-05T08:38:20Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-24T03:12:02Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-03-30T02:05:42Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-07-19T09:53:15Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-01T02:52:39Z,www.amazon.com,US,Kindle E-reader,B09Z7BYZS3,SCREEN SAVER,ACTIVE
2024-04-08T10:55:12Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-05-15T08:32:16Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-01T08:34:07Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-08T23:39:21Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2023-12-01T12:17:10Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-20T03:01:05Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-05-14T08:33:14Z,www.amazon.com,US,Kindle E-reader,B0B9KVDK8P,SCREEN SAVER,ACTIVE
2024-07-20T16:26:39Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-08T22:37:57Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-13T13:15:45Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,SCREEN SAVER
2024-05-12T08:37:10Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-07T02:38:11Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,SCREEN SAVER
2024-05-10T08:34:48Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-20T22:03:08Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-06T23:32:52Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-01T08:32:15Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-07T01:47:07Z,www.amazon.com,US,Kindle E-reader,B00O6V45E6,ACTIVE,SCREEN SAVER
2024-04-11T08:32:14Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-02T11:00:49Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,SCREEN SAVER
2024-04-20T15:08:16Z,www.amazon.com,US,Kindle E-reader,B09HJDSQ5P,SCREEN SAVER,ACTIVE
2024-04-22T02:52:05Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-08T02:02:45Z,www.amazon.com,US,Kindle E-reader,B00N6PD7L0,ACTIVE,SCREEN SAVER
2024-04-20T21:18:30Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-15T00:46:52Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,SCREEN SAVER
2024-04-19T08:32:15Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-08T10:56:09Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-08T23:43:46Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-07T07:16:33Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-20T22:29:02Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-29T08:33:13Z,www.amazon.com,US,Kindle E-reader,B0B9KVDK8P,SCREEN SAVER,ACTIVE
2024-07-18T18:25:42Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,SCREEN SAVER
2024-04-07T17:52:21Z,www.amazon.com,US,Kindle E-reader,B00O6V45E6,SCREEN SAVER,ACTIVE
2024-04-15T00:57:05Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-22T03:35:18Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-20T21:12:36Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-21T23:29:47Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-16T02:07:16Z,www.amazon.com,US,Kindle E-reader,B07G5FTPGY,ACTIVE,SCREEN SAVER
2023-12-01T07:42:19Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-17T08:33:12Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-05-17T08:38:02Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-03-31T00:23:51Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-27T08:33:15Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-05-11T08:37:10Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-11T02:43:02Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-05-02T08:32:16Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-05-13T08:38:42Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-22T03:11:38Z,www.amazon.com,US,Kindle E-reader,B083GY7J9P,SCREEN SAVER,ACTIVE
2024-04-08T14:06:10Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-07T01:10:57Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-02T08:32:15Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-07T20:25:16Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-04T08:52:20Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-09T05:35:05Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,SCREEN SAVER
2024-05-03T08:38:24Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-06T22:37:56Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-08T19:45:02Z,www.amazon.com,US,Kindle E-reader,B00O6V45CS,SCREEN SAVER,ACTIVE
2024-04-17T00:59:32Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-05-05T08:32:12Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-06T17:26:28Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-17T01:01:55Z,www.amazon.com,US,Kindle E-reader,B075HXST4P,ACTIVE,SCREEN SAVER
2024-03-31T02:06:35Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-22T02:06:47Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-06T08:34:51Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-07-19T15:48:39Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-09T00:13:34Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-07-18T09:55:37Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-21T23:19:16Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-08T19:51:22Z,www.amazon.com,US,Kindle E-reader,B00O6V45CS,SCREEN SAVER,ACTIVE
2024-07-20T09:54:17Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-10T02:52:37Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-20T03:00:05Z,www.amazon.com,US,Kindle E-reader,B09HJDSQ5P,ACTIVE,SCREEN SAVER
2024-03-31T20:44:51Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-07-20T16:53:53Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,SCREEN SAVER
2024-07-19T09:54:15Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-05-18T08:33:13Z,www.amazon.com,US,Kindle E-reader,B0B9KVDK8P,SCREEN SAVER,ACTIVE
2024-07-18T18:30:39Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-03-30T02:55:42Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-05-11T08:40:01Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-09T02:16:40Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-05-06T08:37:20Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-07T03:56:39Z,www.amazon.com,US,Kindle E-reader,B00O6V45E6,SCREEN SAVER,ACTIVE
2024-03-31T03:16:38Z,www.amazon.com,US,Kindle E-reader,B07ZFZZ2GQ,SCREEN SAVER,ACTIVE
2024-04-19T02:51:11Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-05-05T08:33:12Z,www.amazon.com,US,Kindle E-reader,B0B9KVDK8P,SCREEN SAVER,ACTIVE
2024-04-07T19:56:22Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-16T01:26:48Z,www.amazon.com,US,Kindle E-reader,B07G5FTPGY,ACTIVE,SCREEN SAVER
2024-04-06T15:13:11Z,www.amazon.com,US,Kindle E-reader,B00BKK6E04,ACTIVE,SCREEN SAVER
2024-04-08T23:41:22Z,www.amazon.com,US,Kindle E-reader,B00QE1DLIC,ACTIVE,SCREEN SAVER
2024-05-15T08:34:27Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-20T02:30:15Z,www.amazon.com,US,Kindle E-reader,B09HJDSQ5P,SCREEN SAVER,ACTIVE
2024-03-30T01:35:48Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-03-30T21:34:14Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-07-17T15:50:26Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-03-31T11:59:11Z,www.amazon.com,US,Kindle E-reader,B07ZFZZ2GQ,SCREEN SAVER,ACTIVE
2024-04-15T00:54:18Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-08T19:44:02Z,www.amazon.com,US,Kindle E-reader,B00O6V45CS,ACTIVE,SCREEN SAVER
2024-04-13T13:15:01Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-16T08:32:14Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-07T02:52:29Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-21T08:33:11Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-05-14T08:37:07Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-03-29T08:34:13Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-08T22:44:33Z,www.amazon.com,US,Kindle E-reader,B00O6V45CS,ACTIVE,SCREEN SAVER
2024-04-06T20:20:58Z,www.amazon.com,US,Kindle E-reader,B00FO60CH6,SCREEN SAVER,ACTIVE
2024-04-13T08:33:12Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-08T22:46:35Z,www.amazon.com,US,Kindle E-reader,B00O6V45CS,SCREEN SAVER,ACTIVE
2024-07-20T15:48:03Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-05-05T08:37:20Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-27T08:32:15Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-20T15:10:13Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,SCREEN SAVER
2024-04-03T02:51:36Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-16T02:10:53Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-05-12T08:32:15Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-05-03T08:38:59Z,www.amazon.com,US,Kindle E-reader,B0B9KVDK8P,ACTIVE,NOT ACTIVE
2024-04-25T02:52:36Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-12T02:51:22Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-05-01T08:33:13Z,www.amazon.com,US,Kindle E-reader,B0B9KVDK8P,SCREEN SAVER,ACTIVE
2024-04-07T04:00:59Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-12T08:35:18Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-03-31T03:21:51Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-07T20:02:54Z,www.amazon.com,US,Kindle E-reader,B00N6PD7L0,SCREEN SAVER,ACTIVE
2024-04-16T03:53:52Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-03-31T05:03:09Z,www.amazon.com,US,Kindle E-reader,B07ZFZZ2GQ,SCREEN SAVER,ACTIVE
2024-04-17T01:06:50Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-19T08:33:13Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-18T02:52:13Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-07-18T18:31:33Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-07-20T09:55:54Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-03-30T18:57:23Z,www.amazon.com,US,Kindle E-reader,B09DTJF1WD,SCREEN SAVER,ACTIVE
2024-05-06T08:32:16Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-20T18:05:43Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,SCREEN SAVER
2024-04-07T19:55:27Z,www.amazon.com,US,Kindle E-reader,B00N6PD7L0,SCREEN SAVER,ACTIVE
2024-04-09T05:37:01Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-27T08:40:20Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-07-20T16:55:56Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-06T15:11:22Z,www.amazon.com,US,Kindle E-reader,B00BKK6E04,SCREEN SAVER,ACTIVE
2024-04-27T08:39:30Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-11T02:13:15Z,www.amazon.com,US,Kindle E-reader,B01L7Q54NI,SCREEN SAVER,ACTIVE
2024-04-18T02:52:47Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-21T23:04:09Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-17T02:52:49Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-03-31T08:34:50Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-23T03:42:32Z,www.amazon.com,US,Kindle E-reader,B083GY7J9P,SCREEN SAVER,ACTIVE
2024-05-01T08:32:17Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-22T08:32:12Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-03-29T03:00:01Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-07-19T09:55:41Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
