campaign,preferred_marketplace,country,device_family,kindle_software_version,session_id,campaign_status,last_used_ASIN,home_page_number,campaign_display_position
2024-04-08T02:04:48.690Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,2,3
2024-04-08T22:51:09.278Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,B00O6V45CS,1,1
2024-04-10T02:50:38.628Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,B01LWVWGZW,1,2
2024-03-30T01:04:58.224Z,www.amazon.com,US,Kindle E-reader,4193160020,133-3891806-0736958,displayed,Not Available,4,9
2024-04-07T17:52:41.384Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,2,5
2024-03-30T01:04:51.325Z,www.amazon.com,US,Kindle E-reader,4193160020,133-3891806-0736958,displayed,Not Available,2,3
2024-04-08T22:50:30.074Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,B00QE1DLIC,1,1
2024-04-20T21:55:54.012Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,Not Available,1,1
2024-03-30T01:04:54.269Z,www.amazon.com,US,Kindle E-reader,4193160020,133-3891806-0736958,displayed,Not Available,3,8
2024-04-02T10:58:38.134Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,B0BHLBHG79,1,1
2024-04-07T17:52:41.249Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,2,3
2024-03-30T00:49:03.652Z,www.amazon.com,US,Kindle E-reader,4193160020,133-3891806-0736958,displayed,Not Available,1,2
2024-04-20T22:18:53.312Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,B01N9F5IOL,1,2
2024-03-31T15:13:18.424Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,Not Available,1,1
2024-04-06T02:19:10.807Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,1,2
2024-04-21T23:04:33.115Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,B0BXQP63XL,1,1
2024-04-16T03:51:18.294Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,1,2
2024-07-17T15:48:54.326Z,www.amazon.com,US,Kindle E-reader,4246250033,137-4000468-4417115,displayed,Not Available,1,2
2024-04-10T02:50:39.056Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,B01LWVWGZW,1,0
2024-04-08T02:04:45.872Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,B00N6PD7L0,1,2
2024-04-20T21:55:45.679Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,2,5
2024-04-08T22:51:09.305Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,B00O6V45CS,1,2
2024-04-23T03:43:12.661Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,3,6
2024-04-04T23:38:29.061Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,1,0
2024-04-06T00:51:40.934Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,1,0
2024-04-23T03:43:37.726Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,3,7
2024-04-09T05:34:58.529Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,B00QE1DLIC,1,1
2024-04-06T02:17:58.523Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,Not Available,1,1
2024-04-13T16:12:29.234Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,Not Available,1,1
2024-04-15T00:46:49.019Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,Not Available,1,1
2024-04-07T17:52:46.183Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,1,2
2024-04-08T14:16:34.499Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,1,2
2024-04-10T01:42:32.569Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,Not Available,1,1
2024-03-31T12:47:28.366Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,Not Available,1,1
2024-03-29T02:45:58.889Z,www.amazon.com,US,Kindle E-reader,3924990005,133-3891806-0736958,displayed,Not Available,3,7
2024-03-29T02:46:04.767Z,www.amazon.com,US,Kindle E-reader,3924990005,133-3891806-0736958,displayed,Not Available,2,3
