created_timestamp,preferred_marketplace,country,device_family,ASIN,widget_action,widget_name
2024-03-14T17:21:35Z,US,Not Available,Kindle for iOS,B0C7QYS91W,Click.Cancel.GR.ReviewPage,rtrv
2024-03-20T04:18:34Z,US,Not Available,Kindle for iOS,B008UCJ7KO,Open,ttl
2024-03-03T07:24:47Z,US,Not Available,Kindle for iOS,B08K62VYDJ,Open,grsh
2024-03-13T19:40:20Z,US,Not Available,Kindle for iOS,B08266V1T2,Open,grsh
2024-03-16T01:24:30Z,US,Not Available,Kindle for iOS,B07XQK3SGQ,Open,More by Author
2024-02-24T20:52:54Z,US,Not Available,Kindle for iOS,B09S1CMMBT,Open,More by Author
2024-03-04T09:17:52Z,US,Not Available,Kindle for iOS,B01N7GREG9,Open,Follow the Author
2024-02-28T19:53:48Z,US,Not Available,Kindle for iOS,B0BDW83LGQ,Open,More by Author
2024-03-27T00:35:25Z,US,Not Available,Kindle for iOS,B0BCZWC3QZ,Open,ttl
2024-03-11T09:10:25Z,US,Not Available,Kindle for iOS,B0CL7GMPD4,Collapse,BSE_EA
2024-03-13T19:40:21Z,US,Not Available,Kindle for iOS,B08266V1T2,Tap on a widget,grsh
2024-02-29T01:11:28Z,US,Not Available,Kindle for iOS,B09HLCTYZ8,Open,More by Author
2024-03-03T07:28:07Z,US,Not Available,Kindle for iOS,B09QY2KWKY,Collapse,BSE_EA
2024-03-22T11:52:19Z,US,Not Available,Kindle for iOS,B0B1KVSRCL,Open,rtrv
2024-04-09T18:40:13Z,US,Not Available,Kindle for iOS,B00H57X864,Collapse,BSE_EA
2024-03-03T07:27:46Z,US,Not Available,Kindle for iOS,B0994RZ2L1,Open,Follow the Author
2024-03-27T01:56:21Z,US,Not Available,Kindle for iOS,B0BNJMJ4K9,Open,Other widget
2024-03-07T03:57:41Z,US,Not Available,Kindle for iOS,B01KB8XC5A,Open,More by Author
2024-03-03T07:24:23Z,US,Not Available,Kindle for iOS,B0CB1RMZRC,Open,Follow the Author
2024-03-03T17:24:29Z,US,Not Available,Kindle for iOS,B01MST9RU9,Open,rtrv
2024-03-07T03:52:27Z,US,Not Available,Kindle for iOS,B01KB8XC5A,Open,Follow the Author
2024-03-18T21:27:38Z,US,Not Available,Kindle for iOS,B00846REIS,Open,grsh
2024-03-19T05:36:36Z,US,Not Available,Kindle for iOS,B008673ZAQ,Click.ReadNow,Next in Series
2024-02-27T23:08:52Z,US,Not Available,Kindle for iOS,B09S1CMMBT,Open,More by Author
2024-03-24T01:27:21Z,US,Not Available,Kindle for iOS,B00V3MY1GS,Open Review,rtrv
2024-03-08T09:21:42Z,US,Not Available,Kindle for iOS,B083TZV25B,Open,Follow the Author
2024-03-07T03:57:41Z,US,Not Available,Kindle for iOS,B01KB8XC5A,Open,vl
2024-03-03T07:24:48Z,US,Not Available,Kindle for iOS,B08K62VYDJ,Collapse,BSE_EA
2024-03-28T22:40:51Z,US,Not Available,Kindle for iOS,B0CYWDS6CT,Click.Shelf.Read,grsh
2024-03-06T04:54:00Z,US,Not Available,Kindle for iOS,B07C7N5CBS,Tap on a widget,grsh
2024-03-27T01:56:21Z,US,Not Available,Kindle for iOS,B0BNJMJ4K9,Open,Book Description
2024-03-17T01:55:57Z,US,Not Available,Kindle for iOS,B017S3J3X6,Open,rtrv
2024-04-01T19:09:07Z,US,Not Available,Kindle for iOS,B09Z7BYZS3,Click.Shelf.Read,grsh
2024-03-03T07:25:35Z,US,Not Available,Kindle for iOS,B09S1CMMBT,Open,Sharing
2024-03-03T17:24:29Z,US,Not Available,Kindle for iOS,B01MST9RU9,Open,Next in Series
2024-02-24T19:04:37Z,US,Not Available,Kindle for iOS,B07XQK3SGQ,Open,More by Author
2024-03-03T07:25:37Z,US,Not Available,Kindle for iOS,B09S1CMMBT,Click.Shelf.Read,grsh
2024-02-27T06:27:34Z,US,Not Available,Kindle for iOS,B09S1CMMBT,Open,Sharing
2024-03-27T22:42:49Z,US,Not Available,Kindle for iOS,B09ZKRWCG4,Open,ttl
2024-03-14T17:21:25Z,US,Not Available,Kindle for iOS,B0C7QYS91W,Open,Follow the Author
2024-03-27T11:10:00Z,US,Not Available,Kindle for iOS,B08X472VK3,Open,Next in Series
2024-03-04T06:19:37Z,US,Not Available,Kindle for iOS,B01MTZDCUN,Tap on a widget,grsh
2024-02-28T19:53:48Z,US,Not Available,Kindle for iOS,B0BDW83LGQ,Open,rtrv
2024-03-03T07:24:24Z,US,Not Available,Kindle for iOS,B0CB1RMZRC,Tap on a widget,grsh
2024-03-24T01:27:16Z,US,Not Available,Kindle for iOS,B00V3MY1GS,Open,More by Author
2024-03-14T00:07:49Z,US,Not Available,Kindle for iOS,B08266SRVP,Collapse,BSE_EA
2024-03-08T18:59:16Z,US,Not Available,,B09PNM8FFN,Open,ttl
2024-04-04T21:46:22Z,US,Not Available,Kindle for iOS,B01M98D4TM,See in store,Book Description
2024-03-08T20:06:36Z,US,Not Available,,B01D6TA9Y8,Open,Other widget
2024-03-07T03:57:41Z,US,Not Available,Kindle for iOS,B01KB8XC5A,Open,Customers Who Bought This Also Bought
2024-03-03T06:59:48Z,US,Not Available,Kindle for iOS,B09QY2KWKY,Open,vl
2024-03-22T11:52:19Z,US,Not Available,Kindle for iOS,B0B1KVSRCL,Open,ttl
2024-03-09T06:01:06Z,US,Not Available,Kindle for iOS,B071NRXLXB,Open,rtrv
2024-03-03T07:24:38Z,US,Not Available,Kindle for iOS,B08K62VYDJ,Open,Customers Who Bought This Also Bought
2024-03-28T02:24:28Z,US,Not Available,Kindle for iOS,B0BC16PP4Z,Collapse,BSE_EA
2024-02-29T21:51:10Z,US,Not Available,Kindle for iOS,B08Y6DCS1Y,Open,grsh
2024-03-11T12:49:28Z,US,Not Available,Kindle for iOS,B0BJMZ2FQ3,Open,Book Description
2024-02-25T06:17:00Z,US,Not Available,Kindle for iOS,B09S1CMMBT,Open,ttl
2024-03-14T00:50:01Z,US,Not Available,Kindle for iOS,B0C7QYS91W,Click.Less,Book Description
2024-02-27T06:27:34Z,US,Not Available,Kindle for iOS,B09S1CMMBT,Open,Customers Who Bought This Also Bought
2024-04-04T21:48:16Z,US,Not Available,Kindle for iOS,B008WOTQGU,Open,Time To Read
2024-03-27T22:42:49Z,US,Not Available,Kindle for iOS,B09ZKRWCG4,Open,grsh
2024-03-19T05:36:20Z,US,Not Available,Kindle for iOS,B008673ZAQ,Open,Customers Who Bought This Also Bought
2024-04-06T19:34:53Z,US,Not Available,Kindle for iOS,B00FO60CH6,Open,Customers Who Bought This Also Bought
2024-03-29T02:52:25Z,US,Not Available,Kindle for iOS,B0CYWDS6CT,Open,Follow the Author
2024-03-03T17:24:29Z,US,Not Available,Kindle for iOS,B01MST9RU9,Open,Follow the Author
2024-03-05T01:51:18Z,US,Not Available,Kindle for iOS,B09NJBVM8Z,Tap on a widget,grsh
2024-03-27T00:35:25Z,US,Not Available,Kindle for iOS,B0BCZWC3QZ,Open,Sharing
2024-02-27T06:28:08Z,US,Not Available,Kindle for iOS,B09S1CMMBT,Collapse,BSE_EA
2024-03-13T13:43:05Z,US,Not Available,Kindle for iOS,B08266PLCC,Expand,BSE_EA
2024-03-12T06:05:33Z,US,Not Available,Kindle for iOS,B09P5GT746,Click.Cancel.GR.ReviewPage,rtrv
2024-03-10T01:24:27Z,US,Not Available,Kindle for iOS,B07WJ2X243,Open,Next in Series
2024-03-18T03:02:48Z,US,Not Available,Kindle for iOS,B0CLT4QRQL,Click.Cancel.GR.ReviewPage,rtrv
2024-03-11T09:10:29Z,US,Not Available,Kindle for iOS,B0CL7GMPD4,Open,Next in Series
2024-03-17T20:19:13Z,US,Not Available,Kindle for iOS,B0757CRTLY,Open,Follow the Author
2024-02-29T21:51:10Z,US,Not Available,Kindle for iOS,B08Y6DCS1Y,Open,More by Author
2024-02-25T23:33:26Z,US,Not Available,Kindle for iOS,B0B232HFC9,Open,More by Author
2024-03-11T09:10:20Z,US,Not Available,Kindle for iOS,B0CL7GMPD4,Open,More by Author
2024-02-29T22:43:51Z,US,Not Available,Kindle for iOS,B08Y6DCS1Y,Open,Next in Series
2024-03-08T18:59:16Z,US,Not Available,,B09PNM8FFN,Open,Book Description
2024-03-02T05:45:27Z,US,Not Available,Kindle for iOS,B0994RZ2L1,Open,Customers Who Bought This Also Bought
2024-03-03T20:20:49Z,US,Not Available,Kindle for iOS,B01N5C6HP9,Open,Follow the Author
2024-03-25T15:24:02Z,US,Not Available,Kindle for iOS,B00W22ITCU,Open,grsh
2024-03-07T03:57:18Z,US,Not Available,Kindle for iOS,B01KB8XC5A,Open,Sharing
2024-02-24T18:32:32Z,US,Not Available,Kindle for iOS,B08K62VYDJ,Open,rtrv
2024-03-03T07:25:21Z,US,Not Available,Kindle for iOS,B09X6KD3CS,Open,Customers Who Bought This Also Bought
2024-04-09T18:40:07Z,US,Not Available,Kindle for iOS,B00H57X864,Open,Customers Who Bought This Also Bought
2024-03-26T03:58:24Z,US,Not Available,Kindle for iOS,B07Y82JMF8,Click.Rate.GR,rtrv
2024-03-14T17:21:25Z,US,Not Available,Kindle for iOS,B0C7QYS91W,Open,vl
2024-04-09T18:41:04Z,US,Not Available,Kindle for iOS,B00O6V45E6,Click.Cancel.GR.ReviewPage,rtrv
2024-03-05T01:51:17Z,US,Not Available,Kindle for iOS,B09NJBVM8Z,Open,More by Author
2024-04-04T13:48:06Z,US,Not Available,Kindle for iOS,B0BJJTTM8K,Open,More by Author
2024-03-04T09:18:47Z,US,Not Available,Kindle for iOS,B01N7GREG9,Open,vl
2024-03-03T07:24:26Z,US,Not Available,Kindle for iOS,B0CB1RMZRC,Click.Shelf.Read,grsh
2024-03-16T20:51:42Z,US,Not Available,Kindle for iOS,B01M04PNMH,Open,More by Author
2024-03-22T11:52:25Z,US,Not Available,Kindle for iOS,B0B1KVSRCL,Click.Shelf,grsh
2024-03-30T21:33:41Z,US,Not Available,Kindle for iOS,B09DTJF1WD,Tap on a widget,rtrv
2024-03-12T06:17:43Z,US,Not Available,Kindle for iOS,B09P5GT746,Open,Sharing
2024-03-20T04:18:34Z,US,Not Available,Kindle for iOS,B008UCJ7KO,Open,rtrv
2024-03-05T01:51:20Z,US,Not Available,Kindle for iOS,B09NJBVM8Z,Click.Shelf.Read,grsh
2024-03-18T21:29:02Z,US,Not Available,Kindle for iOS,B00846REIS,Open,Follow the Author
2024-02-24T18:32:33Z,US,Not Available,Kindle for iOS,B08K62VYDJ,Collapse,BSE_EA
2024-03-03T07:25:41Z,US,Not Available,Kindle for iOS,B09S1CMMBT,Collapse,BSE_EA
2024-03-03T07:27:46Z,US,Not Available,Kindle for iOS,B0994RZ2L1,Open,Customers Who Bought This Also Bought
2024-02-27T06:27:34Z,US,Not Available,Kindle for iOS,B09S1CMMBT,Open,grsh
2024-03-19T05:36:20Z,US,Not Available,Kindle for iOS,B008673ZAQ,Open,Next in Series
2024-03-17T03:54:40Z,US,Not Available,Kindle for iOS,B017S3J3X6,Open,Customers Who Bought This Also Bought
2024-03-03T06:59:48Z,US,Not Available,Kindle for iOS,B09QY2KWKY,Open,Follow the Author
2024-03-12T06:05:21Z,US,Not Available,Kindle for iOS,B09P5GT746,Open,Customers Who Bought This Also Bought
2024-02-26T07:50:51Z,US,Not Available,Kindle for iOS,B09HLCTYZ8,Open,rtrv
2024-03-08T09:23:03Z,US,Not Available,Kindle for iOS,B083TZV25B,Open,Follow the Author
2024-03-18T21:29:02Z,US,Not Available,Kindle for iOS,B00846REIS,Open,Customers Who Bought This Also Bought
2024-03-03T07:27:46Z,US,Not Available,Kindle for iOS,B0994RZ2L1,Open,ttl
2024-03-22T02:39:11Z,US,Not Available,Kindle for iOS,B0183KJZE0,Open,Customers Who Bought This Also Bought
2024-03-12T06:17:43Z,US,Not Available,Kindle for iOS,B09P5GT746,Open,grsh
2024-03-18T21:29:09Z,US,Not Available,Kindle for iOS,B00846REIS,Open,Sharing
2024-03-27T22:42:29Z,US,Not Available,Kindle for iOS,B09ZKRWCG4,Open,ttl
2024-03-03T07:25:21Z,US,Not Available,Kindle for iOS,B09X6KD3CS,Open,vl
2024-04-05T13:46:08Z,US,Not Available,Kindle for iOS,B008WOTQGU,Expand,BSE_EA
2024-03-03T07:26:56Z,US,Not Available,Kindle for iOS,B09QY2KWKY,Open,Customers Who Bought This Also Bought
2024-03-13T19:40:20Z,US,Not Available,Kindle for iOS,B08266V1T2,Open,ttl
2024-03-04T09:18:47Z,US,Not Available,Kindle for iOS,B01N7GREG9,Open,Follow the Author
2024-03-03T07:28:06Z,US,Not Available,Kindle for iOS,B09QY2KWKY,Open,Customers Who Bought This Also Bought
2024-03-27T00:35:25Z,US,Not Available,Kindle for iOS,B0BCZWC3QZ,Open,vl
2024-04-04T13:47:05Z,US,Not Available,Kindle for iOS,B0BJJTTM8K,Open,vl
2024-03-20T04:20:25Z,US,Not Available,Kindle for iOS,B00NEQRNVG,Present.0,BSE_SA
2024-03-02T05:45:27Z,US,Not Available,Kindle for iOS,B0994RZ2L1,Open,More by Author
2024-03-27T00:35:25Z,US,Not Available,Kindle for iOS,B0BCZWC3QZ,Open,rtrv
2024-03-28T02:24:26Z,US,Not Available,Kindle for iOS,B0BC16PP4Z,Open,grsh
2024-03-16T08:52:01Z,US,Not Available,Kindle for iOS,B017S3J3X6,Open,vl
2024-02-29T01:11:28Z,US,Not Available,Kindle for iOS,B09HLCTYZ8,Open,Next in Series
2024-03-16T01:03:41Z,US,Not Available,Kindle for iOS,B07XQK3SGQ,Open,ttl
2024-03-08T09:21:48Z,US,Not Available,Kindle for iOS,B083TZV25B,Open Review,rtrv
2024-03-30T21:33:42Z,US,Not Available,Kindle for iOS,B09DTJF1WD,Click.Cancel.GR.ReviewPage,rtrv
2024-03-23T00:49:08Z,US,Not Available,Kindle for iOS,B0CHWQPB49,Expand,BSE_EA
2024-03-28T02:24:26Z,US,Not Available,Kindle for iOS,B0BC16PP4Z,Open,vl
2024-02-24T14:32:32Z,US,Not Available,Kindle for iOS,B08K62VYDJ,Open,Time To Read
2024-03-03T07:24:47Z,US,Not Available,Kindle for iOS,B08K62VYDJ,Open,Customers Who Bought This Also Bought
2024-02-27T06:27:34Z,US,Not Available,Kindle for iOS,B09S1CMMBT,Open,vl
2024-03-16T20:54:48Z,US,Not Available,Kindle for iOS,B01M04PNMH,Click.ReadNow,Next in Series
2024-03-25T08:30:13Z,US,Not Available,Kindle for iOS,B00V3MY186,Open,Next in Series
2024-03-24T01:27:23Z,US,Not Available,Kindle for iOS,B00V3MY1GS,Tap on a widget,grsh
2024-02-24T08:47:08Z,US,Not Available,Kindle for iOS,B0CB1RMZRC,Open,Customers Who Bought This Also Bought
2024-03-03T07:26:57Z,US,Not Available,Kindle for iOS,B09QY2KWKY,Click.Shelf,grsh
2024-03-24T01:27:16Z,US,Not Available,Kindle for iOS,B00V3MY1GS,Open,Sharing
2024-03-18T21:27:38Z,US,Not Available,Kindle for iOS,B00846REIS,Open,Customers Who Bought This Also Bought
2024-03-21T02:36:35Z,US,Not Available,Kindle for iOS,B00NEQRNVG,Open,rtrv
2024-03-20T04:18:34Z,US,Not Available,Kindle for iOS,B008UCJ7KO,Open,Customers Who Bought This Also Bought
2024-03-16T14:40:50Z,US,Not Available,Kindle for iOS,B01BU2NFTO,Click.Shelf.Read,grsh
2024-03-27T00:35:25Z,US,Not Available,Kindle for iOS,B0BCZWC3QZ,Open,Customers Who Bought This Also Bought
2024-04-01T19:09:06Z,US,Not Available,Kindle for iOS,B09Z7BYZS3,Tap on a widget,grsh
2024-03-18T21:29:02Z,US,Not Available,Kindle for iOS,B00846REIS,Open,vl
2024-03-25T15:24:07Z,US,Not Available,Kindle for iOS,B00W22ITCU,Tap on a widget,grsh
2024-02-27T21:59:28Z,US,Not Available,Kindle for iOS,B0BDW9C3JY,Open,Sharing
2024-03-04T06:19:24Z,US,Not Available,Kindle for iOS,B01MTZDCUN,Open,More by Author
2024-04-01T19:09:00Z,US,Not Available,Kindle for iOS,B09Z7BYZS3,Open,Next in Series
2024-03-03T07:26:10Z,US,Not Available,Kindle for iOS,B0BDW9C3JY,Open,ntb
2024-03-17T03:54:40Z,US,Not Available,Kindle for iOS,B017S3J3X6,Open,ttl
2024-03-28T22:40:43Z,US,Not Available,Kindle for iOS,B0CYWDS6CT,Open,rtrv
2024-03-11T12:49:28Z,US,Not Available,Kindle for iOS,B0BJMZ2FQ3,Open,About the Series
2024-03-24T01:27:26Z,US,Not Available,Kindle for iOS,B00V3MY1GS,Click.Cancel.GR.ReviewPage,rtrv
2024-02-29T22:43:51Z,US,Not Available,Kindle for iOS,B08Y6DCS1Y,Open,rtrv
2024-02-25T23:33:35Z,US,Not Available,Kindle for iOS,B0B232HFC9,Collapse,BSE_EA
2024-03-14T00:49:40Z,US,Not Available,Kindle for iOS,B0C7QYS91W,Open,Book Description
2024-03-16T20:51:42Z,US,Not Available,Kindle for iOS,B01M04PNMH,Open,Follow the Author
2024-03-09T03:34:32Z,US,Not Available,Kindle for iOS,B01D6TA9Y8,Tap on a widget,grsh
2024-02-27T06:28:06Z,US,Not Available,Kindle for iOS,B09S1CMMBT,Open,More by Author
2024-03-14T00:07:44Z,US,Not Available,Kindle for iOS,B08266SRVP,Open,grsh
2024-03-04T06:19:24Z,US,Not Available,Kindle for iOS,B01MTZDCUN,Open,rtrv
2024-04-05T13:45:51Z,US,Not Available,Kindle for iOS,B008WOTQGU,Open,vl
2024-03-07T03:57:18Z,US,Not Available,Kindle for iOS,B01KB8XC5A,Open,More by Author
2024-02-27T06:27:57Z,US,Not Available,Kindle for iOS,B09S1CMMBT,Tap on a widget,Follow the Author
2024-03-27T01:56:21Z,US,Not Available,Kindle for iOS,B0BNJMJ4K9,Open,Goodreads Autoshelving Widget
2024-02-24T14:32:32Z,US,Not Available,Kindle for iOS,B08K62VYDJ,Open,si
2024-03-30T00:44:04Z,US,Not Available,Kindle for iOS,B07ZFZZ2GQ,Open,Mentioned in this Book
2024-02-24T03:08:31Z,US,Not Available,Kindle for iOS,B0CB1RMZRC,Open,About the Author
2024-03-17T20:19:13Z,US,Not Available,Kindle for iOS,B0757CRTLY,Open,Next in Series
2024-03-21T02:36:38Z,US,Not Available,Kindle for iOS,B00NEQRNVG,Click.Rate.GR,rtrv
2024-03-16T20:54:35Z,US,Not Available,Kindle for iOS,B01M04PNMH,Click.Rate.GR,rtrv
2024-03-07T03:57:18Z,US,Not Available,Kindle for iOS,B01KB8XC5A,Open,ttl
2024-02-27T21:59:28Z,US,Not Available,Kindle for iOS,B0BDW9C3JY,Open,Follow the Author
2024-03-27T11:14:50Z,US,Not Available,Kindle for iOS,B08X472VK3,Open,Customers Who Bought This Also Bought
2024-03-16T14:40:44Z,US,Not Available,Kindle for iOS,B01BU2NFTO,Open,More by Author
2024-03-20T04:20:25Z,US,Not Available,Kindle for iOS,B00NEQRNVG,Open,Goodreads Autoshelving Widget
2024-03-23T00:49:03Z,US,Not Available,Kindle for iOS,B0CHWQPB49,Open,More by Author
2024-03-17T20:19:13Z,US,Not Available,Kindle for iOS,B0757CRTLY,Open,More by Author
2024-03-27T22:42:49Z,US,Not Available,Kindle for iOS,B09ZKRWCG4,Open,vl
2024-03-18T21:27:45Z,US,Not Available,Kindle for iOS,B00846REIS,Collapse,BSE_EA
2024-02-27T06:28:06Z,US,Not Available,Kindle for iOS,B09S1CMMBT,Open,Customers Who Bought This Also Bought
2024-03-09T03:34:15Z,US,Not Available,Kindle for iOS,B01D6TA9Y8,Open,Sharing
2024-03-14T20:50:46Z,US,Not Available,Kindle for iOS,B08266V1T2,Open,More by Author
2024-03-24T01:27:16Z,US,Not Available,Kindle for iOS,B00V3MY1GS,Open,Next in Series
2024-03-03T07:27:26Z,US,Not Available,Kindle for iOS,B08Y6DCS1Y,Open,Customers Who Bought This Also Bought
2024-03-03T07:25:55Z,US,Not Available,Kindle for iOS,B0BDW83LGQ,Tap on a widget,grsh
2024-03-03T07:25:21Z,US,Not Available,Kindle for iOS,B09X6KD3CS,Open,Sharing
2024-02-25T06:17:00Z,US,Not Available,Kindle for iOS,B09S1CMMBT,Open,More by Author
2024-03-20T04:18:45Z,US,Not Available,Kindle for iOS,B008UCJ7KO,Click.ReadNow,Next in Series
2024-03-30T21:33:12Z,US,Not Available,Kindle for iOS,B09DTJF1WD,Open,vl
2024-02-27T23:08:57Z,US,Not Available,Kindle for iOS,B09S1CMMBT,See in store,More by Author
2024-02-27T06:28:00Z,US,Not Available,Kindle for iOS,B09S1CMMBT,Collapse,BSE_EA
2024-03-27T00:35:28Z,US,Not Available,Kindle for iOS,B0BCZWC3QZ,Open Review,rtrv
2024-03-14T20:50:23Z,US,Not Available,Kindle for iOS,B0C7QYS91W,Open,grsh
2024-04-04T21:49:43Z,US,Not Available,Kindle for iOS,B008WOTQGU,Collapse,BSE_SA
2024-03-10T01:25:19Z,US,Not Available,Kindle for iOS,B07WJ2X243,Open,grsh
2024-03-26T11:03:40Z,US,Not Available,Kindle for iOS,B07QNKVR3N,Click.ReadNow,More by Author
2024-04-04T21:48:16Z,US,Not Available,Kindle for iOS,B008WOTQGU,Open,ttl
2024-02-29T01:11:28Z,US,Not Available,Kindle for iOS,B09HLCTYZ8,Open,grsh
2024-03-07T03:57:41Z,US,Not Available,Kindle for iOS,B01KB8XC5A,Open,Sharing
2024-03-03T07:24:47Z,US,Not Available,Kindle for iOS,B08K62VYDJ,Open,Sharing
2024-02-24T08:49:30Z,US,Not Available,Kindle for iOS,B0CB1RMZRC,Open,Follow the Author
2024-02-27T12:16:29Z,US,Not Available,Kindle for iOS,B09X6KD3CS,Open,More by Author
2024-04-09T18:40:58Z,US,Not Available,Kindle for iOS,B00O6V45E6,Open,vl
2024-03-16T14:40:44Z,US,Not Available,Kindle for iOS,B01BU2NFTO,Open,ttl
2024-03-10T01:24:31Z,US,Not Available,Kindle for iOS,B07WJ2X243,Click.Rate.GR,rtrv
2024-03-06T04:53:57Z,US,Not Available,Kindle for iOS,B07C7N5CBS,Open Review,rtrv
2024-03-03T07:27:37Z,US,Not Available,Kindle for iOS,B091SLLP6H,Click.Shelf.Read,grsh
2024-03-06T12:21:59Z,US,Not Available,Kindle for iOS,B07C7N5CBS,Collapse,BSE_EA
2024-02-26T07:50:51Z,US,Not Available,Kindle for iOS,B09HLCTYZ8,Open,grsh
2024-03-11T09:10:20Z,US,Not Available,Kindle for iOS,B0CL7GMPD4,Open,Follow the Author
2024-02-29T21:51:10Z,US,Not Available,Kindle for iOS,B08Y6DCS1Y,Open,Sharing
2024-03-03T07:28:06Z,US,Not Available,Kindle for iOS,B09QY2KWKY,Open,More by Author
2024-03-26T11:03:31Z,US,Not Available,Kindle for iOS,B07QNKVR3N,Open,Customers Who Bought This Also Bought
2024-03-07T03:52:27Z,US,Not Available,Kindle for iOS,B01KB8XC5A,Open,Customers Who Bought This Also Bought
2024-03-07T03:52:27Z,US,Not Available,Kindle for iOS,B01KB8XC5A,Open,Sharing
2024-03-11T05:59:01Z,US,Not Available,Kindle for iOS,B07B9WH8KT,Collapse,BSE_EA
2024-03-19T05:36:20Z,US,Not Available,Kindle for iOS,B008673ZAQ,Open,Sharing
2024-03-14T17:21:28Z,US,Not Available,Kindle for iOS,B0C7QYS91W,Click.Shelf.Read,grsh
2024-03-29T21:35:17Z,US,Not Available,Kindle for iOS,B06XWR6BC3,Open,Time To Read
2024-03-14T00:49:40Z,US,Not Available,Kindle for iOS,B0C7QYS91W,Open,Other widget
2024-03-07T03:57:41Z,US,Not Available,Kindle for iOS,B01KB8XC5A,Open,ttl
2024-02-26T00:17:11Z,US,Not Available,Kindle for iOS,B09S1CMMBT,Open,ttl
2024-03-22T01:12:44Z,US,Not Available,Kindle for iOS,B0183KJZE0,Open Review,rtrv
2024-03-07T03:52:35Z,US,Not Available,Kindle for iOS,B01KB8XC5A,Click.Cancel.GR.ReviewPage,rtrv
2024-03-16T08:52:03Z,US,Not Available,Kindle for iOS,B017S3J3X6,Tap on a widget,grsh
2024-03-16T20:51:42Z,US,Not Available,Kindle for iOS,B01M04PNMH,Open,Sharing
2024-02-28T19:53:48Z,US,Not Available,Kindle for iOS,B0BDW83LGQ,Open,Follow the Author
2024-04-04T21:48:16Z,US,Not Available,Kindle for iOS,B008WOTQGU,Open,Mentioned in this Book
2024-03-13T19:40:20Z,US,Not Available,Kindle for iOS,B08266V1T2,Open,More by Author
2024-02-24T20:30:17Z,US,Not Available,Kindle for iOS,B09CNFRZDC,Open,About the Author
2024-03-08T18:59:16Z,US,Not Available,,B09PNM8FFN,Open,Goodreads Autoshelving Widget
2024-03-04T09:17:52Z,US,Not Available,Kindle for iOS,B01N7GREG9,Open,grsh
2024-03-26T03:58:25Z,US,Not Available,Kindle for iOS,B07Y82JMF8,Open Review,rtrv
2024-03-27T11:14:57Z,US,Not Available,Kindle for iOS,B08X472VK3,See in store,Next in Series
2024-03-08T09:21:42Z,US,Not Available,Kindle for iOS,B083TZV25B,Open,vl
2024-03-16T14:40:44Z,US,Not Available,Kindle for iOS,B01BU2NFTO,Open,grsh
2024-03-25T15:24:02Z,US,Not Available,Kindle for iOS,B00W22ITCU,Open,Customers Who Bought This Also Bought
2024-03-04T09:18:31Z,US,Not Available,Kindle for iOS,B01N7GREG9,Collapse,BSE_EA
2024-03-03T07:24:23Z,US,Not Available,Kindle for iOS,B0CB1RMZRC,Open,grsh
2024-03-14T20:50:23Z,US,Not Available,Kindle for iOS,B0C7QYS91W,Open,Sharing
2024-03-16T14:40:49Z,US,Not Available,Kindle for iOS,B01BU2NFTO,Tap on a widget,grsh
2024-03-08T09:21:42Z,US,Not Available,Kindle for iOS,B083TZV25B,Open,rtrv
2024-02-27T06:28:06Z,US,Not Available,Kindle for iOS,B09S1CMMBT,Open,Sharing
2024-02-27T06:28:06Z,US,Not Available,Kindle for iOS,B09S1CMMBT,Open,rtrv
2024-03-23T00:49:03Z,US,Not Available,Kindle for iOS,B0CHWQPB49,Open,Sharing
2024-02-29T21:51:10Z,US,Not Available,Kindle for iOS,B08Y6DCS1Y,Open,ttl
2024-03-20T04:18:34Z,US,Not Available,Kindle for iOS,B008UCJ7KO,Open,grsh
2024-02-24T14:32:32Z,US,Not Available,Kindle for iOS,B08K62VYDJ,Open,About the Author
2024-03-05T01:01:42Z,US,Not Available,Kindle for iOS,B09NJBVM8Z,Open,Customers Who Bought This Also Bought
2024-02-23T22:34:14Z,US,Not Available,,B00ONUYEZA,Open,Other widget
2024-03-14T17:21:30Z,US,Not Available,Kindle for iOS,B0C7QYS91W,Click.Rate.GR,rtrv
2024-03-27T22:42:31Z,US,Not Available,Kindle for iOS,B09ZKRWCG4,Click.Rate.GR,rtrv
2024-02-24T18:32:32Z,US,Not Available,Kindle for iOS,B08K62VYDJ,Open,Customers Who Bought This Also Bought
2024-02-27T06:27:34Z,US,Not Available,Kindle for iOS,B09S1CMMBT,Open,Follow the Author
2024-03-28T02:24:35Z,US,Not Available,Kindle for iOS,B0BC16PP4Z,Expand,BSE_EA
2024-02-24T03:08:31Z,US,Not Available,Kindle for iOS,B0CB1RMZRC,Open,si
2024-03-03T06:59:14Z,US,Not Available,Kindle for iOS,B09QY2KWKY,Open,Customers Who Bought This Also Bought
2024-03-22T11:52:19Z,US,Not Available,Kindle for iOS,B0B1KVSRCL,Open,More by Author
2024-02-24T02:54:18Z,US,Not Available,Kindle for iOS,B0CL7GMPD4,Present.0,BSE_SA
2024-03-11T06:00:12Z,US,Not Available,Kindle for iOS,B07B9WH8KT,Open,Customers Who Bought This Also Bought
2024-04-04T21:49:35Z,US,Not Available,Kindle for iOS,B008WOTQGU,Expand,BSE_SA
2024-03-07T03:52:27Z,US,Not Available,Kindle for iOS,B01KB8XC5A,Open,vl
