created_timestamp,preferred_marketplace,country,device_family,ASIN,Lookup Card Display Reason,Lookup Card Type,Lookup Card Action Taken,card_position,Lookup Card Lookup Result,Dictionary ASIN,Source Language,Destination Language
2025-08-25T02:01:22Z,www.amazon.com,,Kindle for iOS,B0D7F96JNZ,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-01T16:18:17Z,www.amazon.com,,Kindle for iOS,B0DPX5M3BH,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-07-22T05:55:31Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-08T09:55:37Z,www.amazon.com,,Kindle for iOS,B0C6NNZSVQ,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-08-21T02:26:00Z,www.amazon.com,,Kindle for iOS,B07DMZ5YR9,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-19T01:22:15Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Selection,Translation Info Card,SourcePronunciationPlay,2,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,sv,en
2025-07-26T22:28:11Z,www.amazon.com,,Kindle for iOS,F9E1D97B26F64086B915F88D6A59002F,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-07-22T13:15:04Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-13T21:21:20Z,www.amazon.com,,Kindle for iOS,7841469D0E8342F98B7A7247C562830D,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-11T12:15:00Z,www.amazon.com,,Kindle for iOS,7841469D0E8342F98B7A7247C562830D,LookupButton,SearchInWeb,Went To Lookup Source,3,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-07-20T05:40:06Z,www.amazon.com,,Kindle for iOS,B0C4GRKJTF,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-08-01T11:07:47Z,www.amazon.com,,Kindle for iOS,75138A0188C24E0CB2340EECDBF7A111,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-22T03:30:12Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-21T20:50:49Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-29T23:06:27Z,www.amazon.com,,Kindle for iOS,B0BSG1XDTR,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-05T02:11:18Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-07-24T01:50:18Z,www.amazon.com,,Kindle for iOS,B0CTXVHQW6,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-05T23:48:07Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-22T09:42:39Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-19T22:47:45Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,LookupButton,Translation Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,sv,en
2025-09-26T12:48:17Z,www.amazon.com,,Kindle for iOS,B08LDYBGJD,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-16T01:18:11Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,LookupButton,SearchInBook,Lookup Card First Time Viewed,2,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-28T18:07:40Z,www.amazon.com,,Kindle for iOS,B09QD52KWF,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-07-20T13:33:29Z,www.amazon.com,,Kindle for iOS,B0C4GRKJTF,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-14T12:47:55Z,www.amazon.com,,Kindle for iOS,B0DWSZPM62,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-07-28T02:29:22Z,www.amazon.com,,Kindle for iOS,75138A0188C24E0CB2340EECDBF7A111,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-08-31T15:57:33Z,www.amazon.com,,Kindle for iOS,B0DB2L4TWY,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-02T23:29:20Z,www.amazon.com,,Kindle for iOS,B0C6NBLBL2,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-08-29T18:57:30Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-06T01:32:02Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-07T06:14:32Z,www.amazon.com,,Kindle for iOS,5DE54701F9AB457893A2E196F7E4F894,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-30T20:24:41Z,www.amazon.com,,Kindle for iOS,B0BSG1XDTR,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-08-24T14:00:44Z,www.amazon.com,,Kindle for iOS,B0D7ZVQG2N,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-08-29T19:24:50Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-08-29T19:25:31Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-08-27T00:57:07Z,www.amazon.com,,Kindle for iOS,B003VPWY64,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-10-05T23:51:59Z,www.amazon.com,US,Kindle for Android,B0DCG89SDJ,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-22T10:40:57Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-16T04:16:07Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Selection,Wikipedia Info Card,Lookup Card First Time Viewed,1,Successful Lookup,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-19T12:49:51Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-15T20:13:02Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,LookupButton,Translation Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,es,en
2025-07-19T00:06:45Z,www.amazon.com,,Kindle for iOS,B0BT9W3ZS2,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-21T20:54:32Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-05T12:42:25Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-08-18T02:07:45Z,www.amazon.com,,Kindle for iOS,B0CQKGZL6K,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-26T00:48:02Z,www.amazon.com,,Kindle for iOS,B08LDYBGJD,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-08-30T15:47:27Z,www.amazon.com,,Kindle for iOS,B0DB2L4TWY,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-19T21:59:46Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Selection,Translation Info Card,Translate Destintation Language Selected,3,Successful Lookup,Not a Dictionary Lookup Card Action,sv,en
2025-08-29T18:18:19Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-02T02:17:55Z,www.amazon.com,,Kindle for iOS,B0C6NBLBL2,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-13T01:57:11Z,www.amazon.com,,Kindle for iOS,7841469D0E8342F98B7A7247C562830D,Selection,SearchInWeb,Lookup Card First Time Viewed,4,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-08-26T22:38:52Z,www.amazon.com,,Kindle for iOS,B003VPWY64,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-08-24T19:01:39Z,www.amazon.com,,Kindle for iOS,B0D7ZVQG2N,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-14T14:03:53Z,www.amazon.com,,Kindle for iOS,B0DWSZPM62,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-08-24T03:49:19Z,www.amazon.com,,Kindle for iOS,B0D7ZVQG2N,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-08-31T22:37:03Z,www.amazon.com,,Kindle for iOS,B0DPX5M3BH,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-22T03:04:21Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-07-20T03:48:46Z,www.amazon.com,,Kindle for iOS,B0C4GRKJTF,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-14T03:56:40Z,www.amazon.com,,Kindle for iOS,B0DWSZPM62,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-19T23:27:27Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-01T17:56:10Z,www.amazon.com,,Kindle for iOS,B0DPX5M3BH,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-08-30T12:19:18Z,www.amazon.com,,Kindle for iOS,B0DB2L4TWY,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-28T16:19:52Z,www.amazon.com,,Kindle for iOS,B09QD52KWF,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-09T14:05:01Z,www.amazon.com,,Kindle for iOS,B0C6NNZSVQ,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-08-26T11:17:05Z,www.amazon.com,,Kindle for iOS,B003IYI6TC,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-15T20:13:02Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,LookupButton,Translation Info Card,Translate Destintation Language Selected,1,Successful Lookup,Not a Dictionary Lookup Card Action,es,en
2025-08-11T01:23:43Z,www.amazon.com,,Kindle for iOS,B0CZP7QV5D,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-08-17T19:10:01Z,www.amazon.com,,Kindle for iOS,B0CQKGZL6K,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-26T13:28:20Z,www.amazon.com,,Kindle for iOS,B08LDYBGJD,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-28T16:14:04Z,www.amazon.com,,Kindle for iOS,B09QD52KWF,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-23T20:50:51Z,www.amazon.com,,Kindle for iOS,B0DSRPZ7NY,LookupButton,Translation Info Card,Translate Destintation Language Selected,1,Successful Lookup,Not a Dictionary Lookup Card Action,fr,en
2025-08-24T00:04:11Z,www.amazon.com,,Kindle for iOS,B0D7ZVQG2N,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-08-31T14:05:36Z,www.amazon.com,,Kindle for iOS,B0DB2L4TWY,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-21T14:49:24Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-05T19:24:58Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-19T21:59:26Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,LookupButton,Translation Info Card,Translate Destintation Language Selected,1,Successful Lookup,Not a Dictionary Lookup Card Action,sv,en
2025-09-16T01:18:08Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-08-04T09:25:53Z,www.amazon.com,,Kindle for iOS,75138A0188C24E0CB2340EECDBF7A111,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-20T01:33:33Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,LookupButton,Translation Info Card,Translate Destintation Language Selected,1,Successful Lookup,Not a Dictionary Lookup Card Action,sv,en
2025-07-29T22:23:16Z,www.amazon.com,,Kindle for iOS,75138A0188C24E0CB2340EECDBF7A111,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-03T13:29:10Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-04T12:42:44Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-08-27T00:29:58Z,www.amazon.com,,Kindle for iOS,B003VPWY64,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-07-25T14:28:50Z,www.amazon.com,,Kindle for iOS,F9E1D97B26F64086B915F88D6A59002F,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-08-28T15:43:02Z,www.amazon.com,,Kindle for iOS,B0DC66QD8K,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-07T06:43:24Z,www.amazon.com,,Kindle for iOS,5DE54701F9AB457893A2E196F7E4F894,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-07-27T03:59:52Z,www.amazon.com,,Kindle for iOS,F9E1D97B26F64086B915F88D6A59002F,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-26T20:36:54Z,www.amazon.com,,Kindle for iOS,B08LDYBGJD,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-20T01:33:44Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,LookupButton,Translation Info Card,Translate Destintation Language Selected,1,Successful Lookup,Not a Dictionary Lookup Card Action,sv,en
2025-09-19T23:32:27Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-06T12:53:11Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-19T23:32:27Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,LookupButton,Translation Info Card,Translate Destintation Language Selected,1,Successful Lookup,Not a Dictionary Lookup Card Action,sv,en
2025-09-29T17:01:10Z,www.amazon.com,,Kindle for iOS,B0BSG1XDTR,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-23T22:17:07Z,www.amazon.com,,Kindle for iOS,B0DSRPZ7NY,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-04T18:40:34Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Selection,Xray Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-08-30T14:50:26Z,www.amazon.com,,Kindle for iOS,B0DB2L4TWY,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-08-09T22:32:16Z,www.amazon.com,,Kindle for iOS,75138A0188C24E0CB2340EECDBF7A111,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-07T01:05:32Z,www.amazon.com,,Kindle for iOS,5DE54701F9AB457893A2E196F7E4F894,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-19T22:25:09Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-26T22:01:27Z,www.amazon.com,,Kindle for iOS,B08LDYBGJD,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-07-19T14:38:22Z,www.amazon.com,,Kindle for iOS,B0C4GRKJTF,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-07-22T12:02:26Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-07-22T03:26:25Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-26T20:16:19Z,www.amazon.com,,Kindle for iOS,B08LDYBGJD,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-07-22T05:41:00Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-19T22:47:43Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Selection,Wikipedia Info Card,Lookup Card First Time Viewed,1,Successful Lookup,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-08-02T16:24:40Z,www.amazon.com,,Kindle for iOS,75138A0188C24E0CB2340EECDBF7A111,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-06T00:50:02Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-07-22T00:10:01Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-07-19T23:16:41Z,www.amazon.com,,Kindle for iOS,B0C4GRKJTF,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-22T10:05:37Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-29T23:04:25Z,www.amazon.com,,Kindle for iOS,B0BSG1XDTR,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
