device_record_time,device serial number,device_type,country_of_residence,software_version,product_mode,metric_level,reason_code,amazon marketplace
2024-04-08T11:04:15Z,G8S1LG134041039L,Smart Media Player,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T11:04:15Z,G8S1LG134041039L,RING,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T11:04:15Z,G8S1LG134041039L,Audio,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T11:04:15Z,G8S1LG134041039L,Tablet,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T11:04:15Z,G8S1LG134041039L,Ereader,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T11:04:15Z,G8S1LG134041039L,Not Available,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T11:04:10Z,G8S1LG134041039L,Smart Media Player,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T11:04:10Z,G8S1LG134041039L,Ereader,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T11:04:10Z,G8S1LG134041039L,Audio,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T11:04:10Z,G8S1LG134041039L,Tablet,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T11:04:10Z,G8S1LG134041039L,Not Available,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T11:04:10Z,G8S1LG134041039L,RING,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T10:04:59Z,G8S1LG134041039L,Tablet,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T10:04:59Z,G8S1LG134041039L,Not Available,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T10:04:59Z,G8S1LG134041039L,Ereader,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T10:04:59Z,G8S1LG134041039L,RING,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T10:04:59Z,G8S1LG134041039L,Smart Media Player,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T10:04:59Z,G8S1LG134041039L,Audio,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T10:04:36Z,G8S1LG134041039L,Ereader,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T10:04:36Z,G8S1LG134041039L,Audio,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T10:04:36Z,G8S1LG134041039L,Smart Media Player,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T10:04:36Z,G8S1LG134041039L,Tablet,United States,4193160020,Not Available,deviceAction,Not Available,United States
