"Product Name","ASIN","Genre"
"P.S. It's Always Been You: Part 3","B083QPVRH1","Literature & Fiction"
"P.S. It's Always Been You: Part 2","B083QPJK9K","Romance"
"P.S. It's Always Been You: Part 2","B083QPJK9K","Literature & Fiction"
"P.S. It's Always Been You: Part 1","B083QR12LM","Romance"
"The Wedding Proposal","B09PT9PWFS","Romance"
"Call Me Maybe","B08CLSPC6Q","Romance"
"Call Me Maybe","B08CLSPC6Q","Literature & Fiction"
"The Accidental Dating Experiment","B0CY5R4HZH","Romance"
"Still Hung Up on You","B0CC3M4H42","Romance"
"Lucky Suit","B07MLT5114","Romance"
"Maybe This Time","B0CXYYBCNY","Romance"
"The Kiss Quotient","B075HXST4P","Romance"
"The Kiss Quotient","B075HXST4P","Literature & Fiction"
"Butcher & Blackbird: The Ruinous Love Trilogy, Book 1","B0CK8HCKVC","Romance"
"Think Outside the Boss: New York Billionaires, Book 1","B09J97L6FL","Romance"
"The Royal Assignment","B09KVJ3CXZ","Romance"
"Take My Dare: A Stark International Novella (Stark International Trilogy Book 4)","B01LWVWGZW","Romance"
"Take My Dare: A Stark International Novella (Stark International Trilogy Book 4)","B01LWVWGZW","Literature & Fiction"
"Lost With Me","B0778VDY46","Romance"
"Lost With Me","B0778VDY46","Literature & Fiction"
"Anchor Me","B01K8ORQOK","Romance"
"Anchor Me","B01K8ORQOK","Literature & Fiction"
"Unwrap Me: A Stark Ever After Novella (Stark Series Book 19)","B016IOF76S","Romance"
"Unwrap Me: A Stark Ever After Novella (Stark Series Book 19)","B016IOF76S","Literature & Fiction"
"Seduce Me: A Stark Ever After Novella","B015BCVXF2","Romance"
"Seduce Me: A Stark Ever After Novella","B015BCVXF2","Literature & Fiction"
"Have Me: A Stark Ever After Novella (Stark Trilogy)","B00O6V45E6","Romance"
"Have Me: A Stark Ever After Novella (Stark Trilogy)","B00O6V45E6","Literature & Fiction"
"Tame Me: A Stark International Security Novella (Stark International Trilogy Book 1)","B00H57X864","Romance"
"Tame Me: A Stark International Security Novella (Stark International Trilogy Book 1)","B00H57X864","Literature & Fiction"
"Tease Me: A Stark International Security Novel","B081LMVMDP","Romance"
"Tempt Me: A Stark International Security Novella","B01L7Q54NI","Romance"
"American Queen: American Queen Series, Book 1","B06ZZCWL4X","Romance"
"American Queen: American Queen Series, Book 1","B06ZZCWL4X","Literature & Fiction"
"Midnight Ruin (Dark Olympus Book 6)","B0BZ9KMJ3L","Romance"
"Midnight Ruin (Dark Olympus Book 6)","B0BZ9KMJ3L","Literature & Fiction"
"The Addendum (The Contract Series Book 3)","B0B9V6M62K","Romance"
"The Addendum (The Contract Series Book 3)","B0B9V6M62K","Literature & Fiction"
"Neon Gods: A Scorchingly Hot Modern Retelling of Hades and Persephone (Dark Olympus Book 1)","B08GC6FXVZ","Romance"
"Neon Gods: A Scorchingly Hot Modern Retelling of Hades and Persephone (Dark Olympus Book 1)","B08GC6FXVZ","Literature & Fiction"
"Sorry Spock, Emotions Drive Business: Proving the Value of Creative Ideas With Science","B07KWL5L8Y","Business & Money"
"Creative Strategy and the Business of Design","B01HH2TGDA","Business & Money"
"Creative Strategy and the Business of Design","B01HH2TGDA","Arts & Photography"
"Creative Confidence: Unleashing the Creative Potential Within Us All","B00CGI3DWQ","Business & Money"
"Creative Confidence: Unleashing the Creative Potential Within Us All","B00CGI3DWQ","Self-Help"
"The Home Edit: A Guide to Organizing and Realizing Your House Goals","B07DZLJF1C","Self-Help"
"The Home Edit: A Guide to Organizing and Realizing Your House Goals","B07DZLJF1C","Crafts, Hobbies & Home"
"The Home Edit: A Guide to Organizing and Realizing Your House Goals","B07DZLJF1C","Health, Fitness & Dieting"
"How Will You Measure Your Life?","B006ID0CH4","Business & Money"
"How Will You Measure Your Life?","B006ID0CH4","Self-Help"
"Irresistibly Yours: An Oxford Novel","B00ONUYEZA","Romance"
"Seatmate: Love Lines, Book 3","B09V3DQ4DZ","Romance"
"Sweet Talk","B08YH3941R","Romance"
"Love at First Psych","B0BRQWHGD8","Romance"
"The Reason I Married Him","B0CFD3FF6N","Romance"
"The Reason I Married Him","B0CFD3FF6N","Literature & Fiction"
"The Do-Over: The Miles High Club, Book 4","B0B724Y5NC","Romance"
"The Do-Over: The Miles High Club, Book 4","B0B724Y5NC","Literature & Fiction"
"The Do-Over (The Miles High Club Book 4)","B09ZKRWCG4","Romance"
"The Do-Over (The Miles High Club Book 4)","B09ZKRWCG4","Literature & Fiction"
"Miles Ever After (Miles High Series)","B0BC16PP4Z","Romance"
"To Make Matters Worse","B0BCZWC3QZ","Romance"
"Fool Them Once : A Hot Fake Relationship Romantic Comedy","B0BNJMJ4K9","Romance"
"Fool Them Once : A Hot Fake Relationship Romantic Comedy","B0BNJMJ4K9","Literature & Fiction"
"The Takeover: The Miles High Club, Book 2","B0845MQPHS","Romance"
"The Takeover: The Miles High Club, Book 2","B0845MQPHS","Literature & Fiction"
"The Takeover (The Miles High Club Book 2)","B07Y82JMF8","Romance"
"The Takeover (The Miles High Club Book 2)","B07Y82JMF8","Literature & Fiction"
"Hard Limit: The Hacker Series #4","B00V3MY186","Romance"
"Hard Limit: The Hacker Series #4","B00V3MY186","Literature & Fiction"
"Hardline: The Hacker Series #3","B00V3MY1KO","Romance"
"Hardline: The Hacker Series #3","B00V3MY1KO","Literature & Fiction"
"Work with Me: An Enemies-to-Lovers Standalone Office Romance (Synergy Office Romance Book 1)","B08Y758VM1","Romance"
"Reluctantly Yours: A steamy, enemies to lovers, fake dating romantic comedy","B0B1KVSRCL","Romance"
"Reluctantly Yours: A steamy, enemies to lovers, fake dating romantic comedy","B0B1KVSRCL","Literature & Fiction"
"Same Time Next Year: A Novella","B0CMJRPR4H","Romance"
"Same Time Next Year: A Novella","B0CMJRPR4H","Literature & Fiction"
"Same Time Next Year: A Novella","B0CHWQPB49","Romance"
"Same Time Next Year: A Novella","B0CHWQPB49","Literature & Fiction"
"With Any Luck: The Improbable Meet-Cute Collection","B0CRVVQY85","Romance"
"Drop, Cover, and Hold On: The Improbable Meet-Cute Collection","B0CRVWTTCS","Romance"
"Drop, Cover, and Hold On: The Improbable Meet-Cute Collection","B0CRVWTTCS","Literature & Fiction"
"Royal Valentine: The Improbable Meet-Cute Collection","B0CRVX1P5R","Romance"
"Royal Valentine: The Improbable Meet-Cute Collection","B0CRVX1P5R","Literature & Fiction"
"Drop, Cover, and Hold On (The Improbable Meet-Cute collection)","B0CL7KPNQR","Romance"
"Drop, Cover, and Hold On (The Improbable Meet-Cute collection)","B0CL7KPNQR","Literature & Fiction"
"With Any Luck (The Improbable Meet-Cute collection)","B0CL7KDZJT","Romance"
"Royal Valentine (The Improbable Meet-Cute collection)","B0CL7L3H7B","Romance"
"Royal Valentine (The Improbable Meet-Cute collection)","B0CL7L3H7B","Literature & Fiction"
"RONAN (The Wolf Hotel)","B01N7KLCRR","Romance"
"RONAN (The Wolf Hotel)","B01N7KLCRR","Literature & Fiction"
"One with You (Crossfire Series Book 5)","B0183KJZE0","Romance"
"One with You (Crossfire Series Book 5)","B0183KJZE0","Literature & Fiction"
"One with You: Crossfire, Book 5","B01D3ERSYU","Romance"
"One with You: Crossfire, Book 5","B01D3ERSYU","Literature & Fiction"
"Captivated by You: Crossfire, Book 4","B00OKXCIZI","Romance"
"Captivated by You: Crossfire, Book 4","B00OKXCIZI","Literature & Fiction"
"Captivated By You (Crossfire, Book 4)","B00NEQRNVG","Romance"
"Captivated By You (Crossfire, Book 4)","B00NEQRNVG","Literature & Fiction"
"Entwined with You (Crossfire, Book 3)","B008UCJ7KO","Romance"
"Entwined with You (Crossfire, Book 3)","B008UCJ7KO","Literature & Fiction"
"Entwined with You: Crossfire, Book 3","B00BR1FKPG","Romance"
"Entwined with You: Crossfire, Book 3","B00BR1FKPG","Literature & Fiction"
"Reflected in You (Crossfire, Book 2)","B008673ZAQ","Romance"
"Reflected in You (Crossfire, Book 2)","B008673ZAQ","Literature & Fiction"
"Reflected in You: A Crossfire Novel, Book 2","B009NJILSM","Romance"
"Reflected in You: A Crossfire Novel, Book 2","B009NJILSM","Literature & Fiction"
"Bared to You (Crossfire, Book 1)","B00846REIS","Romance"
"Bared to You (Crossfire, Book 1)","B00846REIS","Literature & Fiction"
"Surrender To Me (The Wolf Hotel Book 4)","B0757CRTLY","Romance"
"Surrender To Me (The Wolf Hotel Book 4)","B0757CRTLY","Literature & Fiction"
"Own Me (The Wolf Hotel Book 5)","B0CLT4QRQL","Romance"
"Own Me (The Wolf Hotel Book 5)","B0CLT4QRQL","Literature & Fiction"
"Teach Me (The Wolf Hotel Book 3)","B01M04PNMH","Romance"
"Teach Me (The Wolf Hotel Book 3)","B01M04PNMH","Literature & Fiction"
"Break Me (The Wolf Hotel Book 2)","B01BU2NFTO","Romance"
"Break Me (The Wolf Hotel Book 2)","B01BU2NFTO","Literature & Fiction"
"Tempt Me (The Wolf Hotel Book 1)","B017S3J3X6","Romance"
"Tempt Me (The Wolf Hotel Book 1)","B017S3J3X6","Literature & Fiction"
"Boss in the Bedsheets","B07XQK3SGQ","Romance"
"Surrender to Me: Wolf Hotel Series, Book 4","B07X273RL7","Romance"
"Surrender to Me: Wolf Hotel Series, Book 4","B07X273RL7","Literature & Fiction"
"Teach Me: Wolf Hotel Series, Book 3","B07WF92T1S","Romance"
"Teach Me: Wolf Hotel Series, Book 3","B07WF92T1S","Literature & Fiction"
"Tempt Me: Wolf Hotel Series, Book 1","B07TFKJMYP","Romance"
"Tempt Me: Wolf Hotel Series, Book 1","B07TFKJMYP","Literature & Fiction"
"Rosie and the Dreamboat: The Improbable Meet-Cute Collection","B0CRVWYNZM","Romance"
"Rosie and the Dreamboat (The Improbable Meet-Cute collection)","B0CL7L1Y9X","Romance"
"Hunting Adeline: Cat and Mouse Duet, Book 2","B0BHXKT8RL","Romance"
"Hunting Adeline: Cat and Mouse Duet, Book 2","B0BHXKT8RL","Literature & Fiction"
"A Court of Mist and Fury (Part 1 of 2) (Dramatized Adaptation): A Court of Thorns and Roses 2","B09YGH24X9","Romance"
"The Difference Between Us: Opposites Attract Series, Book 2","B0773VKCFF","Romance"
"Camera Shy (Lessons in Love)","B0C7QYS91W","Romance"
"Camera Shy (Lessons in Love)","B0C7QYS91W","Literature & Fiction"
"Sinful Palace: A Dark Captive Romance (Ruthless Rulers Book 2)","B08266V1T2","Romance"
"Sinful Palace: A Dark Captive Romance (Ruthless Rulers Book 2)","B08266V1T2","Mystery, Thriller & Suspense"
"Sinful Palace: A Dark Captive Romance (Ruthless Rulers Book 2)","B08266V1T2","Literature & Fiction"
"Broken Princess: A Dark Captive Romance (Ruthless Rulers Book 3)","B08266SRVP","Romance"
"Broken Princess: A Dark Captive Romance (Ruthless Rulers Book 3)","B08266SRVP","Mystery, Thriller & Suspense"
"Broken Princess: A Dark Captive Romance (Ruthless Rulers Book 3)","B08266SRVP","Literature & Fiction"
"Ruthless Prince: A Dark Captive Romance (Ruthless Rulers Book 1)","B08266PLCC","Romance"
"Ruthless Prince: A Dark Captive Romance (Ruthless Rulers Book 1)","B08266PLCC","Mystery, Thriller & Suspense"
"The Exception to the Rule: The Improbable Meet-Cute Collection","B0CRVW82FB","Romance"
"The Exception to the Rule (The Improbable Meet-Cute collection)","B0CL7GMPD4","Romance"
"The Worst Guy","B09P5GT746","Romance"
"The Worst Guy","B09P5GT746","Literature & Fiction"
"Worst Wingman Ever: The Improbable Meet-Cute Collection","B0CRVXFM7H","Romance"
"Worst Wingman Ever (The Improbable Meet-Cute collection)","B0CL7H4JD9","Romance"
"The Baby Clause: 2.0 (The Contract Series)","B071NRXLXB","Romance"
"The Baby Clause: 2.0 (The Contract Series)","B071NRXLXB","Literature & Fiction"
"Part-Time Husband (Trophy Husbands Book 1)","B07B9WH8KT","Romance"
"Part-Time Husband (Trophy Husbands Book 1)","B07B9WH8KT","Literature & Fiction"
"The Contract: An enemies to marriage office romance (The Contract Series Book 1)","B01D6TA9Y8","Romance"
"Credence","B083TZV25B","Romance"
"Credence","B083TZV25B","Literature & Fiction"
"Praise (Salacious Players' Club)","B09NJBVM8Z","Romance"
"Praise (Salacious Players' Club)","B09NJBVM8Z","Literature & Fiction"
"The Amendment (The Contract Series Book 2)","B07WJ2X243","Romance"
"The Amendment (The Contract Series Book 2)","B07WJ2X243","Literature & Fiction"
"Paint It All Red (Mindf*ck Series Book 5)","B01N7GREG9","Literature & Fiction"
"All The Lies (Mindf*ck Series Book 4)","B01MTZDCUN","Romance"
"All The Lies (Mindf*ck Series Book 4)","B01MTZDCUN","Literature & Fiction"
"Scarlet Angel (Mindf*ck Series Book 3)","B01MYYEYWP","Romance"
"Scarlet Angel (Mindf*ck Series Book 3)","B01MYYEYWP","Literature & Fiction"
"Sidetracked (Mindf*ck Series Book 2)","B01N5C6HP9","Romance"
"Sidetracked (Mindf*ck Series Book 2)","B01N5C6HP9","Literature & Fiction"
"The Risk (Mindf*ck Series #1)","B01MST9RU9","Romance"
"Punk 57","B01KB8XC5A","Romance"
"Punk 57","B01KB8XC5A","Literature & Fiction"
"Birthday Girl","B07C7N5CBS","Romance"
"Birthday Girl","B07C7N5CBS","Literature & Fiction"
"Credence","B08MKQ94TJ","Romance"
"Credence","B08MKQ94TJ","Literature & Fiction"
"So Not Meant To Be","B09X6KD3CS","Romance"
"So Not Meant To Be","B09X6KD3CS","Literature & Fiction"
"Untying the Knot","B0BDW83LGQ","Romance"
"Untying the Knot","B0BDW83LGQ","Literature & Fiction"
"A Long Time Coming","B0BDW9C3JY","Romance"
"A Long Time Coming","B0BDW9C3JY","Literature & Fiction"
"The Secret to Dating Your Best Friend's Sister (The Bromance Club Book 1)","B07J2VTTL9","Romance"
"Twisted Love","B08Y6DCS1Y","Romance"
"Twisted Games","B091SLLP6H","Romance"
"Twisted Hate","B0994RZ2L1","Romance"
"Twisted Lies","B09QY2KWKY","Romance"
"A Deal with the Bossy Devil: An Enemies to Lovers Billionaire Boss Romance (Bad Billionaire Bosses Book 1)","B0CB1RMZRC","Romance"
"A Deal with the Bossy Devil: An Enemies to Lovers Billionaire Boss Romance (Bad Billionaire Bosses Book 1)","B0CB1RMZRC","Literature & Fiction"
"In Love And War: An Enemies to Lovers Office Romance","B08K62VYDJ","Literature & Fiction"
"Honestly, I'm Totally Faking It","B09S1CMMBT","Romance"
"Paint Me Perfect (Real Life, Real Love)","B0B232HFC9","Romance"
"Paint Me Perfect (Real Life, Real Love)","B0B232HFC9","Literature & Fiction"
"Rewrite the Rules (Real Life, Real Love)","B0B3Y4VFLK","Romance"
"A Not So Meet Cute","B09HLCTYZ8","Romance"
"A Not So Meet Cute","B09HLCTYZ8","Literature & Fiction"
"Twisted Hate: Twisted, Book 3","B0B6H8FSBQ","Romance"
"Killers of the Flower Moon: The Osage Murders and the Birth of the FBI","B01MTW5T1F","History"
"Killers of the Flower Moon: The Osage Murders and the Birth of the FBI","B01MTW5T1F","Biographies & Memoirs"
"Graphic Artists Guild Handbook, 16th Edition: Pricing & Ethical Guidelines","B0BXBMKSBT","Business & Money"
"Graphic Artists Guild Handbook, 16th Edition: Pricing & Ethical Guidelines","B0BXBMKSBT","Arts & Photography"
"What to Expect the First Year: (Updated in 2025)","B00KVRDACW","Parenting & Relationships"
"What to Expect the First Year: (Updated in 2025)","B00KVRDACW","Health, Fitness & Dieting"
"Jim Trelease's Read-Aloud Handbook: Eighth Edition","0143133799","Education & Teaching"
"Pappyland: A Story of Family, Fine Bourbon, and the Things That Last","0735221251","Biographies & Memoirs"
"Pappyland: A Story of Family, Fine Bourbon, and the Things That Last","0735221251","Cookbooks, Food & Wine"
"The Home Edit Workbook: Prompts, Activities, and Gold Stars to Help You Contain the Chaos","0593139828","Self-Help"
"The Home Edit Workbook: Prompts, Activities, and Gold Stars to Help You Contain the Chaos","0593139828","Crafts, Hobbies & Home"
"The Home Edit Life: The No-Guilt Guide to Owning What You Want and Organizing Everything","0593138309","Self-Help"
"The Home Edit Life: The No-Guilt Guide to Owning What You Want and Organizing Everything","0593138309","Crafts, Hobbies & Home"
"Cravings: Recipes for All the Food You Want to Eat: A Cookbook","1101903910","Cookbooks, Food & Wine"
"What If?: Serious Scientific Answers to Absurd Hypothetical Questions","0544272994","Science & Math"
"What If?: Serious Scientific Answers to Absurd Hypothetical Questions","0544272994","Humor & Entertainment"
"You Need a Budget: The Proven System for Breaking the Paycheck-to-Paycheck Cycle, Getting Out of Debt, and Living the Life You Want","0062567586","Business & Money"
"You Need a Budget: The Proven System for Breaking the Paycheck-to-Paycheck Cycle, Getting Out of Debt, and Living the Life You Want","0062567586","Self-Help"
"Sorry Spock, Emotions Drive Business: Proving the Value of Creative Ideas With Science","1642790710","Business & Money"
"Design a Better Business: New Tools, Skills, and Mindset for Strategy and Innovation","B073DPVWGM","Business & Money"
"MKTG 9 (New, Engaging Titles from 4LTR Press)","B00V5CANEK","Business & Money"
"The Handmaid's Tale","B003JFJHTS","Science Fiction & Fantasy"
"The Handmaid's Tale","B003JFJHTS","Literature & Fiction"
"You Don't Know JS: Scope & Closures","B00IV3J2A2","Computers & Technology"
"Photoshop: The Complete Beginners Guide To Mastering Photoshop In 24 Hours Or Less! Secrets Of Color Grading And Photo Manipulation! (Graphic Design, Adobe Photoshop, Digital Photography, Creativity)","B00XFREPWE","Computers & Technology"
"The Unofficial Harry Potter Cookbook Presents: A Magical Christmas Menu (Unofficial Cookbook)","B004G8PYL2","Children's Books"
"The Wedding Book: The Big Book for Your Big Day","B006MGDJB8","Crafts, Hobbies & Home"
"Blue Collar, Blue Scrubs: The Making of a Surgeon","B003K15P74","Biographies & Memoirs"
"The Moosewood Cookbook: 40th Anniversary Edition","B00IWTTQ74","Cookbooks, Food & Wine"
"CLEP® History of the U.S. I Book + Online (CLEP Test Preparation)","B00CRWLKS0","History"
"CLEP® History of the U.S. I Book + Online (CLEP Test Preparation)","B00CRWLKS0","Education & Teaching"
"CLEP® History of the U.S. I Book + Online (CLEP Test Preparation)","B00CRWLKS0","Test Preparation"
"You Don't Know JS: Up & Going","B00V20DQU8","Computers & Technology"
