device_record_time,Device Serial Number,country_of_residence,app_package_name,app_version_name,app_version_code,device_type,device_profile_type,app_profile_type,launch_count,duration_milliseconds,software_version,metric_level,product_mode,reason_code,metric_source,start_time,Amazon Marketplace
2024-04-07T17:53:06Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,4713,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-07T17:53:01Z,Amazon.com
2024-04-07T17:53:01Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,3140,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-07T17:52:58Z,Amazon.com
2024-04-07T17:53:00Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,4202,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-07T17:52:56Z,Amazon.com
2024-04-07T17:52:59Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,11294,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-07T17:52:48Z,Amazon.com
2024-04-07T17:52:48Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,22364,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-07T17:52:26Z,Amazon.com
2024-04-07T17:52:47Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,21611,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-07T17:52:25Z,Amazon.com
2024-04-07T17:52:26Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,5450,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-07T17:52:21Z,Amazon.com
2024-04-07T07:14:38Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,10086,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-07T07:14:28Z,Amazon.com
2024-04-07T03:59:04Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,145020,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-07T03:56:39Z,Amazon.com
2024-04-07T03:51:40Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,2541563,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-07T03:09:18Z,Amazon.com
2024-04-07T03:09:18Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,84250,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-07T02:38:03Z,Amazon.com
2024-04-07T03:09:18Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,76584,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-07T03:08:02Z,Amazon.com
2024-04-07T02:38:11Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,7291,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-07T02:38:03Z,Amazon.com
2024-04-07T02:38:04Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,363847,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-07T02:32:00Z,Amazon.com
2024-04-07T02:31:53Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,2679189,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-07T01:47:14Z,Amazon.com
2024-04-07T01:47:07Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,1003620,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-07T01:30:24Z,Amazon.com
2024-04-07T01:09:57Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,1512207,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-07T00:44:45Z,Amazon.com
2024-04-07T00:44:27Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,1061585,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-07T00:26:46Z,Amazon.com
2024-04-06T23:31:52Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,372697,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06T23:25:39Z,Amazon.com
2024-04-06T23:25:14Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,2191975,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06T22:48:42Z,Amazon.com
2024-04-06T22:48:42Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,49642,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06T22:47:52Z,Amazon.com
2024-04-06T22:48:39Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,44858,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06T22:47:55Z,Amazon.com
2024-04-06T22:47:55Z,G8S1LG134041039L,United States,com.lab126.KPP_LIBRARY,UNKNOWN,0,Ereader,Not Available,Not Available,1,897312,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06T22:22:01Z,Amazon.com
2024-04-06T22:36:56Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,893939,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06T22:22:02Z,Amazon.com
2024-04-06T22:22:03Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,7154313,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06T20:22:48Z,Amazon.com
2024-04-06T20:22:49Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,80725,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06T20:21:28Z,Amazon.com
2024-04-06T20:22:48Z,G8S1LG134041039L,United States,com.lab126.KPP_LIBRARY,UNKNOWN,0,Ereader,Not Available,Not Available,1,30863,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06T20:22:17Z,Amazon.com
2024-04-06T20:22:17Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,49993,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06T20:21:27Z,Amazon.com
2024-04-06T20:21:28Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,29869,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06T20:20:59Z,Amazon.com
2024-04-06T17:24:33Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,2010778,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06T16:51:02Z,Amazon.com
2024-04-06T16:51:02Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,3779,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06T16:50:59Z,Amazon.com
2024-04-06T16:51:00Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,2221,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06T16:50:58Z,Amazon.com
2024-04-06T16:50:59Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,3808,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06T16:50:55Z,Amazon.com
2024-04-06T16:50:55Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,4479,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06T16:50:50Z,Amazon.com
2024-04-06T16:50:55Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,4650,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06T16:50:51Z,Amazon.com
2024-04-06T16:50:53Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,5708118,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06T15:15:45Z,Amazon.com
2024-04-06T15:13:11Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,109568,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06T15:11:22Z,Amazon.com
2024-04-06T15:06:13Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,52450,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06T15:05:21Z,Amazon.com
2024-04-06T15:00:39Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,6933596,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06T13:05:06Z,Amazon.com
2024-04-06T11:18:21Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,5109596,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06T09:53:12Z,Amazon.com
2024-04-06T04:16:34Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,7039004,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06T02:19:15Z,Amazon.com
2024-04-06T02:19:16Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,4978,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06T02:19:11Z,Amazon.com
2024-04-06T02:19:12Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,2569,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06T02:19:10Z,Amazon.com
2024-04-06T02:19:11Z,G8S1LG134041039L,United States,com.lab126.store,UNKNOWN,0,Ereader,Not Available,Not Available,1,58909,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06T02:18:12Z,Amazon.com
2024-04-06T02:18:12Z,G8S1LG134041039L,United States,com.lab126.KPPStoreShopping,UNKNOWN,0,Ereader,Not Available,Not Available,1,1392,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06T02:18:10Z,Amazon.com
2024-04-06T02:18:11Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,12535,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06T02:17:58Z,Amazon.com
2024-04-06T02:18:10Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,28112,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06T01:48:40Z,Amazon.com
2024-04-06T01:48:55Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,14530,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06T01:48:40Z,Amazon.com
2024-04-06T01:48:41Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,3383491,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06T00:52:18Z,Amazon.com
2024-04-06T00:52:18Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,38602,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06T00:51:39Z,Amazon.com
2024-04-06T00:52:17Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,38417,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06T00:51:39Z,Amazon.com
2024-04-06T00:51:41Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,4391,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06T00:51:36Z,Amazon.com
2024-04-05T09:34:59Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,6880,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-05T09:34:52Z,Amazon.com
2024-04-05T09:31:12Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,10686075,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-05T06:33:05Z,Amazon.com
2024-04-05T01:34:53Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,482232,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-05T01:26:51Z,Amazon.com
2024-04-05T00:17:45Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,2350150,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-04T23:38:35Z,Amazon.com
2024-04-04T23:38:35Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,9501,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-04T23:38:25Z,Amazon.com
2024-04-04T23:38:33Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,8546,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-04T23:38:25Z,Amazon.com
2024-04-04T23:38:27Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,15640,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-04T23:38:12Z,Amazon.com
2024-04-04T08:50:25Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,9260097,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-04T06:16:05Z,Amazon.com
2024-04-04T03:53:09Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,2480902,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-04T03:11:48Z,Amazon.com
2024-04-04T03:11:48Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,33664,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-04T03:11:14Z,Amazon.com
2024-04-04T03:11:45Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,162698,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-02T10:58:37Z,Amazon.com
2024-04-02T11:00:49Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,130608,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-02T10:58:38Z,Amazon.com
2024-04-02T10:58:39Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,4227656,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-02T09:48:11Z,Amazon.com
2024-04-02T04:27:00Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,2497,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-02T04:26:57Z,Amazon.com
2024-04-02T04:26:01Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,10693891,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-02T01:27:47Z,Amazon.com
2024-04-02T01:27:47Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,28729,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-02T01:27:18Z,Amazon.com
2024-04-02T01:27:46Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,28460,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-02T01:27:18Z,Amazon.com
2024-04-02T01:27:18Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,7679,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-02T01:27:10Z,Amazon.com
2024-04-02T01:27:18Z,G8S1LG134041039L,United States,com.lab126.KPP_SETTINGS,UNKNOWN,0,Ereader,Not Available,Not Available,1,1856,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-02T01:27:16Z,Amazon.com
2024-04-02T01:27:16Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,6531,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-02T01:27:09Z,Amazon.com
2024-04-02T01:27:10Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,49181,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-02T01:26:21Z,Amazon.com
2024-04-02T01:26:21Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,7187,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-02T01:26:14Z,Amazon.com
2024-04-02T01:26:20Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,6321,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-02T01:26:14Z,Amazon.com
2024-04-02T01:26:15Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,5478,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-02T01:26:09Z,Amazon.com
2024-03-31T20:50:37Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,345089,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-31T20:44:52Z,Amazon.com
2024-03-31T15:38:15Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,1283984,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-31T15:16:51Z,Amazon.com
2024-03-31T15:16:51Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,212714,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-31T15:13:18Z,Amazon.com
2024-03-31T15:16:50Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,223201,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-31T14:42:38Z,Amazon.com
2024-03-31T14:42:49Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,10089,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-31T14:42:39Z,Amazon.com
2024-03-31T14:42:39Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,5444408,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-31T13:11:55Z,Amazon.com
2024-03-31T13:11:55Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,3596,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-31T13:11:52Z,Amazon.com
2024-03-31T13:11:54Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,14942,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-31T12:47:27Z,Amazon.com
2024-03-31T12:47:39Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,16188,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-31T12:47:23Z,Amazon.com
2024-03-31T12:47:27Z,G8S1LG134041039L,United States,com.lab126.KPP_LIBRARY,UNKNOWN,0,Ereader,Not Available,Not Available,1,4932,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-31T12:47:22Z,Amazon.com
2024-03-31T12:47:23Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,2892658,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-31T11:59:11Z,Amazon.com
2024-03-31T05:38:11Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,2102172,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-31T05:03:09Z,Amazon.com
2024-03-31T03:58:39Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,2206997,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-31T03:21:52Z,Amazon.com
2024-03-31T03:15:38Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,4141867,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-31T02:06:36Z,Amazon.com
2024-03-31T01:24:50Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,1161532,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-31T01:05:28Z,Amazon.com
2024-03-31T01:05:28Z,G8S1LG134041039L,United States,com.lab126.KPP_LIBRARY,UNKNOWN,0,Ereader,Not Available,Not Available,1,71619,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-31T01:04:16Z,Amazon.com
2024-03-31T01:05:28Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,71676,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-31T01:04:17Z,Amazon.com
2024-03-31T01:04:16Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,4284,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-31T01:04:12Z,Amazon.com
2024-03-31T01:04:16Z,G8S1LG134041039L,United States,com.lab126.KPP_SETTINGS,UNKNOWN,0,Ereader,Not Available,Not Available,1,47097,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-31T01:03:29Z,Amazon.com
2024-03-31T01:04:11Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,1167,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-31T01:04:10Z,Amazon.com
2024-03-31T01:04:10Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,3231,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-31T01:04:06Z,Amazon.com
2024-03-31T01:04:06Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,8876,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-31T01:03:57Z,Amazon.com
2024-03-31T01:03:56Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,8553,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-31T01:03:48Z,Amazon.com
2024-03-31T01:03:47Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,7595,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-31T01:03:40Z,Amazon.com
2024-03-31T01:03:39Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,16332,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-31T01:03:23Z,Amazon.com
2024-03-31T01:03:29Z,G8S1LG134041039L,United States,com.lab126.KPP_LIBRARY,UNKNOWN,0,Ereader,Not Available,Not Available,1,11242,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-31T00:33:11Z,Amazon.com
2024-03-31T00:33:16Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,4151,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-31T00:33:11Z,Amazon.com
2024-03-31T00:33:12Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,541677,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-31T00:24:10Z,Amazon.com
2024-03-31T00:24:10Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,18440,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-31T00:23:52Z,Amazon.com
2024-03-31T00:24:09Z,G8S1LG134041039L,United States,com.lab126.KPP_LIBRARY,UNKNOWN,0,Ereader,Not Available,Not Available,1,63541,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-30T21:50:32Z,Amazon.com
2024-03-30T21:51:18Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,45277,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-30T21:50:33Z,Amazon.com
2024-03-30T21:50:33Z,G8S1LG134041039L,United States,com.lab126.booklet.home/reading.list.items.view_reading.list.items.view,UNKNOWN,0,Ereader,Not Available,Not Available,1,5712,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-30T21:50:27Z,Amazon.com
2024-03-30T21:50:33Z,G8S1LG134041039L,United States,com.lab126.booklet.home,UNKNOWN,0,Ereader,Not Available,Not Available,1,12899,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-30T21:50:20Z,Amazon.com
2024-03-30T21:50:27Z,G8S1LG134041039L,United States,com.lab126.booklet.home/reading.list.view_reading.list.view,UNKNOWN,0,Ereader,Not Available,Not Available,1,8710,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-30T21:50:18Z,Amazon.com
2024-03-30T21:50:20Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,92214,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-30T21:48:48Z,Amazon.com
2024-03-30T21:50:18Z,G8S1LG134041039L,United States,com.lab126.KPP_LIBRARY,UNKNOWN,0,Ereader,Not Available,Not Available,1,79818,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-30T21:48:58Z,Amazon.com
2024-03-30T21:48:58Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,10529,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-30T21:48:47Z,Amazon.com
2024-03-30T21:48:49Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,39411,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-30T21:48:09Z,Amazon.com
2024-03-30T21:46:50Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,615388,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-30T21:36:35Z,Amazon.com
2024-03-30T21:36:35Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,14270,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-30T21:36:21Z,Amazon.com
