created_timestamp,preferred_marketplace,country,device_family,content_id,connection _type,connection_state,connection_setting_changed
2024-05-04T08:37:40Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-27T08:34:45Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-29T08:34:16Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-20T16:10:48Z,www.amazon.com,US,Kindle E-reader,B09CNFRZDC,wireless,wifi,by user
2024-04-08T18:03:09Z,www.amazon.com,US,Kindle E-reader,B00O6V45CS,wireless,wifi,by user
2024-04-08T19:25:08Z,www.amazon.com,US,Kindle E-reader,B00O6V45CS,wireless,wifi,by user
2024-04-18T08:34:56Z,www.amazon.com,US,Kindle E-reader,Not Available,bluetooth,off,by user
2024-04-20T21:19:05Z,www.amazon.com,US,Kindle E-reader,Not Available,bluetooth,off,by user
2024-04-24T03:12:04Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2024-04-11T08:33:23Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-07-17T15:48:39Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,automatically after an update
2024-04-21T20:57:51Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-22T04:10:04Z,www.amazon.com,US,Kindle E-reader,Not Available,bluetooth,off,by user
2024-03-31T20:44:53Z,www.amazon.com,US,Kindle E-reader,B09Z7BYZS3,wireless,wifi,by user
2024-04-11T08:32:27Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2024-04-05T06:33:08Z,www.amazon.com,US,Kindle E-reader,B008WOTQGU,wireless,wifi,by user
2024-05-11T08:37:29Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2024-04-22T02:54:20Z,www.amazon.com,US,Kindle E-reader,B083GY7J9P,bluetooth,idle,by user
2024-07-18T09:53:31Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2024-04-07T08:33:20Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-05-08T08:32:19Z,www.amazon.com,US,Kindle E-reader,B0B9KVDK8P,bluetooth,idle,by user
2024-04-08T00:42:49Z,www.amazon.com,US,Kindle E-reader,B00N6PD7L0,wireless,wifi,by user
2024-03-30T21:52:28Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-07T19:09:28Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-20T22:03:44Z,www.amazon.com,US,Kindle E-reader,Not Available,bluetooth,off,by user
2024-04-20T22:07:06Z,www.amazon.com,US,Kindle E-reader,Not Available,bluetooth,off,by user
2024-07-19T09:53:16Z,www.amazon.com,US,Kindle E-reader,Not Available,bluetooth,idle,by user
2024-07-17T15:44:21Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
