device_record_time,device serial number,country_of_residence,app_package_name,app_version_name,app_version_code,device_type,device_profile_type,app_profile_type,launch_count,duration_milliseconds,software_version,metric_level,product_mode,reason_code,metric_source,start_time,amazon marketplace
2024-04-08T10:04:11Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,Smart Media Player,Not Available,Not Available,1,2423,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08 22:51:09,Amazon.com
2024-04-02T11:04:49Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Smart Media Player,Not Available,Not Available,1,130608,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-02 10:58:38,Amazon.com
2024-04-08T10:04:25Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Not Available,Not Available,Not Available,1,5834,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08 22:50:20,Amazon.com
2024-04-06T12:04:17Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,Not Available,Not Available,Not Available,1,38417,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06 00:51:39,Amazon.com
2024-03-30T07:03:09Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,RING,Not Available,Not Available,1,3997,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-30 19:47:05,Amazon.com
2024-04-09T12:04:30Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Audio,Not Available,Not Available,1,562798,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08 23:55:07,Amazon.com
2024-04-06T12:04:18Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,38602,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06 00:51:39,Amazon.com
2024-03-30T12:03:23Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Audio,Not Available,Not Available,1,1187,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-30 00:58:21,Amazon.com
2024-04-06T04:04:59Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Audio,Not Available,Not Available,1,3808,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06 16:50:55,Amazon.com
2024-04-07T05:04:11Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Audio,Not Available,Not Available,1,6132,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-07 17:53:05,Amazon.com
2024-04-10T02:04:21Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Audio,Not Available,Not Available,1,4042324,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-10 01:42:59,Amazon.com
2024-04-06T04:04:02Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,RING,Not Available,Not Available,1,3779,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06 16:50:59,Amazon.com
2024-03-30T06:03:59Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Tablet,Not Available,Not Available,1,2731659,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-30 05:39:27,Amazon.com
2024-04-07T03:04:40Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,RING,Not Available,Not Available,1,2541563,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-07 03:09:18,Amazon.com
2024-03-30T12:03:27Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Smart Media Player,Not Available,Not Available,1,3874,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-30 00:58:23,Amazon.com
2024-04-13T04:04:38Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,Tablet,Not Available,Not Available,1,655042,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-11 03:24:55,Amazon.com
2024-03-30T01:03:53Z,G8S1LG134041039L,United States,com.lab126.KPP_SETTINGS,UNKNOWN,0,Tablet,Not Available,Not Available,1,28191,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-30 01:44:24,Amazon.com
2024-03-31T01:03:50Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Not Available,Not Available,Not Available,1,1161532,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-31 01:05:28,Amazon.com
2024-04-08T11:04:22Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Not Available,Not Available,Not Available,1,60177,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08 23:40:22,Amazon.com
2024-03-31T03:03:51Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,212714,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-31 15:13:18,Amazon.com
2024-03-30T05:03:21Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Smart Media Player,Not Available,Not Available,1,7018,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-30 05:39:14,Amazon.com
2024-04-06T12:04:41Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Tablet,Not Available,Not Available,1,4391,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06 00:51:36,Amazon.com
2024-04-02T01:04:20Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,RING,Not Available,Not Available,1,6321,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-02 01:26:14,Amazon.com
2024-04-08T11:04:14Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Audio,Not Available,Not Available,1,1322977,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08 22:51:11,Amazon.com
2024-04-06T08:04:28Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Smart Media Player,Not Available,Not Available,1,29869,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06 20:20:59,Amazon.com
2024-04-02T01:04:18Z,G8S1LG134041039L,United States,com.lab126.KPP_SETTINGS,UNKNOWN,0,Ereader,Not Available,Not Available,1,1856,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-02 01:27:16,Amazon.com
2024-04-09T01:04:22Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Audio,Not Available,Not Available,1,1251968,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-09 00:49:30,Amazon.com
2024-04-06T04:04:00Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,2221,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06 16:50:58,Amazon.com
2024-03-29T02:03:08Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Audio,Not Available,Not Available,1,190406,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-29 02:52:57,Amazon.com
2024-04-08T02:04:24Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,Smart Media Player,Not Available,Not Available,1,30131,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08 02:49:20,Amazon.com
2024-04-06T11:04:21Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Audio,Not Available,Not Available,1,5109596,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06 09:53:12,Amazon.com
2024-04-11T12:04:03Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,RING,Not Available,Not Available,1,82253,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-11 00:53:41,Amazon.com
2024-04-06T01:04:41Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,RING,Not Available,Not Available,1,3383491,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06 00:52:18,Amazon.com
2024-03-30T01:03:28Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Tablet,Not Available,Not Available,1,81739,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-30 01:42:07,Amazon.com
2024-04-08T06:04:50Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Audio,Not Available,Not Available,1,1235416,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08 17:40:15,Amazon.com
2024-04-06T08:04:48Z,G8S1LG134041039L,United States,com.lab126.KPP_LIBRARY,UNKNOWN,0,Ereader,Not Available,Not Available,1,30863,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06 20:22:17,Amazon.com
2024-03-29T02:03:37Z,G8S1LG134041039L,United States,com.lab126.booklet.settings,UNKNOWN,0,Smart Media Player,Not Available,Not Available,1,23748,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-29 02:48:13,Amazon.com
2024-03-29T02:03:56Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,102205,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-29 02:45:13,Amazon.com
2024-03-30T12:03:54Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Not Available,Not Available,Not Available,1,7833,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-30 00:55:47,Amazon.com
2024-04-08T10:04:37Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Not Available,Not Available,Not Available,1,5324,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08 22:50:32,Amazon.com
2024-04-08T10:04:22Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,Not Available,Not Available,Not Available,1,4007,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08 22:50:18,Amazon.com
2024-03-30T05:03:22Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,Smart Media Player,Not Available,Not Available,1,2766,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-30 05:39:20,Amazon.com
2024-04-08T11:04:22Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,60177,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08 23:40:22,Amazon.com
2024-03-30T09:03:20Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,92214,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-30 21:48:48,Amazon.com
2024-04-08T10:04:25Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Tablet,Not Available,Not Available,1,5834,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08 22:50:20,Amazon.com
2024-03-31T12:03:12Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Smart Media Player,Not Available,Not Available,1,541677,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-31 00:24:10,Amazon.com
2024-04-04T03:04:45Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,Audio,Not Available,Not Available,1,162698,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-02 10:58:37,Amazon.com
2024-03-30T01:03:06Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,RING,Not Available,Not Available,1,3107,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-30 01:44:02,Amazon.com
2024-04-08T02:04:46Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Tablet,Not Available,Not Available,1,983733,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08 01:45:22,Amazon.com
2024-04-08T10:04:20Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Not Available,Not Available,Not Available,1,3736,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08 22:50:17,Amazon.com
2024-03-31T01:03:11Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,RING,Not Available,Not Available,1,1167,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-31 01:04:10,Amazon.com
2024-04-06T10:04:03Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,7154313,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06 20:22:48,Amazon.com
2024-03-31T01:03:47Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Tablet,Not Available,Not Available,1,7595,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-31 01:03:40,Amazon.com
2024-03-29T02:03:04Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Not Available,Not Available,Not Available,1,28033,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-29 02:57:36,Amazon.com
2024-03-29T02:03:43Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,12563,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-29 02:56:31,Amazon.com
2024-04-02T04:04:01Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,10693891,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-02 01:27:47,Amazon.com
2024-04-07T07:04:17Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Smart Media Player,Not Available,Not Available,1,4506259,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-07 17:53:11,Amazon.com
2024-03-31T02:03:39Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Tablet,Not Available,Not Available,1,5444408,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-31 13:11:55,Amazon.com
2024-03-30T01:03:20Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Tablet,Not Available,Not Available,1,352457,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-30 00:58:28,Amazon.com
2024-03-31T03:03:15Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Tablet,Not Available,Not Available,1,1283984,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-31 15:16:51,Amazon.com
2024-04-06T08:04:49Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Smart Media Player,Not Available,Not Available,1,80725,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06 20:21:28,Amazon.com
2024-03-29T02:03:58Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Not Available,Not Available,Not Available,1,4261,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-29 02:56:54,Amazon.com
2024-03-31T01:03:06Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,8876,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-31 01:03:57,Amazon.com
2024-04-06T08:04:49Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Not Available,Not Available,Not Available,1,80725,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06 20:21:28,Amazon.com
2024-04-08T10:04:37Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Tablet,Not Available,Not Available,1,5324,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08 22:50:32,Amazon.com
2024-04-07T03:04:18Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Not Available,Not Available,Not Available,1,76584,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-07 03:08:02,Amazon.com
2024-03-30T07:03:21Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Smart Media Player,Not Available,Not Available,1,3016587,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-30 06:25:05,Amazon.com
2024-04-02T01:04:46Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,Smart Media Player,Not Available,Not Available,1,28460,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-02 01:27:18,Amazon.com
2024-04-08T04:04:03Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Not Available,Not Available,Not Available,1,1628502,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08 16:22:55,Amazon.com
2024-04-08T10:04:10Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Tablet,Not Available,Not Available,1,30788,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08 22:50:39,Amazon.com
2024-04-08T02:04:34Z,G8S1LG134041039L,United States,com.lab126.KPP_LIBRARY,UNKNOWN,0,Tablet,Not Available,Not Available,1,181736,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08 14:06:24,Amazon.com
2024-03-31T12:03:27Z,G8S1LG134041039L,United States,com.lab126.KPP_LIBRARY,UNKNOWN,0,Tablet,Not Available,Not Available,1,4932,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-31 12:47:22,Amazon.com
2024-04-07T05:04:01Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,3140,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-07 17:52:58,Amazon.com
2024-03-29T02:03:56Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Audio,Not Available,Not Available,1,102205,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-29 02:45:13,Amazon.com
2024-04-10T02:04:41Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Audio,Not Available,Not Available,1,2269,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-10 02:50:38,Amazon.com
2024-04-08T10:04:33Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Tablet,Not Available,Not Available,1,395849,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08 22:37:57,Amazon.com
2024-04-06T04:04:59Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,3808,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06 16:50:55,Amazon.com
2024-04-07T05:04:48Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Tablet,Not Available,Not Available,1,22364,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-07 17:52:26,Amazon.com
2024-03-29T02:03:27Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Smart Media Player,Not Available,Not Available,1,4563,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-29 02:57:22,Amazon.com
2024-03-30T01:03:25Z,G8S1LG134041039L,United States,com.lab126.KPP_PROFILES_FAMILY_SHARING,UNKNOWN,0,RING,Not Available,Not Available,1,5213,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-30 01:04:20,Amazon.com
2024-03-30T01:03:25Z,G8S1LG134041039L,United States,com.lab126.KPP_PROFILES_FAMILY_SHARING,UNKNOWN,0,Ereader,Not Available,Not Available,1,5213,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-30 01:04:20,Amazon.com
2024-04-06T04:04:02Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Not Available,Not Available,Not Available,1,3779,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06 16:50:59,Amazon.com
2024-04-08T02:04:42Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Audio,Not Available,Not Available,1,9719,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08 14:16:32,Amazon.com
2024-03-30T01:03:06Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Smart Media Player,Not Available,Not Available,1,3107,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-30 01:44:02,Amazon.com
2024-03-30T12:03:15Z,G8S1LG134041039L,United States,com.lab126.KPP_LIBRARY,UNKNOWN,0,Audio,Not Available,Not Available,1,57538,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-30 00:51:18,Amazon.com
2024-03-31T01:03:39Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Audio,Not Available,Not Available,1,16332,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-31 01:03:23,Amazon.com
2024-04-07T05:04:48Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Audio,Not Available,Not Available,1,22364,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-07 17:52:26,Amazon.com
2024-04-08T05:04:01Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Tablet,Not Available,Not Available,1,2918127,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08 16:51:23,Amazon.com
2024-03-31T01:03:16Z,G8S1LG134041039L,United States,com.lab126.KPP_SETTINGS,UNKNOWN,0,RING,Not Available,Not Available,1,47097,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-31 01:03:29,Amazon.com
2024-03-30T12:03:18Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,RING,Not Available,Not Available,1,10445,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-30 00:58:08,Amazon.com
2024-03-31T12:03:39Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,RING,Not Available,Not Available,1,16188,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-31 12:47:23,Amazon.com
2024-04-08T07:04:02Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Audio,Not Available,Not Available,1,1136562,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08 19:25:06,Amazon.com
2024-04-10T01:04:58Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,Tablet,Not Available,Not Available,1,4758,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-10 01:42:53,Amazon.com
2024-03-31T01:03:06Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Tablet,Not Available,Not Available,1,8876,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-31 01:03:57,Amazon.com
2024-03-31T02:03:49Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Not Available,Not Available,Not Available,1,10089,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-31 14:42:39,Amazon.com
2024-04-02T10:04:39Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,4227656,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-02 09:48:11,Amazon.com
2024-04-08T11:04:14Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,1322977,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08 22:51:11,Amazon.com
2024-03-30T12:03:00Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Not Available,Not Available,Not Available,1,125630,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-30 00:55:54,Amazon.com
2024-04-02T01:04:15Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Smart Media Player,Not Available,Not Available,1,5478,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-02 01:26:09,Amazon.com
2024-04-02T10:04:39Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,RING,Not Available,Not Available,1,4227656,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-02 09:48:11,Amazon.com
2024-03-30T12:03:15Z,G8S1LG134041039L,United States,com.lab126.KPP_LIBRARY,UNKNOWN,0,Tablet,Not Available,Not Available,1,57538,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-30 00:51:18,Amazon.com
2024-03-30T02:03:42Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Audio,Not Available,Not Available,1,2939639,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-30 02:05:42,Amazon.com
2024-04-07T03:04:04Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Smart Media Player,Not Available,Not Available,1,145020,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-07 03:56:39,Amazon.com
2024-04-06T02:04:11Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Not Available,Not Available,Not Available,1,12535,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-06 02:17:58,Amazon.com
2024-04-08T04:04:03Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,RING,Not Available,Not Available,1,1628502,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08 16:22:55,Amazon.com
2024-03-30T09:03:18Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,45277,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-30 21:50:33,Amazon.com
2024-04-07T03:04:04Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,145020,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-07 03:56:39,Amazon.com
2024-03-30T01:03:40Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,RING,Not Available,Not Available,1,5372,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-30 01:44:35,Amazon.com
2024-04-07T05:04:01Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Tablet,Not Available,Not Available,1,3140,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-07 17:52:58,Amazon.com
2024-04-08T07:04:33Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,4705640,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08 18:03:07,Amazon.com
2024-03-30T09:03:33Z,G8S1LG134041039L,United States,com.lab126.booklet.home,UNKNOWN,0,Audio,Not Available,Not Available,1,12899,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-30 21:50:20,Amazon.com
2024-04-07T07:04:27Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,2352966,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-07 19:15:14,Amazon.com
2024-03-30T09:03:49Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,RING,Not Available,Not Available,1,39411,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-30 21:48:09,Amazon.com
2024-04-08T11:04:22Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Audio,Not Available,Not Available,1,60177,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08 23:40:22,Amazon.com
2024-03-29T02:03:45Z,G8S1LG134041039L,United States,com.lab126.booklet.settings,UNKNOWN,0,Smart Media Player,Not Available,Not Available,1,7993,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-29 02:48:37,Amazon.com
2024-04-04T03:04:48Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Tablet,Not Available,Not Available,1,33664,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-04 03:11:14,Amazon.com
2024-04-08T10:04:13Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Smart Media Player,Not Available,Not Available,1,4449,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08 10:54:08,Amazon.com
2024-03-30T09:03:33Z,G8S1LG134041039L,United States,com.lab126.booklet.home,UNKNOWN,0,Tablet,Not Available,Not Available,1,12899,4193160020,appAction,Not Available,Not Available,Not Available,2024-03-30 21:50:20,Amazon.com
