first_clicked_product_name,first_clicked_asin,first_added_product_name,first_added_asin,first_purchased_asin,first_purchase_product_name,click_count,add_count,borrow_count,order_count,aliases,marketplace_short_name,consume_count,is_recognized_session,max_total_found,total_txn_revenue,search_count,search_page_types,iss_alias,iss_query_prefix,keywords,active_refinement_count,search_type,operating_system_name,query_length,site_variant,spelling_correction,region,partition_date,clicked,free_units_ordered,iss_query_prefix_length,abandonments,paid_purchased,last_search_gmt_time,added,first_search_gmt_time
"Unhinged: A Dark Why-Choose Romance (Dance with My Demons, Book 1) (Unabridged)",B0F8C72JJ2,"Unhinged: A Dark Why-Choose Romance (Dance with My Demons, Book 1) (Unabridged)",B0F8C72JJ2,B0F8C72JJ2,"Unhinged: A Dark Why-Choose Romance (Dance with My Demons, Book 1) (Unabridged)",2,1,0,1,na-audible-us,US,0,yes,0,1,1,Search,na-audible-us\,unhinged,unhinged,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-07-26T00:00:00Z,yes,0,8,0,1,2025-07-26T22:51:26Z,yes,2025-07-26T22:51:26Z
"Unhinged: A Dark Why-Choose Romance (Dance with My Demons, Book 1) (Unabridged)",B0F8C72JJ2,"Unhinged: A Dark Why-Choose Romance (Dance with My Demons, Book 1) (Unabridged)",B0F8C72JJ2,B0F8C72JJ2,"Unhinged: A Dark Why-Choose Romance (Dance with My Demons, Book 1) (Unabridged)",2,1,0,1,na-audible-us,US,0,yes,0,1,1,Search,na-audible-us\,unhinged,unhinged,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-07-26T00:00:00Z,yes,0,8,0,1,2025-07-26T22:51:26Z,yes,2025-07-26T22:51:26Z
The Edge of Darkness,B0F63FWL9T,The Edge of Darkness,Not Applicable,Not Applicable,The Edge of Darkness,2,0,0,0,na-audible-us,US,0,yes,0,0,2,Search,na-audible-us\,insati,insati,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-07-12T00:00:00Z,yes,0,6,0,0,2025-07-13T04:19:17Z,no,2025-07-13T04:19:13Z
Alice's Adventures in Wonderland (Unabridged),B0FF56QL3M,Alice's Adventures in Wonderland (Unabridged),Not Applicable,Not Applicable,Alice's Adventures in Wonderland (Unabridged),1,0,0,0,na-audible-us,US,0,yes,732,0,7,Search,na-audible-us\,joe arden,joe arden,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-06-26T00:00:00Z,yes,0,9,0,0,2025-06-26T23:43:38Z,no,2025-06-26T23:39:12Z
"Flock: The Ravenhood, Book 1 (Unabridged)",1774248239,"Flock: The Ravenhood, Book 1 (Unabridged)",Not Applicable,Not Applicable,"Flock: The Ravenhood, Book 1 (Unabridged)",2,0,0,0,na-audible-us,US,0,yes,0,0,2,Search,na-audible-us\,flock,flock,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-06-26T00:00:00Z,yes,0,5,0,0,2025-06-26T23:43:55Z,no,2025-06-26T23:43:42Z
"Flock: The Ravenhood, Book 1 (Unabridged)",1774248239,"Flock: The Ravenhood, Book 1 (Unabridged)",Not Applicable,Not Applicable,"Flock: The Ravenhood, Book 1 (Unabridged)",2,0,0,0,na-audible-us,US,0,yes,0,0,2,Search,na-audible-us\,flock,flock,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-06-26T00:00:00Z,yes,0,5,0,0,2025-06-26T23:43:55Z,no,2025-06-26T23:43:42Z
"Flock: The Ravenhood, Book 1 (Unabridged)",1774248239,"Flock: The Ravenhood, Book 1 (Unabridged)",Not Applicable,Not Applicable,"Flock: The Ravenhood, Book 1 (Unabridged)",2,0,0,0,na-audible-us,US,0,yes,0,0,2,Search,na-audible-us\,flock,flock,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-06-26T00:00:00Z,yes,0,5,0,0,2025-06-26T23:43:55Z,no,2025-06-26T23:43:42Z
"Flock: The Ravenhood, Book 1 (Unabridged)",1774248239,"Flock: The Ravenhood, Book 1 (Unabridged)",Not Applicable,Not Applicable,"Flock: The Ravenhood, Book 1 (Unabridged)",2,0,0,0,na-audible-us,US,0,yes,0,0,2,Search,na-audible-us\,flock,flock,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-06-26T00:00:00Z,yes,0,5,0,0,2025-06-26T23:43:55Z,no,2025-06-26T23:43:42Z
"Flock: The Ravenhood, Book 1 (Unabridged)",1774248239,"Flock: The Ravenhood, Book 1 (Unabridged)",Not Applicable,Not Applicable,"Flock: The Ravenhood, Book 1 (Unabridged)",2,0,0,0,na-audible-us,US,0,yes,0,0,2,Search,na-audible-us\,flock,flock,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-06-26T00:00:00Z,yes,0,5,0,0,2025-06-26T23:43:55Z,no,2025-06-26T23:43:42Z
"Flock: The Ravenhood, Book 1 (Unabridged)",1774248239,"Flock: The Ravenhood, Book 1 (Unabridged)",Not Applicable,Not Applicable,"Flock: The Ravenhood, Book 1 (Unabridged)",2,0,0,0,na-audible-us,US,0,yes,0,0,2,Search,na-audible-us\,flock,flock,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-06-26T00:00:00Z,yes,0,5,0,0,2025-06-26T23:43:55Z,no,2025-06-26T23:43:42Z
"Tomorrow, and Tomorrow, and Tomorrow: A Novel (Unabridged)",B09KD2RJ5H,"Tomorrow, and Tomorrow, and Tomorrow: A Novel (Unabridged)",Not Applicable,Not Applicable,"Tomorrow, and Tomorrow, and Tomorrow: A Novel (Unabridged)",1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,tomorr,tomorr,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-06-26T00:00:00Z,yes,0,6,0,0,2025-06-26T23:45:42Z,no,2025-06-26T23:45:42Z
The Empyrean (Unabridged),B0CB11LYGJ,The Empyrean (Unabridged),Not Applicable,Not Applicable,The Empyrean (Unabridged),1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,fourth,fourth,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-06-26T00:00:00Z,yes,0,6,0,0,2025-06-26T23:44:10Z,no,2025-06-26T23:44:10Z
"Tomorrow, and Tomorrow, and Tomorrow: A Novel (Unabridged) Part 1",B09KD2RJ5H,"Tomorrow, and Tomorrow, and Tomorrow: A Novel (Unabridged) Part 1",Not Applicable,Not Applicable,"Tomorrow, and Tomorrow, and Tomorrow: A Novel (Unabridged) Part 1",1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,tomorr,tomorr,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-06-26T00:00:00Z,yes,0,6,0,0,2025-06-26T23:45:42Z,no,2025-06-26T23:45:42Z
"Tomorrow, and Tomorrow, and Tomorrow: A Novel (Unabridged) Part 2",B09KD2RJ5H,"Tomorrow, and Tomorrow, and Tomorrow: A Novel (Unabridged) Part 2",Not Applicable,Not Applicable,"Tomorrow, and Tomorrow, and Tomorrow: A Novel (Unabridged) Part 2",1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,tomorr,tomorr,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-06-26T00:00:00Z,yes,0,6,0,0,2025-06-26T23:45:42Z,no,2025-06-26T23:45:42Z
"Tomorrow, and Tomorrow, and Tomorrow: A Novel (Unabridged)",B09KD2RJ5H,"Tomorrow, and Tomorrow, and Tomorrow: A Novel (Unabridged)",Not Applicable,Not Applicable,"Tomorrow, and Tomorrow, and Tomorrow: A Novel (Unabridged)",1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,tomorr,tomorr,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-06-26T00:00:00Z,yes,0,6,0,0,2025-06-26T23:45:42Z,no,2025-06-26T23:45:42Z
Alice's Adventures in Wonderland (Unabridged),B0FF56QL3M,Alice's Adventures in Wonderland (Unabridged),Not Applicable,Not Applicable,Alice's Adventures in Wonderland (Unabridged),1,0,0,0,na-audible-us,US,0,yes,732,0,7,Search,na-audible-us\,joe arden,joe arden,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-06-26T00:00:00Z,yes,0,9,0,0,2025-06-26T23:43:38Z,no,2025-06-26T23:39:12Z
"Flock: The Ravenhood, Book 1 (Unabridged)",1774248239,"Flock: The Ravenhood, Book 1 (Unabridged)",Not Applicable,Not Applicable,"Flock: The Ravenhood, Book 1 (Unabridged)",2,0,0,0,na-audible-us,US,0,yes,0,0,2,Search,na-audible-us\,flock,flock,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-06-26T00:00:00Z,yes,0,5,0,0,2025-06-26T23:43:55Z,no,2025-06-26T23:43:42Z
"Flock: The Ravenhood, Book 1 (Unabridged)",1774248239,"Flock: The Ravenhood, Book 1 (Unabridged)",Not Applicable,Not Applicable,"Flock: The Ravenhood, Book 1 (Unabridged)",2,0,0,0,na-audible-us,US,0,yes,0,0,2,Search,na-audible-us\,flock,flock,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-06-26T00:00:00Z,yes,0,5,0,0,2025-06-26T23:43:55Z,no,2025-06-26T23:43:42Z
"Flock: The Ravenhood, Book 1 (Unabridged)",1774248239,"Flock: The Ravenhood, Book 1 (Unabridged)",Not Applicable,Not Applicable,"Flock: The Ravenhood, Book 1 (Unabridged)",2,0,0,0,na-audible-us,US,0,yes,0,0,2,Search,na-audible-us\,flock,flock,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-06-26T00:00:00Z,yes,0,5,0,0,2025-06-26T23:43:55Z,no,2025-06-26T23:43:42Z
"Flock: The Ravenhood, Book 1 (Unabridged)",1774248239,"Flock: The Ravenhood, Book 1 (Unabridged)",Not Applicable,Not Applicable,"Flock: The Ravenhood, Book 1 (Unabridged)",2,0,0,0,na-audible-us,US,0,yes,0,0,2,Search,na-audible-us\,flock,flock,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-06-26T00:00:00Z,yes,0,5,0,0,2025-06-26T23:43:55Z,no,2025-06-26T23:43:42Z
"Flock: The Ravenhood, Book 1 (Unabridged)",1774248239,"Flock: The Ravenhood, Book 1 (Unabridged)",Not Applicable,Not Applicable,"Flock: The Ravenhood, Book 1 (Unabridged)",2,0,0,0,na-audible-us,US,0,yes,0,0,2,Search,na-audible-us\,flock,flock,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-06-26T00:00:00Z,yes,0,5,0,0,2025-06-26T23:43:55Z,no,2025-06-26T23:43:42Z
The Lion's Den (Unabridged),1549151347,The Lion's Den (Unabridged),Not Applicable,Not Applicable,The Lion's Den (Unabridged),4,0,0,0,na-audible-us,US,0,yes,5516,0,2,Search,na-audible-us,lions den,lions den,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-06-24T00:00:00Z,yes,0,9,0,0,2025-06-24T22:46:27Z,no,2025-06-24T22:46:23Z
The Lion's Den (Unabridged),1549151347,The Lion's Den (Unabridged),Not Applicable,Not Applicable,The Lion's Den (Unabridged),4,0,0,0,na-audible-us,US,0,yes,5516,0,2,Search,na-audible-us,lions den,lions den,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-06-24T00:00:00Z,yes,0,9,0,0,2025-06-24T22:46:27Z,no,2025-06-24T22:46:23Z
The Lion's Den (Unabridged),1549151347,The Lion's Den (Unabridged),Not Applicable,Not Applicable,The Lion's Den (Unabridged),4,0,0,0,na-audible-us,US,0,yes,5516,0,2,Search,na-audible-us,lions den,lions den,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-06-24T00:00:00Z,yes,0,9,0,0,2025-06-24T22:46:27Z,no,2025-06-24T22:46:23Z
The Lion's Den (Unabridged),1549151347,The Lion's Den (Unabridged),Not Applicable,Not Applicable,The Lion's Den (Unabridged),4,0,0,0,na-audible-us,US,0,yes,5516,0,2,Search,na-audible-us,lions den,lions den,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-06-24T00:00:00Z,yes,0,9,0,0,2025-06-24T22:46:27Z,no,2025-06-24T22:46:23Z
The Lion's Den (Unabridged),1549151347,The Lion's Den (Unabridged),Not Applicable,Not Applicable,The Lion's Den (Unabridged),4,0,0,0,na-audible-us,US,0,yes,5516,0,2,Search,na-audible-us,lions den,lions den,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-06-24T00:00:00Z,yes,0,9,0,0,2025-06-24T22:46:27Z,no,2025-06-24T22:46:23Z
The Lion's Den (Unabridged),1549151347,The Lion's Den (Unabridged),Not Applicable,Not Applicable,The Lion's Den (Unabridged),4,0,0,0,na-audible-us,US,0,yes,5516,0,2,Search,na-audible-us,lions den,lions den,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-06-24T00:00:00Z,yes,0,9,0,0,2025-06-24T22:46:27Z,no,2025-06-24T22:46:23Z
"Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)",B0F1QG8BGG,"Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)",B0F1QG8BGG,B0F1QG8BGG,"Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)",2,1,0,1,na-audible-us,US,0,yes,0,1,1,Search,na-audible-us\,sever,sever,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-06-24T00:00:00Z,yes,0,5,0,1,2025-06-24T11:23:47Z,yes,2025-06-24T11:23:47Z
"Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3",B0F1QG8BGG,"Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3",B0F1QG8BGG,B0F1QG8BGG,"Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3",2,1,0,1,na-audible-us,US,0,yes,0,1,1,Search,na-audible-us\,sever,sever,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-06-24T00:00:00Z,yes,0,5,0,1,2025-06-24T11:23:47Z,yes,2025-06-24T11:23:47Z
"Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)",B0F1QG8BGG,"Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)",B0F1QG8BGG,B0F1QG8BGG,"Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)",2,1,0,1,na-audible-us,US,0,yes,0,1,1,Search,na-audible-us\,sever,sever,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-06-24T00:00:00Z,yes,0,5,0,1,2025-06-24T11:23:47Z,yes,2025-06-24T11:23:47Z
"Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1",B0F1QG8BGG,"Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1",B0F1QG8BGG,B0F1QG8BGG,"Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1",2,1,0,1,na-audible-us,US,0,yes,0,1,1,Search,na-audible-us\,sever,sever,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-06-24T00:00:00Z,yes,0,5,0,1,2025-06-24T11:23:47Z,yes,2025-06-24T11:23:47Z
"Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2",B0F1QG8BGG,"Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2",B0F1QG8BGG,B0F1QG8BGG,"Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2",2,1,0,1,na-audible-us,US,0,yes,0,1,1,Search,na-audible-us\,sever,sever,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-06-24T00:00:00Z,yes,0,5,0,1,2025-06-24T11:23:47Z,yes,2025-06-24T11:23:47Z
The Lion's Den (Unabridged) Part 1,1549151347,The Lion's Den (Unabridged) Part 1,Not Applicable,Not Applicable,The Lion's Den (Unabridged) Part 1,4,0,0,0,na-audible-us,US,0,yes,5516,0,2,Search,na-audible-us,lions den,lions den,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-06-24T00:00:00Z,yes,0,9,0,0,2025-06-24T22:46:27Z,no,2025-06-24T22:46:23Z
The Lion's Den (Unabridged),1549151347,The Lion's Den (Unabridged),Not Applicable,Not Applicable,The Lion's Den (Unabridged),4,0,0,0,na-audible-us,US,0,yes,5516,0,2,Search,na-audible-us,lions den,lions den,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-06-24T00:00:00Z,yes,0,9,0,0,2025-06-24T22:46:27Z,no,2025-06-24T22:46:23Z
The Lion's Den (Unabridged),1549151347,The Lion's Den (Unabridged),Not Applicable,Not Applicable,The Lion's Den (Unabridged),4,0,0,0,na-audible-us,US,0,yes,5516,0,2,Search,na-audible-us,lions den,lions den,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-06-24T00:00:00Z,yes,0,9,0,0,2025-06-24T22:46:27Z,no,2025-06-24T22:46:23Z
The Lion's Den (Unabridged) Part 2,1549151347,The Lion's Den (Unabridged) Part 2,Not Applicable,Not Applicable,The Lion's Den (Unabridged) Part 2,4,0,0,0,na-audible-us,US,0,yes,5516,0,2,Search,na-audible-us,lions den,lions den,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-06-24T00:00:00Z,yes,0,9,0,0,2025-06-24T22:46:27Z,no,2025-06-24T22:46:23Z
It's a Love Story (Unabridged),B0DFZW56J9,It's a Love Story (Unabridged),Not Applicable,Not Applicable,It's a Love Story (Unabridged),1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,its,its,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-06-22T00:00:00Z,yes,0,4,0,0,2025-06-22T20:31:22Z,no,2025-06-22T20:31:22Z
It's a Love Story (Unabridged),B0DFZW56J9,It's a Love Story (Unabridged),Not Applicable,Not Applicable,It's a Love Story (Unabridged),1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,its,its,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-06-22T00:00:00Z,yes,0,4,0,0,2025-06-22T20:31:22Z,no,2025-06-22T20:31:22Z
"Tomorrow, and Tomorrow, and Tomorrow: A Novel (Unabridged)",B09KD2RJ5H,"Tomorrow, and Tomorrow, and Tomorrow: A Novel (Unabridged)",Not Applicable,Not Applicable,"Tomorrow, and Tomorrow, and Tomorrow: A Novel (Unabridged)",2,0,0,0,na-audible-us,US,0,yes,0,0,2,Search,na-audible-us\,tomo,tomo,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-06-11T00:00:00Z,yes,0,4,0,0,2025-06-11T23:52:05Z,no,2025-06-11T23:51:55Z
"Tomorrow, and Tomorrow, and Tomorrow: A Novel (Unabridged) Part 1",B09KD2RJ5H,"Tomorrow, and Tomorrow, and Tomorrow: A Novel (Unabridged) Part 1",Not Applicable,Not Applicable,"Tomorrow, and Tomorrow, and Tomorrow: A Novel (Unabridged) Part 1",2,0,0,0,na-audible-us,US,0,yes,0,0,2,Search,na-audible-us\,tomo,tomo,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-06-11T00:00:00Z,yes,0,4,0,0,2025-06-11T23:52:05Z,no,2025-06-11T23:51:55Z
"Tomorrow, and Tomorrow, and Tomorrow: A Novel (Unabridged) Part 2",B09KD2RJ5H,"Tomorrow, and Tomorrow, and Tomorrow: A Novel (Unabridged) Part 2",Not Applicable,Not Applicable,"Tomorrow, and Tomorrow, and Tomorrow: A Novel (Unabridged) Part 2",2,0,0,0,na-audible-us,US,0,yes,0,0,2,Search,na-audible-us\,tomo,tomo,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-06-11T00:00:00Z,yes,0,4,0,0,2025-06-11T23:52:05Z,no,2025-06-11T23:51:55Z
"Tomorrow, and Tomorrow, and Tomorrow: A Novel (Unabridged)",B09KD2RJ5H,"Tomorrow, and Tomorrow, and Tomorrow: A Novel (Unabridged)",Not Applicable,Not Applicable,"Tomorrow, and Tomorrow, and Tomorrow: A Novel (Unabridged)",2,0,0,0,na-audible-us,US,0,yes,0,0,2,Search,na-audible-us\,tomo,tomo,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-06-11T00:00:00Z,yes,0,4,0,0,2025-06-11T23:52:05Z,no,2025-06-11T23:51:55Z
The Mixtape (Unabridged),1713587556,The Mixtape (Unabridged),Not Applicable,Not Applicable,The Mixtape (Unabridged),1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,the mixtape,the mixtape,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-06-08T00:00:00Z,yes,0,11,0,0,2025-06-09T01:28:30Z,no,2025-06-09T01:28:30Z
The Mixtape (Unabridged),1713587556,The Mixtape (Unabridged),Not Applicable,Not Applicable,The Mixtape (Unabridged),1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,the mixtape,the mixtape,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-06-08T00:00:00Z,yes,0,11,0,0,2025-06-09T01:28:30Z,no,2025-06-09T01:28:30Z
The Mixtape (Unabridged),1713587556,The Mixtape (Unabridged),Not Applicable,Not Applicable,The Mixtape (Unabridged),1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,the mixtape,the mixtape,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-06-08T00:00:00Z,yes,0,11,0,0,2025-06-09T01:28:30Z,no,2025-06-09T01:28:30Z
The Mixtape (Unabridged),1713587556,The Mixtape (Unabridged),Not Applicable,Not Applicable,The Mixtape (Unabridged),1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,the mixtape,the mixtape,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-06-08T00:00:00Z,yes,0,11,0,0,2025-06-09T01:28:30Z,no,2025-06-09T01:28:30Z
The Mixtape (Unabridged),1713587556,The Mixtape (Unabridged),Not Applicable,Not Applicable,The Mixtape (Unabridged),1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,the mixtape,the mixtape,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-06-08T00:00:00Z,yes,0,11,0,0,2025-06-09T01:28:30Z,no,2025-06-09T01:28:30Z
The Mixtape (Unabridged),1713587556,The Mixtape (Unabridged),Not Applicable,Not Applicable,The Mixtape (Unabridged),1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,the mixtape,the mixtape,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-06-08T00:00:00Z,yes,0,11,0,0,2025-06-09T01:28:30Z,no,2025-06-09T01:28:30Z
The Mixtape (Unabridged),1713587556,The Mixtape (Unabridged),Not Applicable,Not Applicable,The Mixtape (Unabridged),1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,the mixtape,the mixtape,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-06-08T00:00:00Z,yes,0,11,0,0,2025-06-09T01:28:30Z,no,2025-06-09T01:28:30Z
The Mixtape (Unabridged),1713587556,The Mixtape (Unabridged),Not Applicable,Not Applicable,The Mixtape (Unabridged),1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,the mixtape,the mixtape,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-06-08T00:00:00Z,yes,0,11,0,0,2025-06-09T01:28:30Z,no,2025-06-09T01:28:30Z
The Mixtape (Unabridged),1713587556,The Mixtape (Unabridged),Not Applicable,Not Applicable,The Mixtape (Unabridged),1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,the mixtape,the mixtape,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-06-08T00:00:00Z,yes,0,11,0,0,2025-06-09T01:28:30Z,no,2025-06-09T01:28:30Z
The Mixtape (Unabridged),1713587556,The Mixtape (Unabridged),Not Applicable,Not Applicable,The Mixtape (Unabridged),1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,the mixtape,the mixtape,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-06-08T00:00:00Z,yes,0,11,0,0,2025-06-09T01:28:30Z,no,2025-06-09T01:28:30Z
Daisy Jones & The Six: A Novel (Unabridged),1984845306,Daisy Jones & The Six: A Novel (Unabridged),Not Applicable,Not Applicable,Daisy Jones & The Six: A Novel (Unabridged),1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,daisy,daisy,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-06-07T00:00:00Z,yes,0,5,0,0,2025-06-08T00:44:03Z,no,2025-06-08T00:44:03Z
Daisy Jones & The Six: A Novel (Unabridged),1984845306,Daisy Jones & The Six: A Novel (Unabridged),Not Applicable,Not Applicable,Daisy Jones & The Six: A Novel (Unabridged),1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,daisy,daisy,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-06-07T00:00:00Z,yes,0,5,0,0,2025-06-08T00:44:03Z,no,2025-06-08T00:44:03Z
Daisy Jones & The Six: A Novel (Unabridged),1984845306,Daisy Jones & The Six: A Novel (Unabridged),Not Applicable,Not Applicable,Daisy Jones & The Six: A Novel (Unabridged),1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,daisy,daisy,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-06-07T00:00:00Z,yes,0,5,0,0,2025-06-08T00:44:03Z,no,2025-06-08T00:44:03Z
Daisy Jones & The Six: A Novel (Unabridged),1984845306,Daisy Jones & The Six: A Novel (Unabridged),Not Applicable,Not Applicable,Daisy Jones & The Six: A Novel (Unabridged),1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,daisy,daisy,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-06-07T00:00:00Z,yes,0,5,0,0,2025-06-08T00:44:03Z,no,2025-06-08T00:44:03Z
Daisy Jones & The Six: A Novel (Unabridged),1984845306,Daisy Jones & The Six: A Novel (Unabridged),Not Applicable,Not Applicable,Daisy Jones & The Six: A Novel (Unabridged),1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,daisy,daisy,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-06-07T00:00:00Z,yes,0,5,0,0,2025-06-08T00:44:03Z,no,2025-06-08T00:44:03Z
Daisy Jones & The Six: A Novel (Unabridged),1984845306,Daisy Jones & The Six: A Novel (Unabridged),Not Applicable,Not Applicable,Daisy Jones & The Six: A Novel (Unabridged),1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,daisy,daisy,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-06-07T00:00:00Z,yes,0,5,0,0,2025-06-08T00:44:03Z,no,2025-06-08T00:44:03Z
The Outsiders (Unabridged),B0B7KC8D9H,The Outsiders (Unabridged),Not Applicable,Not Applicable,The Outsiders (Unabridged),3,0,0,0,na-audible-us,US,0,yes,0,0,3,Search,na-audible-us\,the outsiders,the outsiders,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-06-07T00:00:00Z,yes,0,13,0,0,2025-06-08T01:51:12Z,no,2025-06-08T01:50:35Z
The Outsiders (Unabridged),B002V57VXG,The Outsiders (Unabridged),Not Applicable,Not Applicable,The Outsiders (Unabridged),1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,outsid,outsid,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-06-07T00:00:00Z,yes,0,6,0,0,2025-06-08T01:49:38Z,no,2025-06-08T01:49:38Z
