created_timestamp,preferred_marketplace,country,device_family,ASIN,action_performed,alert_type,desired_page_location
2025-04-10T20:04:30Z,www.amazon.com,Not Available,,B0CLFB86PL,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2024-07-11T04:45:40Z,www.amazon.com,Not Available,Kindle for iOS,B09GL14D21,Customer moved to Most Recent Page Read,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2025-05-08T22:00:03Z,www.amazon.com,Not Available,Kindle for iOS,B00LWSNUQ0,Customer stayed on current page,Most Recent Page Read Bottom Sheet,Current Page
2024-04-21T17:12:42Z,www.amazon.com,Not Available,Kindle for iOS,B01N9F5IOL,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2024-10-22T20:28:49Z,www.amazon.com,Not Available,,B0CPD3911D,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2024-04-09T00:13:45Z,www.amazon.com,Not Available,Kindle for iOS,B00QE1DLIC,Customer moved to Most Recent Page Read,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2024-07-10T11:01:33Z,www.amazon.com,Not Available,Kindle for iOS,B09D8Q2D9L,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2025-02-12T22:13:54Z,www.amazon.com,Not Available,Kindle for iOS,B0D7NN1P97,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2024-03-27T11:36:47Z,www.amazon.com,Not Available,Kindle for iOS,B09ZKRWCG4,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2024-03-10T01:27:48Z,www.amazon.com,Not Available,Kindle for iOS,B0BCHJ9885,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2025-05-09T15:55:16Z,www.amazon.com,Not Available,,B00P2RBHPS,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Current Page
2024-04-05T11:19:04Z,www.amazon.com,Not Available,Kindle for iOS,B008WOTQGU,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2024-11-04T15:28:00Z,www.amazon.com,Not Available,Kindle for iOS,B0763NXSM7,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Current Page
2025-04-21T16:15:31Z,www.amazon.com,Not Available,Kindle for iOS,B0D9CC3C9Y,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2024-04-22T16:09:06Z,www.amazon.com,Not Available,Kindle for iOS,B083GY7J9P,Customer moved to Most Recent Page Read,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2024-03-18T23:16:25Z,www.amazon.com,Not Available,Kindle for iOS,B008673ZAQ,Customer stayed on current page,Most Recent Page Read Bottom Sheet,Current Page
2024-04-28T04:02:48Z,www.amazon.com,Not Available,Kindle for iOS,B0B9KVDK8P,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2025-02-14T17:55:56Z,www.amazon.com,Not Available,,B0D3C17M1Z,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2025-05-09T15:13:59Z,www.amazon.com,Not Available,,B00LWSNUQ0,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Current Page
2025-08-22T16:57:59Z,www.amazon.com,Not Available,Kindle for iOS,B07DMZ5YR9,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2025-08-22T05:36:01Z,www.amazon.com,Not Available,Kindle for iOS,B07DMZ5YR9,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2024-03-07T20:33:21Z,www.amazon.com,Not Available,Kindle for iOS,B083TZV25B,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Current Page
2024-04-05T00:22:48Z,www.amazon.com,Not Available,Kindle for iOS,B008WOTQGU,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2024-07-10T10:59:12Z,www.amazon.com,Not Available,Kindle for iOS,B09D8Q2D9L,Customer moved to Most Recent Page Read,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2025-02-14T19:21:26Z,www.amazon.com,Not Available,Kindle for iOS,B0D3C17M1Z,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2024-04-08T22:33:46Z,www.amazon.com,Not Available,Kindle for iOS,B00QE1DLIC,Customer pressed No on pop-up,Furthest Page Read pop-up,Not Available
2025-06-09T22:03:26Z,www.amazon.com,Not Available,Kindle for iOS,B0D2GST88W,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Current Page
2024-07-12T23:35:53Z,www.amazon.com,Not Available,Kindle for iOS,B09DFCYN4V,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Current Page
2024-04-21T22:09:42Z,www.amazon.com,Not Available,Kindle for iOS,B01N9F5IOL,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2025-05-09T15:44:28Z,www.amazon.com,Not Available,Kindle for iOS,B00P2RBHPS,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2025-05-09T19:43:02Z,www.amazon.com,Not Available,Kindle for iOS,B00P2RBHPS,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2025-02-14T14:40:20Z,www.amazon.com,Not Available,,B0BF16RV53,Customer moved to Most Recent Page Read,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2024-04-09T18:37:37Z,www.amazon.com,Not Available,Kindle for iOS,B00H57X864,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2024-04-09T18:40:30Z,www.amazon.com,Not Available,Kindle for iOS,B00O6V45E6,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2025-02-11T14:58:56Z,www.amazon.com,Not Available,Kindle for iOS,B0C7B3DFJZ,Customer moved to Most Recent Page Read,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2024-04-19T18:47:32Z,www.amazon.com,Not Available,,Not Available,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Current Page
2024-12-10T14:11:42Z,www.amazon.com,Not Available,Kindle for iOS,B07JH7ZKVX,Customer moved to Most Recent Page Read,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2025-03-05T20:51:42Z,www.amazon.com,Not Available,Kindle for iOS,B0DD1VWZ4Z,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2025-02-14T22:50:39Z,www.amazon.com,Not Available,Kindle for iOS,B0D3C17M1Z,Customer moved to Most Recent Page Read,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2024-04-27T14:56:15Z,www.amazon.com,Not Available,Kindle for iOS,B017O4W3V8,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2024-05-05T19:45:46Z,www.amazon.com,Not Available,Kindle for iOS,B01MQLZ12X,Customer moved to Most Recent Page Read,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2025-05-09T19:43:09Z,www.amazon.com,Not Available,Kindle for iOS,B00P2RBHPS,Customer moved to Most Recent Page Read,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2024-07-09T13:07:04Z,www.amazon.com,Not Available,Kindle for iOS,B09F6SYVBR,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Current Page
2024-07-26T22:16:43Z,www.amazon.com,Not Available,Kindle for iOS,B09Q9WSZ9G,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2025-05-09T15:58:26Z,www.amazon.com,Not Available,Kindle for iOS,B00P2RBHPS,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Current Page
2024-03-16T20:20:30Z,www.amazon.com,Not Available,Kindle for iOS,B01M04PNMH,Customer moved to Most Recent Page Read,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2025-02-13T22:44:54Z,www.amazon.com,Not Available,Kindle for iOS,B0BF16RV53,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2024-12-10T12:38:17Z,www.amazon.com,Not Available,Kindle for iOS,B07JH7ZKVX,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2024-05-05T19:35:45Z,www.amazon.com,Not Available,Kindle for iOS,B01MQLZ12X,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2025-02-18T18:17:04Z,www.amazon.com,Not Available,,B0CNSGXRN9,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2024-04-28T22:01:22Z,www.amazon.com,Not Available,Kindle for iOS,B00UG8RP8Q,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Current Page
2024-07-11T22:19:31Z,www.amazon.com,Not Available,Kindle for iOS,B09GL14D21,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2025-01-07T14:16:18Z,www.amazon.com,Not Available,Kindle for iOS,B079JYG6D4,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2024-07-11T06:24:00Z,www.amazon.com,Not Available,Kindle for iOS,B09GL14D21,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Current Page
2025-02-14T19:39:29Z,www.amazon.com,Not Available,,B0D3C17M1Z,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Current Page
2025-02-19T14:30:16Z,www.amazon.com,Not Available,Kindle for iOS,B0DD357DWQ,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2025-02-19T14:30:14Z,www.amazon.com,Not Available,Kindle for iOS,B0DD357DWQ,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2025-05-13T13:49:12Z,www.amazon.com,Not Available,,B00P2RBHPS,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2025-05-13T21:37:10Z,www.amazon.com,Not Available,Kindle for iOS,B0188332MI,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2024-07-13T16:37:00Z,www.amazon.com,Not Available,Kindle for iOS,B0BTV12H8V,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2024-04-04T05:11:47Z,www.amazon.com,Not Available,Kindle for iOS,B0BJJTTM8K,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2024-07-26T18:46:00Z,www.amazon.com,Not Available,,B09Q9WSZ9G,Customer moved to Most Recent Page Read,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2024-03-22T14:31:23Z,www.amazon.com,Not Available,,B0183KJZE0,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2024-04-28T04:02:52Z,www.amazon.com,Not Available,Kindle for iOS,B0B9KVDK8P,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Current Page
2024-07-12T18:27:19Z,www.amazon.com,Not Available,Kindle for iOS,B09DFCYN4V,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2024-08-30T19:02:22Z,www.amazon.com,Not Available,,B0DDJXD72B,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2024-04-26T20:54:43Z,www.amazon.com,Not Available,Kindle for iOS,B017O4W3V8,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Current Page
2025-04-21T15:36:21Z,www.amazon.com,Not Available,,B0D9CC3C9Y,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2024-03-22T00:34:09Z,www.amazon.com,Not Available,Kindle for iOS,B0183KJZE0,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2024-09-20T11:53:02Z,www.amazon.com,Not Available,Kindle for iOS,B0BYFW12CT,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Current Page
2024-10-03T11:32:53Z,www.amazon.com,Not Available,Kindle for iOS,B07D7Q29LQ,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2025-09-14T02:41:25Z,www.amazon.com,Not Available,Kindle for iOS,B0DWSZPM62,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2025-02-20T14:24:50Z,www.amazon.com,Not Available,,B0DD357DWQ,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Current Page
2024-08-30T21:51:51Z,www.amazon.com,Not Available,Kindle for iOS,B0DDJXD72B,Customer moved to Most Recent Page Read,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2024-07-11T03:42:34Z,www.amazon.com,Not Available,Kindle for iOS,Not Available,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2024-04-27T23:34:13Z,www.amazon.com,Not Available,Kindle for iOS,B017O4W3V8,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2025-02-26T16:27:16Z,www.amazon.com,Not Available,,B0DDKHNVWF,Customer moved to Most Recent Page Read,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2024-07-13T13:26:30Z,www.amazon.com,Not Available,Kindle for iOS,B0BTV12H8V,Customer moved to Most Recent Page Read,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2024-11-02T20:55:55Z,www.amazon.com,Not Available,Kindle for iOS,B0181ONKDU,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Current Page
2024-04-19T21:40:24Z,www.amazon.com,Not Available,Kindle for iOS,B09HJDSQ5P,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2025-10-03T03:47:18Z,www.amazon.com,Not Available,Kindle for iOS,B0DCG89SDJ,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Current Page
2025-02-18T20:04:00Z,www.amazon.com,Not Available,Kindle for iOS,B0CNSGXRN9,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2025-01-28T21:15:41Z,www.amazon.com,Not Available,Kindle for iOS,B07QBC8QTP,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2024-07-09T12:09:03Z,www.amazon.com,Not Available,Kindle for iOS,B09F6SYVBR,Customer moved to Most Recent Page Read,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2025-02-18T20:04:01Z,www.amazon.com,Not Available,Kindle for iOS,B0CNSGXRN9,Customer stayed on current page,Most Recent Page Read Bottom Sheet,Current Page
2024-04-22T00:11:19Z,www.amazon.com,Not Available,Kindle for iOS,B01N9F5IOL,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Current Page
2024-04-30T22:59:29Z,www.amazon.com,Not Available,Kindle for iOS,B00IFVAAGA,Customer moved to Most Recent Page Read,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2024-03-17T10:11:21Z,www.amazon.com,Not Available,Kindle for iOS,B0757CRTLY,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Current Page
2025-05-08T16:21:25Z,www.amazon.com,Not Available,,B00LWSNUQ0,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2024-07-11T06:44:01Z,www.amazon.com,Not Available,Kindle for iOS,B09GL14D21,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2024-04-24T09:06:06Z,www.amazon.com,Not Available,Kindle for iOS,B0B89YQFNX,Customer moved to Most Recent Page Read,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2025-02-11T14:27:22Z,www.amazon.com,Not Available,,B0C7B3DFJZ,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2025-10-06T03:18:25Z,www.amazon.com,Not Available,Kindle for iOS,B0DCG89SDJ,Customer moved to Most Recent Page Read,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2025-05-08T22:00:05Z,www.amazon.com,Not Available,Kindle for iOS,B00LWSNUQ0,Customer moved to Most Recent Page Read,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2025-03-06T17:37:05Z,www.amazon.com,Not Available,Kindle for iOS,B0CHVBB7Y5,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2024-04-28T22:01:17Z,www.amazon.com,Not Available,Kindle for iOS,B00UG8RP8Q,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2024-03-18T23:16:21Z,www.amazon.com,Not Available,Kindle for iOS,B008673ZAQ,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2024-10-22T18:14:15Z,www.amazon.com,Not Available,Kindle for iOS,B0CPD3911D,Customer stayed on current page,Most Recent Page Read Bottom Sheet,Current Page
2025-02-13T19:44:34Z,www.amazon.com,Not Available,Kindle for iOS,B0CW1FKFB9,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2024-03-22T19:49:16Z,www.amazon.com,Not Available,Kindle for iOS,B0CHWQPB49,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2024-04-24T02:36:26Z,www.amazon.com,Not Available,Kindle for iOS,B0B89YQFNX,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2025-05-14T17:29:12Z,www.amazon.com,Not Available,,B0188332MI,Customer moved to Most Recent Page Read,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2025-06-22T20:32:34Z,www.amazon.com,Not Available,Kindle for iOS,B0DFGDFM4V,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2024-03-01T15:20:42Z,www.amazon.com,Not Available,Kindle for iOS,B0994RZ2L1,Customer pressed No on pop-up,Furthest Page Read pop-up,Not Available
2025-02-14T19:48:22Z,www.amazon.com,Not Available,Kindle for iOS,B0D3C17M1Z,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2025-08-22T00:04:39Z,www.amazon.com,Not Available,Kindle for iOS,B07DMZ5YR9,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2024-04-27T23:34:06Z,www.amazon.com,Not Available,Kindle for iOS,B017O4W3V8,Customer moved to Most Recent Page Read,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2024-04-21T19:31:35Z,www.amazon.com,Not Available,Kindle for iOS,B01N9F5IOL,Customer moved to Most Recent Page Read,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2024-12-10T13:41:46Z,www.amazon.com,Not Available,Kindle for iOS,B07JH7ZKVX,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2024-04-09T18:37:40Z,www.amazon.com,Not Available,Kindle for iOS,B00H57X864,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2024-07-11T06:44:02Z,www.amazon.com,Not Available,Kindle for iOS,B09GL14D21,Customer moved to Most Recent Page Read,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2024-07-26T22:16:40Z,www.amazon.com,Not Available,Kindle for iOS,B09Q9WSZ9G,Customer stayed on current page,Most Recent Page Read Bottom Sheet,Current Page
2025-02-14T22:50:38Z,www.amazon.com,Not Available,Kindle for iOS,B0D3C17M1Z,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2025-02-11T19:06:54Z,www.amazon.com,Not Available,,B0C7B3DFJZ,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2025-03-06T17:37:05Z,www.amazon.com,Not Available,Kindle for iOS,B0CHVBB7Y5,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Current Page
2024-07-08T13:46:50Z,www.amazon.com,Not Available,Kindle for iOS,B09C2PWWNP,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2024-04-06T01:56:29Z,www.amazon.com,Not Available,Kindle for iOS,B00AXIZ5MC,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2025-02-11T14:27:24Z,www.amazon.com,Not Available,,B0C7B3DFJZ,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Current Page
2024-04-14T16:02:05Z,www.amazon.com,Not Available,Kindle for iOS,B0778CV9Y4,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2025-02-25T15:21:56Z,www.amazon.com,Not Available,,B0CXR6ZHLS,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Current Page
2025-03-05T23:11:21Z,www.amazon.com,Not Available,Kindle for iOS,B0DD1VWZ4Z,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2024-03-30T12:07:30Z,www.amazon.com,Not Available,Kindle for iOS,B07ZFZZ2GQ,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Current Page
2024-03-08T18:36:04Z,www.amazon.com,Not Available,,B083TZV25B,Customer pressed Yes on pop-up,Furthest Page Read pop-up,Not Available
2024-12-10T13:41:07Z,www.amazon.com,Not Available,Kindle for iOS,B07JH7ZKVX,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Current Page
2025-02-11T20:15:11Z,www.amazon.com,Not Available,Kindle for iOS,Not Available,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2024-04-09T18:37:39Z,www.amazon.com,Not Available,Kindle for iOS,B00H57X864,Customer moved to Most Recent Page Read,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2024-04-02T01:27:26Z,www.amazon.com,Not Available,Kindle for iOS,B0BHLBHG79,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2024-11-05T12:19:16Z,www.amazon.com,Not Available,Kindle for iOS,B0763NXSM7,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2025-02-20T22:42:35Z,www.amazon.com,Not Available,Kindle for iOS,B0CKMFZN5Z,Customer moved to Most Recent Page Read,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2025-05-13T16:38:44Z,www.amazon.com,Not Available,,B0188332MI,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2024-07-14T21:14:27Z,www.amazon.com,Not Available,Kindle for iOS,B0BTV12H8V,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2024-10-03T11:38:37Z,www.amazon.com,Not Available,Kindle for iOS,B07D7Q29LQ,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2024-03-07T21:18:00Z,www.amazon.com,Not Available,Kindle for iOS,B083TZV25B,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Current Page
2024-03-08T19:00:44Z,www.amazon.com,Not Available,Kindle for iOS,B07B9WH8KT,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Current Page
2024-05-05T19:45:44Z,www.amazon.com,Not Available,Kindle for iOS,B01MQLZ12X,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2025-08-22T05:00:06Z,www.amazon.com,Not Available,Kindle for iOS,B07DMZ5YR9,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2025-03-06T17:06:53Z,www.amazon.com,Not Available,,B0DD1VWZ4Z,Customer moved to Most Recent Page Read,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2025-05-09T15:44:32Z,www.amazon.com,Not Available,Kindle for iOS,B00P2RBHPS,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2024-07-12T18:27:17Z,www.amazon.com,Not Available,Kindle for iOS,B09DFCYN4V,Customer moved to Most Recent Page Read,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2025-08-21T02:20:09Z,www.amazon.com,Not Available,Kindle for iOS,B07DMZ5YR9,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2025-04-21T15:11:45Z,www.amazon.com,Not Available,Kindle for iOS,B0D9CC3C9Y,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2025-06-26T13:20:43Z,www.amazon.com,Not Available,Kindle for iOS,B0D5YMWD9Y,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2024-04-05T00:22:47Z,www.amazon.com,Not Available,Kindle for iOS,B008WOTQGU,Customer moved to Most Recent Page Read,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2024-04-19T21:40:23Z,www.amazon.com,Not Available,Kindle for iOS,B09HJDSQ5P,Customer moved to Most Recent Page Read,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2025-08-22T17:35:13Z,www.amazon.com,Not Available,Kindle for iOS,B07DMZ5YR9,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2024-04-09T00:13:46Z,www.amazon.com,Not Available,Kindle for iOS,B00QE1DLIC,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2024-07-10T11:01:34Z,www.amazon.com,Not Available,Kindle for iOS,B09D8Q2D9L,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Current Page
2025-08-22T16:58:01Z,www.amazon.com,Not Available,Kindle for iOS,B07DMZ5YR9,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2024-04-24T09:06:07Z,www.amazon.com,Not Available,Kindle for iOS,B0B89YQFNX,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2025-08-23T20:28:48Z,www.amazon.com,Not Available,Kindle for iOS,B07DMZ5YR9,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Current Page
2025-02-14T19:48:37Z,www.amazon.com,Not Available,Kindle for iOS,B0D3C17M1Z,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2024-04-20T05:58:05Z,www.amazon.com,Not Available,Kindle for iOS,B09HJDSQ5P,Customer moved to Most Recent Page Read,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2025-02-18T20:04:02Z,www.amazon.com,Not Available,Kindle for iOS,B0CNSGXRN9,Customer moved to Most Recent Page Read,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2024-08-30T21:51:49Z,www.amazon.com,Not Available,Kindle for iOS,B0DDJXD72B,Customer stayed on current page,Most Recent Page Read Bottom Sheet,Current Page
2025-05-14T20:43:31Z,www.amazon.com,Not Available,Kindle for iOS,B01FWXWOV2,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Current Page
2024-04-21T23:59:06Z,www.amazon.com,Not Available,Kindle for iOS,B01N9F5IOL,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2025-02-20T15:32:34Z,www.amazon.com,Not Available,,B0CKMFZN5Z,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2024-08-07T23:12:37Z,www.amazon.com,Not Available,Kindle for iOS,B087WWR8YT,Customer swiped down on bottom sheet,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2024-10-22T16:43:33Z,www.amazon.com,Not Available,,B09Z9K12P2,Presented alert to customer,Most Recent Page Read Bottom Sheet,Current Page
2024-04-23T11:08:14Z,www.amazon.com,Not Available,Kindle for iOS,B09X6HZ4FT,Customer moved to Most Recent Page Read,Most Recent Page Read Bottom Sheet,Most Recent Page Read
2024-04-17T17:14:24Z,www.amazon.com,Not Available,Kindle for iOS,B0CL1C4PM4,Customer moved to Most Recent Page Read,Most Recent Page Read Bottom Sheet,Most Recent Page Read
